r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
perfumes | blooms,"SWEET are the banks, when Spring perfumes",o5089-l22160," Fragrant the violet, as it blooms,",o5089-l22170,/ɜːfjuːmz/ | /uːmz/,half-vowelrhyme,<b>a</b>b<b>a</b>bcdcd,pers00190,o5089-w0460
flowers | showers," The verdant plants, and laughing flowers,",o5089-l22165, And sweet the blossoms after showers. ,o5089-l22175,/æəz/ | /aʊəz/,half-pararhyme,a<b>b</b>a<b>b</b>cdcd,pers00190,o5089-w0460
blooms | perfumes," Fragrant the violet, as it blooms,",o5089-l22170,"SWEET are the banks, when Spring perfumes",o5089-l22160,/uːmz/ | /ɜːfjuːmz/,half-vowelrhyme,<b>a</b>b<b>a</b>bcdcd,pers00190,o5089-w0460
showers | flowers, And sweet the blossoms after showers. ,o5089-l22175," The verdant plants, and laughing flowers,",o5089-l22165,/aʊəz/ | /æəz/,half-pararhyme,a<b>b</b>a<b>b</b>cdcd,pers00190,o5089-w0460
breeze | these,"Sweet is the soft, the sunny breeze,",o5089-l22180, But oh! how sweeter far than these,o5089-l22190,/iːz/ | /iːz/,full,abab<b>c</b>d<b>c</b>d,pers00190,o5089-w0460
orange-grove | love, That fans the golden orange-grove;,o5089-l22185, The kisses are of her I love. ,o5089-l22195,/əʊv/ | /ʌv/,half-pararhyme,ababc<b>d</b>c<b>d</b>,pers00190,o5089-w0460
these | breeze, But oh! how sweeter far than these,o5089-l22190,"Sweet is the soft, the sunny breeze,",o5089-l22180,/iːz/ | /iːz/,full,abab<b>c</b>d<b>c</b>d,pers00190,o5089-w0460
love | orange-grove, The kisses are of her I love. ,o5089-l22195, That fans the golden orange-grove;,o5089-l22185,/ʌv/ | /əʊv/,half-pararhyme,ababc<b>d</b>c<b>d</b>,pers00190,o5089-w0460
beds | heads,"Ye roses! blushing in your beds,",o5089-l22200, Ye lillies chaste! with silver heads,o5089-l22210,/edz/ | /edz/,full,<b>a</b>b<b>a</b>bcdcd,pers00190,o5089-w0460
air | fair, That with your odours scent the air;,o5089-l22205, As my Cleora's bosom fair:,o5089-l22215,/eə/ | /eə/,full,a<b>b</b>a<b>b</b>cdcd,pers00190,o5089-w0460
heads | beds, Ye lillies chaste! with silver heads,o5089-l22210,"Ye roses! blushing in your beds,",o5089-l22200,/edz/ | /edz/,full,<b>a</b>b<b>a</b>bcdcd,pers00190,o5089-w0460
fair | air, As my Cleora's bosom fair:,o5089-l22215, That with your odours scent the air;,o5089-l22205,/eə/ | /eə/,full,a<b>b</b>a<b>b</b>cdcd,pers00190,o5089-w0460
sweets | meets, No more I court your balmy sweets;,o5089-l22220," How sweeter, when each other meets,",o5089-l22230,/iːts/ | /iːts/,full,abab<b>c</b>d<b>c</b>d,pers00190,o5089-w0460
prove | love," For I, and I alone, can prove,",o5089-l22225, The kisses are of her I love. ,o5089-l22235,/uːv/ | /ʌv/,half-pararhyme,ababc<b>d</b>c<b>d</b>,pers00190,o5089-w0460
meets | sweets," How sweeter, when each other meets,",o5089-l22230, No more I court your balmy sweets;,o5089-l22220,/iːts/ | /iːts/,full,abab<b>c</b>d<b>c</b>d,pers00190,o5089-w0460
love | prove, The kisses are of her I love. ,o5089-l22235," For I, and I alone, can prove,",o5089-l22225,/ʌv/ | /uːv/,half-pararhyme,ababc<b>d</b>c<b>d</b>,pers00190,o5089-w0460
inclined | confined,"Her tempting eyes my gaze inclin'd,",o5089-l22240," Her sense, her friendship next confin'd",o5089-l22250,/aɪnd/ | /aɪnd/,full,<b>a</b>b<b>a</b>bcdcd,pers00190,o5089-w0460
caught | taught, Their pleasing lesson first I caught;,o5089-l22245, The willing pupil she had taught. ,o5089-l22255,/ɔːt/ | /ɔːt/,full,a<b>b</b>a<b>b</b>cdcd,pers00190,o5089-w0460
confined | inclined," Her sense, her friendship next confin'd",o5089-l22250,"Her tempting eyes my gaze inclin'd,",o5089-l22240,/aɪnd/ | /aɪnd/,full,<b>a</b>b<b>a</b>bcdcd,pers00190,o5089-w0460
taught | caught, The willing pupil she had taught. ,o5089-l22255, Their pleasing lesson first I caught;,o5089-l22245,/ɔːt/ | /ɔːt/,full,a<b>b</b>a<b>b</b>cdcd,pers00190,o5089-w0460
sky | die,"Should fortune, stooping from her sky,",o5089-l22260," Yet, like the turtle, I should die,",o5089-l22270,/aɪ/ | /aɪ/,full,abab<b>c</b>d<b>c</b>d,pers00190,o5089-w0460
alcove | love, Conduct me to her bright alcove;,o5089-l22265, Denied the kiss of her love. ,o5089-l22275,/ælkəʊv/ | /ʌv/,half-pararhyme,ababc<b>d</b>c<b>d</b>,pers00190,o5089-w0460
die | sky," Yet, like the turtle, I should die,",o5089-l22270,"Should fortune, stooping from her sky,",o5089-l22260,/aɪ/ | /aɪ/,full,abab<b>c</b>d<b>c</b>d,pers00190,o5089-w0460
love | alcove, Denied the kiss of her love. ,o5089-l22275, Conduct me to her bright alcove;,o5089-l22265,/ʌv/ | /ælkəʊv/,half-pararhyme,ababc<b>d</b>c<b>d</b>,pers00190,o5089-w0460
eye | sky," Yet, Winter! art thou welcome to my eye:",o5089-l24045, And winds tempestuous howl along the sky. ,o5089-l24055,/aɪ/ | /aɪ/,full,x<b>a</b>x<b>a</b>,pers00190,o5089-w0520
sky | eye, And winds tempestuous howl along the sky. ,o5089-l24055," Yet, Winter! art thou welcome to my eye:",o5089-l24045,/aɪ/ | /aɪ/,full,x<b>a</b>x<b>a</b>,pers00190,o5089-w0520
mines | vines, When Ceres led me thro' her wheaten mines! ,o5089-l24065, Empurpled clusters from ambrosial vines! ,o5089-l24075,/aɪnz/ | /aɪnz/,full,x<b>a</b>x<b>a</b>,pers00190,o5089-w0520
vines | mines, Empurpled clusters from ambrosial vines! ,o5089-l24075, When Ceres led me thro' her wheaten mines! ,o5089-l24065,/aɪnz/ | /aɪnz/,full,x<b>a</b>x<b>a</b>,pers00190,o5089-w0520
hop | crop, I saw ascend the silver-bearded hop! ,o5089-l24085, Pour'd o'er the mead her odoriferous crop! ,o5089-l24095,/ɒp/ | /ɒp/,full,x<b>a</b>x<b>a</b>,pers00190,o5089-w0520
crop | hop, Pour'd o'er the mead her odoriferous crop! ,o5089-l24095, I saw ascend the silver-bearded hop! ,o5089-l24085,/ɒp/ | /ɒp/,full,x<b>a</b>x<b>a</b>,pers00190,o5089-w0520
me | thee,Tho' many a chaplet thou hast weav'd for me:,o5089-l24105," Cold, weeping Winter! I come all to thee. ",o5089-l24115,/iː/ | /iː/,full,x<b>a</b>x<b>a</b>,pers00190,o5089-w0520
thee | me," Cold, weeping Winter! I come all to thee. ",o5089-l24115,Tho' many a chaplet thou hast weav'd for me:,o5089-l24105,/iː/ | /iː/,full,x<b>a</b>x<b>a</b>,pers00190,o5089-w0520
face | base,Tho' they deform fair Nature's lovely face:,o5089-l24125,Tho' trees they root up from their solid base. ,o5089-l24135,/eɪs/ | /eɪs/,full,x<b>a</b>x<b>a</b>,pers00190,o5089-w0520
base | face,Tho' trees they root up from their solid base. ,o5089-l24135,Tho' they deform fair Nature's lovely face:,o5089-l24125,/eɪs/ | /eɪs/,full,x<b>a</b>x<b>a</b>,pers00190,o5089-w0520
gale | vale,Where is the spice kiss of the southern gale! ,o5089-l24145," The mountain flower, and lilly of the vale! ",o5089-l24155,/eɪl/ | /ɑːleɪ/,half-vowelrhyme,x<b>a</b>x<b>a</b>,pers00190,o5089-w0520
vale | gale," The mountain flower, and lilly of the vale! ",o5089-l24155,Where is the spice kiss of the southern gale! ,o5089-l24145,/ɑːleɪ/ | /eɪl/,half-vowelrhyme,x<b>a</b>x<b>a</b>,pers00190,o5089-w0520
leaf | sheaf," And view the trees disrob'd of every leaf,",o5089-l24165, And every field depriv'd of every sheaf! ,o5089-l24175,/iːf/ | /iːf/,full,x<b>a</b>x<b>a</b>,pers00190,o5089-w0520
sheaf | leaf, And every field depriv'd of every sheaf! ,o5089-l24175," And view the trees disrob'd of every leaf,",o5089-l24165,/iːf/ | /iːf/,full,x<b>a</b>x<b>a</b>,pers00190,o5089-w0520
night | light, Alone to travel in the dead of night! ,o5089-l24185, No moon to lend her temporary light:,o5089-l24195,/aɪt/ | /aɪt/,full,x<b>a</b>x<b>a</b>,pers00190,o5089-w0520
light | night, No moon to lend her temporary light:,o5089-l24195, Alone to travel in the dead of night! ,o5089-l24185,/aɪt/ | /aɪt/,full,x<b>a</b>x<b>a</b>,pers00190,o5089-w0520
fire | expire," Discern the wild waste thro' its liquid fire,",o5089-l24205, As time itself and nature would expire:,o5089-l24215,/æə/ | /æə/,full,x<b>a</b>x<b>a</b>,pers00190,o5089-w0520
expire | fire, As time itself and nature would expire:,o5089-l24215," Discern the wild waste thro' its liquid fire,",o5089-l24205,/æə/ | /æə/,full,x<b>a</b>x<b>a</b>,pers00190,o5089-w0520
spring | ring," Thy face as smooth, and placid as the Spring,",o5089-l24225, And heard thy vallies and thy woodlands ring. ,o5089-l24235,/ɪŋ/ | /ɪŋ/,full,x<b>a</b>x<b>a</b>,pers00190,o5089-w0520
ring | spring, And heard thy vallies and thy woodlands ring. ,o5089-l24235," Thy face as smooth, and placid as the Spring,",o5089-l24225,/ɪŋ/ | /ɪŋ/,full,x<b>a</b>x<b>a</b>,pers00190,o5089-w0520
renew | dew," The long lost charms of nature to renew,",o5089-l24245, And tree-tops floated in the silver dew. ,o5089-l24255,/uː/ | /uː/,full,x<b>a</b>x<b>a</b>,pers00190,o5089-w0520
dew | renew, And tree-tops floated in the silver dew. ,o5089-l24255," The long lost charms of nature to renew,",o5089-l24245,/uː/ | /uː/,full,x<b>a</b>x<b>a</b>,pers00190,o5089-w0520
roll | whole," By thee the Seasons in gradation roll,",o5089-l24265,Thou Alpha and Omega of the whole! ,o5089-l24275,/əʊl/ | /əʊl/,full,x<b>a</b>x<b>a</b>,pers00190,o5089-w0520
whole | roll,Thou Alpha and Omega of the whole! ,o5089-l24275," By thee the Seasons in gradation roll,",o5089-l24265,/əʊl/ | /əʊl/,full,x<b>a</b>x<b>a</b>,pers00190,o5089-w0520
