r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
yield | revealed,"THESE sheets primaeval doctrines yield,",o5152-l18450,Where revelation is reveal'd:,o5152-l18455,/iːld/ | /iːld/,full,<b>a</b><b>a</b>,pers00101,o5152-w0230
revealed | yield,Where revelation is reveal'd:,o5152-l18455,"THESE sheets primaeval doctrines yield,",o5152-l18450,/iːld/ | /iːld/,full,<b>a</b><b>a</b>,pers00101,o5152-w0230
bred | head,"Soul-phlegm from literal feeding bred,",o5152-l18460,Systems lethargick to the head,o5152-l18465,/ed/ | /ed/,full,<b>a</b><b>a</b>,pers00101,o5152-w0230
head | bred,Systems lethargick to the head,o5152-l18465,"Soul-phlegm from literal feeding bred,",o5152-l18460,/ed/ | /ed/,full,<b>a</b><b>a</b>,pers00101,o5152-w0230
thin | within,"They purge, and yield a diet thin,",o5152-l18470,That turns to gospel-chyle within.,o5152-l18475,/ɪn/ | /ɪn/,full,<b>a</b><b>a</b>,pers00101,o5152-w0230
within | thin,That turns to gospel-chyle within.,o5152-l18475,"They purge, and yield a diet thin,",o5152-l18470,/ɪn/ | /ɪn/,full,<b>a</b><b>a</b>,pers00101,o5152-w0230
seen | terrene,Truth sublimate may here be seen,o5152-l18480,Extracted from the parts terrene.,o5152-l18485,/iːn/ | /eriːn/,half-vowelrhyme,<b>a</b><b>a</b>,pers00101,o5152-w0230
terrene | seen,Extracted from the parts terrene.,o5152-l18485,Truth sublimate may here be seen,o5152-l18480,/eriːn/ | /iːn/,half-vowelrhyme,<b>a</b><b>a</b>,pers00101,o5152-w0230
obtain | feign,"In these is shewn, how men obtain",o5152-l18490,What of Prometheus poets feign:,o5152-l18495,/eɪn/ | /eɪn/,full,<b>a</b><b>a</b>,pers00101,o5152-w0230
feign | obtain,What of Prometheus poets feign:,o5152-l18495,"In these is shewn, how men obtain",o5152-l18490,/eɪn/ | /eɪn/,full,<b>a</b><b>a</b>,pers00101,o5152-w0230
brought | thought,"To scripture-plainness dress is brought,",o5152-l18500,"And speech, apparel to the thought.",o5152-l18505,/ɔːt/ | /ɔːt/,full,<b>a</b><b>a</b>,pers00101,o5152-w0230
thought | brought,"And speech, apparel to the thought.",o5152-l18505,"To scripture-plainness dress is brought,",o5152-l18500,/ɔːt/ | /ɔːt/,full,<b>a</b><b>a</b>,pers00101,o5152-w0230
coats | throats,"They hiss from instinct at red coats,",o5152-l18510,"And war, whose work is cutting throats,",o5152-l18515,/əʊts/ | /əʊts/,full,<b>a</b><b>a</b>,pers00101,o5152-w0230
throats | coats,"And war, whose work is cutting throats,",o5152-l18515,"They hiss from instinct at red coats,",o5152-l18510,/əʊts/ | /əʊts/,full,<b>a</b><b>a</b>,pers00101,o5152-w0230
love | dove,"Forbid, and press the law of love:",o5152-l18520,Breathing the spirit of the dove.,o5152-l18525,/ʌv/ | /əʊv/,half-pararhyme,<b>a</b><b>a</b>,pers00101,o5152-w0230
dove | love,Breathing the spirit of the dove.,o5152-l18525,"Forbid, and press the law of love:",o5152-l18520,/əʊv/ | /ʌv/,half-pararhyme,<b>a</b><b>a</b>,pers00101,o5152-w0230
detest | priest,"Lucrative doctrines they detest,",o5152-l18530,As manufactur'd by the priest;,o5152-l18535,/est/ | /iːst/,half-pararhyme,<b>a</b><b>a</b>,pers00101,o5152-w0230
priest | detest,As manufactur'd by the priest;,o5152-l18535,"Lucrative doctrines they detest,",o5152-l18530,/iːst/ | /est/,half-pararhyme,<b>a</b><b>a</b>,pers00101,o5152-w0230
pay | way,"And throw down turnpikes, where we pay",o5152-l18540,"For stuff, which never mends the way;",o5152-l18545,/eɪ/ | /eɪ/,full,<b>a</b><b>a</b>,pers00101,o5152-w0230
way | pay,"For stuff, which never mends the way;",o5152-l18545,"And throw down turnpikes, where we pay",o5152-l18540,/eɪ/ | /eɪ/,full,<b>a</b><b>a</b>,pers00101,o5152-w0230
reduce | use,"And tythes, a Jewish tax, reduce,",o5152-l18550,And frank the gospel for our use.,o5152-l18555,/uːs/ | /uːz/,half-vowelrhyme,<b>a</b><b>a</b>,pers00101,o5152-w0230
use | reduce,And frank the gospel for our use.,o5152-l18555,"And tythes, a Jewish tax, reduce,",o5152-l18550,/uːz/ | /uːs/,half-vowelrhyme,<b>a</b><b>a</b>,pers00101,o5152-w0230
break | make,They sable standing armies break;,o5152-l18560,But the militia useful make:,o5152-l18565,/eɪk/ | /eɪk/,full,<b>a</b><b>a</b>,pers00101,o5152-w0230
make | break,But the militia useful make:,o5152-l18565,They sable standing armies break;,o5152-l18560,/eɪk/ | /eɪk/,full,<b>a</b><b>a</b>,pers00101,o5152-w0230
pray | they,"Since all unhir'd may preach and pray,",o5152-l18570,Taught by these rules as well as they;,o5152-l18575,/eɪ/ | /eɪ/,full,<b>a</b><b>a</b>,pers00101,o5152-w0230
they | pray,Taught by these rules as well as they;,o5152-l18575,"Since all unhir'd may preach and pray,",o5152-l18570,/eɪ/ | /eɪ/,full,<b>a</b><b>a</b>,pers00101,o5152-w0230
reveal | feel,"Rules, which, when truths themselves reveal,",o5152-l18580,Bid us to follow what we feel.,o5152-l18585,/iːl/ | /iːl/,full,<b>a</b><b>a</b>,pers00101,o5152-w0230
feel | reveal,Bid us to follow what we feel.,o5152-l18585,"Rules, which, when truths themselves reveal,",o5152-l18580,/iːl/ | /iːl/,full,<b>a</b><b>a</b>,pers00101,o5152-w0230
voice | noise,"The world can't hear the small still voice,",o5152-l18590,Such is its bustle and its noise;,o5152-l18595,/ɔɪs/ | /ɔɪz/,half-vowelrhyme,<b>a</b><b>a</b>,pers00101,o5152-w0230
noise | voice,Such is its bustle and its noise;,o5152-l18595,"The world can't hear the small still voice,",o5152-l18590,/ɔɪz/ | /ɔɪs/,half-vowelrhyme,<b>a</b><b>a</b>,pers00101,o5152-w0230
reads | heeds,"Reason the proclamation reads,",o5152-l18600,But not one riot passion heeds.,o5152-l18605,/iːdz/ | /iːdz/,full,<b>a</b><b>a</b>,pers00101,o5152-w0230
heeds | reads,But not one riot passion heeds.,o5152-l18605,"Reason the proclamation reads,",o5152-l18600,/iːdz/ | /iːdz/,full,<b>a</b><b>a</b>,pers00101,o5152-w0230
are | share,"Wealth, honour, power the graces are,",o5152-l18610,Which here below our homage share:,o5152-l18615,/ɑː/ | /eə/,half-pararhyme,<b>a</b><b>a</b>,pers00101,o5152-w0230
share | are,Which here below our homage share:,o5152-l18615,"Wealth, honour, power the graces are,",o5152-l18610,/eə/ | /ɑː/,half-pararhyme,<b>a</b><b>a</b>,pers00101,o5152-w0230
find | inclined,"They, if one votary they find",o5152-l18620,"To mistress more divine inclin'd,",o5152-l18625,/aɪnd/ | /aɪnd/,full,<b>a</b><b>a</b>,pers00101,o5152-w0230
inclined | find,"To mistress more divine inclin'd,",o5152-l18625,"They, if one votary they find",o5152-l18620,/aɪnd/ | /aɪnd/,full,<b>a</b><b>a</b>,pers00101,o5152-w0230
delay | way,In truth's pursuit to cause delay,o5152-l18630,Throw golden apples in his way.,o5152-l18635,/eɪ/ | /eɪ/,full,<b>a</b><b>a</b>,pers00101,o5152-w0230
way | delay,Throw golden apples in his way.,o5152-l18635,In truth's pursuit to cause delay,o5152-l18630,/eɪ/ | /eɪ/,full,<b>a</b><b>a</b>,pers00101,o5152-w0230
retreat | beat,"Place me, O heav'n, in some retreat",o5152-l18640,"There let the serious death-watch beat,",o5152-l18645,/iːt/ | /iːt/,full,<b>a</b><b>a</b>,pers00101,o5152-w0230
beat | retreat,"There let the serious death-watch beat,",o5152-l18645,"Place me, O heav'n, in some retreat",o5152-l18640,/iːt/ | /iːt/,full,<b>a</b><b>a</b>,pers00101,o5152-w0230
shun | done,"There let me self in silence shun,",o5152-l18650,"To feel thy will, which should be done.",o5152-l18655,/ʌn/ | /ʌn/,full,<b>a</b><b>a</b>,pers00101,o5152-w0230
