r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
refined | mankind,"YES, you condemn those sages too refin'd,",o5152-l24845,That gravely lecture ere they know mankind;,o5152-l24850,/aɪnd/ | /aɪnd/,full,<b>a</b><b>a</b>,pers00032,o5152-w0290
mankind | refined,That gravely lecture ere they know mankind;,o5152-l24850,"YES, you condemn those sages too refin'd,",o5152-l24845,/aɪnd/ | /aɪnd/,full,<b>a</b><b>a</b>,pers00032,o5152-w0290
blame | fame,"Who whilst ambition's fiercer fires they blame,",o5152-l24855,Would damp each useful spark that kindles fame.,o5152-l24860,/eɪm/ | /eɪm/,full,<b>a</b><b>a</b>,pers00032,o5152-w0290
fame | blame,Would damp each useful spark that kindles fame.,o5152-l24860,"Who whilst ambition's fiercer fires they blame,",o5152-l24855,/eɪm/ | /eɪm/,full,<b>a</b><b>a</b>,pers00032,o5152-w0290
lies | wise,'Tis in false estimates the folly lies;,o5152-l24865,"The passion's blameless, when the judgment's wise.",o5152-l24870,/aɪz/ | /aɪz/,full,<b>a</b><b>a</b>,pers00032,o5152-w0290
wise | lies,"The passion's blameless, when the judgment's wise.",o5152-l24870,'Tis in false estimates the folly lies;,o5152-l24865,/aɪz/ | /aɪz/,full,<b>a</b><b>a</b>,pers00032,o5152-w0290
contest | best,"In vain philosophers with warmth contest,",o5152-l24875,"Life's secret shade, or open walk is best:",o5152-l24880,/ɒntest/ | /est/,half-vowelrhyme,<b>a</b><b>a</b>,pers00032,o5152-w0290
best | contest,"Life's secret shade, or open walk is best:",o5152-l24880,"In vain philosophers with warmth contest,",o5152-l24875,/est/ | /ɒntest/,half-vowelrhyme,<b>a</b><b>a</b>,pers00032,o5152-w0290
use | muse,"Each has its separate joys, and each its use:",o5152-l24885,"This calls the patriot forth, and that the muse.",o5152-l24890,/uːz/ | /uːz/,full,<b>a</b><b>a</b>,pers00032,o5152-w0290
muse | use,"This calls the patriot forth, and that the muse.",o5152-l24890,"Each has its separate joys, and each its use:",o5152-l24885,/uːz/ | /uːz/,full,<b>a</b><b>a</b>,pers00032,o5152-w0290
heaven | given,"Hence not alike to all the species, heav'n",o5152-l24895,An equal thirst of publick fame has given:,o5152-l24900,/evn/ | /ɪvn/,half-pararhyme,<b>a</b><b>a</b>,pers00032,o5152-w0290
given | heaven,An equal thirst of publick fame has given:,o5152-l24900,"Hence not alike to all the species, heav'n",o5152-l24895,/ɪvn/ | /evn/,half-pararhyme,<b>a</b><b>a</b>,pers00032,o5152-w0290
great | retreat,Patrius it forms to shine in action great;,o5152-l24905,While Decio's talents best adorn retreat.,o5152-l24910,/eɪt/ | /iːt/,half-pararhyme,<b>a</b><b>a</b>,pers00032,o5152-w0290
retreat | great,While Decio's talents best adorn retreat.,o5152-l24910,Patrius it forms to shine in action great;,o5152-l24905,/iːt/ | /eɪt/,half-pararhyme,<b>a</b><b>a</b>,pers00032,o5152-w0290
dwell | cell,"If where Pierian maids delight to dwell,",o5152-l24915,"The haunts of silence, and the peaceful cell,",o5152-l24920,/el/ | /el/,full,<b>a</b><b>a</b>,pers00032,o5152-w0290
cell | dwell,"The haunts of silence, and the peaceful cell,",o5152-l24920,"If where Pierian maids delight to dwell,",o5152-l24915,/el/ | /el/,full,<b>a</b><b>a</b>,pers00032,o5152-w0290
choice | voice,"Had, fair Astraea! been thy Talbot's choice,",o5152-l24925,Could list'ning crowds now hang upon his voice?,o5152-l24930,/ɔɪs/ | /ɔɪs/,full,<b>a</b><b>a</b>,pers00032,o5152-w0290
voice | choice,Could list'ning crowds now hang upon his voice?,o5152-l24930,"Had, fair Astraea! been thy Talbot's choice,",o5152-l24925,/ɔɪs/ | /ɔɪs/,full,<b>a</b><b>a</b>,pers00032,o5152-w0290
vain | reign,"And thou, blest maid, might'st long have wept in vain",o5152-l24935,"The distant glories of a second reign,",o5152-l24940,/eɪn/ | /eɪn/,full,<b>a</b><b>a</b>a,pers00032,o5152-w0290
vain | complain,"And thou, blest maid, might'st long have wept in vain",o5152-l24935,In exile doom'd yet ages to complain.,o5152-l24945,/eɪn/ | /eɪn/,full,<b>a</b>a<b>a</b>,pers00032,o5152-w0290
reign | vain,"The distant glories of a second reign,",o5152-l24940,"And thou, blest maid, might'st long have wept in vain",o5152-l24935,/eɪn/ | /eɪn/,full,<b>a</b><b>a</b>a,pers00032,o5152-w0290
