r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
explore | poor,"The year revolves, and I again explore",pcr18-l08730, The simple Annals of my Parish poor;,pcr18-l08735,/ɔː/ | /ɔː/,full,<b>a</b><b>a</b>,pers00275,pcr18-w0040
poor | explore, The simple Annals of my Parish poor;,pcr18-l08735,"The year revolves, and I again explore",pcr18-l08730,/ɔː/ | /ɔː/,full,<b>a</b><b>a</b>,pers00275,pcr18-w0040
appear | year," What Infant-members in my flock appear,",pcr18-l08740, What Pairs I bless'd in the departed year;,pcr18-l08745,/ɪə/ | /ɪə/,full,<b>a</b><b>a</b>,pers00275,pcr18-w0040
year | appear, What Pairs I bless'd in the departed year;,pcr18-l08745," What Infant-members in my flock appear,",pcr18-l08740,/ɪə/ | /ɪə/,full,<b>a</b><b>a</b>,pers00275,pcr18-w0040
swains | pains," And who, of Old or Young, or Nymphs or Swains,",pcr18-l08750," Are lost to Life, its pleasures and its pains. ",pcr18-l08755,/eɪnz/ | /eɪnz/,full,<b>a</b><b>a</b>,pers00275,pcr18-w0040
pains | swains," Are lost to Life, its pleasures and its pains. ",pcr18-l08755," And who, of Old or Young, or Nymphs or Swains,",pcr18-l08750,/eɪnz/ | /eɪnz/,full,<b>a</b><b>a</b>,pers00275,pcr18-w0040
bring | sing,"No Muse I ask, before my view to bring",pcr18-l08760, The humble actions of the swains I sing. —,pcr18-l08765,/ɪŋ/ | /ɪŋ/,full,<b>a</b><b>a</b>,pers00275,pcr18-w0040
sing | bring, The humble actions of the swains I sing. —,pcr18-l08765,"No Muse I ask, before my view to bring",pcr18-l08760,/ɪŋ/ | /ɪŋ/,full,<b>a</b><b>a</b>,pers00275,pcr18-w0040
days | praise," How pass'd the youthful, how the old their days;",pcr18-l08770," Who sank in sloth, and who aspired to praise;",pcr18-l08775,/eɪz/ | /eɪz/,full,<b>a</b><b>a</b>,pers00275,pcr18-w0040
praise | days," Who sank in sloth, and who aspired to praise;",pcr18-l08775," How pass'd the youthful, how the old their days;",pcr18-l08770,/eɪz/ | /eɪz/,full,<b>a</b><b>a</b>,pers00275,pcr18-w0040
arts | parts," Their tempers, manners, morals, customs, arts,",pcr18-l08780," What parts they had, and how they 'mploy'd their parts;",pcr18-l08785,/ɑːts/ | /ɑːts/,full,<b>a</b><b>a</b>,pers00275,pcr18-w0040
parts | arts," What parts they had, and how they 'mploy'd their parts;",pcr18-l08785," Their tempers, manners, morals, customs, arts,",pcr18-l08780,/ɑːts/ | /ɑːts/,full,<b>a</b><b>a</b>,pers00275,pcr18-w0040
depressed | rest," By what elated, soothed, seduced, depress'd,",pcr18-l08790, Full well I know — these Records give the rest. ,pcr18-l08795,/est/ | /est/,full,<b>a</b><b>a</b>,pers00275,pcr18-w0040
rest | depressed, Full well I know — these Records give the rest. ,pcr18-l08795," By what elated, soothed, seduced, depress'd,",pcr18-l08790,/est/ | /est/,full,<b>a</b><b>a</b>,pers00275,pcr18-w0040
sees | ease,"Is there a place, save one the poet sees,",pcr18-l08800," A land of love, of liberty and ease;",pcr18-l08805,/iːz/ | /iːz/,full,<b>a</b><b>a</b>,pers00275,pcr18-w0040
ease | sees," A land of love, of liberty and ease;",pcr18-l08805,"Is there a place, save one the poet sees,",pcr18-l08800,/iːz/ | /iːz/,full,<b>a</b><b>a</b>,pers00275,pcr18-w0040
suppress | happiness," Where labour wearies not, nor cares suppress",pcr18-l08810, Th' eternal flow of rustic happiness;,pcr18-l08815,/es/ | /æpɪnəs/,half-pararhyme,<b>a</b><b>a</b>,pers00275,pcr18-w0040
happiness | suppress, Th' eternal flow of rustic happiness;,pcr18-l08815," Where labour wearies not, nor cares suppress",pcr18-l08810,/æpɪnəs/ | /es/,half-pararhyme,<b>a</b><b>a</b>,pers00275,pcr18-w0040
state | cottage-gate," Where no proud mansion frowns in awful state,",pcr18-l08820, Or keeps the sunshine from the cottage-gate;,pcr18-l08825,/eɪt/ | /eɪt/,full,<b>a</b><b>a</b>,pers00275,pcr18-w0040
cottage-gate | state, Or keeps the sunshine from the cottage-gate;,pcr18-l08825," Where no proud mansion frowns in awful state,",pcr18-l08820,/eɪt/ | /eɪt/,full,<b>a</b><b>a</b>,pers00275,pcr18-w0040
throng | song," Where young and old, intent on pleasure, throng,",pcr18-l08830, And half man's life is holiday and song? ,pcr18-l08835,/ɒŋ/ | /ɒŋ/,full,<b>a</b><b>a</b>,pers00275,pcr18-w0040
song | throng, And half man's life is holiday and song? ,pcr18-l08835," Where young and old, intent on pleasure, throng,",pcr18-l08830,/ɒŋ/ | /ɒŋ/,full,<b>a</b><b>a</b>,pers00275,pcr18-w0040
appears | tears,"Vain search for scenes like these! no view appears,",pcr18-l08840, By sighs unruffled or unstain'd by tears;,pcr18-l08845,/ɪəz/ | /ɪəz/,full,<b>a</b><b>a</b>,pers00275,pcr18-w0040
tears | appears, By sighs unruffled or unstain'd by tears;,pcr18-l08845,"Vain search for scenes like these! no view appears,",pcr18-l08840,/ɪəz/ | /ɪəz/,full,<b>a</b><b>a</b>,pers00275,pcr18-w0040
drowned | found," Since vice the world subdued and waters drown'd,",pcr18-l08850, Auburn and Eden can no more be found. ,pcr18-l08855,/aʊnd/ | /aʊnd/,full,<b>a</b><b>a</b>,pers00275,pcr18-w0040
found | drowned, Auburn and Eden can no more be found. ,pcr18-l08855," Since vice the world subdued and waters drown'd,",pcr18-l08850,/aʊnd/ | /aʊnd/,full,<b>a</b><b>a</b>,pers00275,pcr18-w0040
skill | will,"Hence good and evil mix'd, but man has skill",pcr18-l08860," And power to part them, when he feels the will! ",pcr18-l08865,/ɪl/ | /ɪl/,full,<b>a</b><b>a</b>,pers00275,pcr18-w0040
will | skill," And power to part them, when he feels the will! ",pcr18-l08865,"Hence good and evil mix'd, but man has skill",pcr18-l08860,/ɪl/ | /ɪl/,full,<b>a</b><b>a</b>,pers00275,pcr18-w0040
few | pursue,"Toil, care, and patience bless th' abstemious few,",pcr18-l08870," Fear, shame, and want the thoughtless herd pursue. ",pcr18-l08875,/uː/ | /uː/,full,<b>a</b><b>a</b>,pers00275,pcr18-w0040
pursue | few," Fear, shame, and want the thoughtless herd pursue. ",pcr18-l08875,"Toil, care, and patience bless th' abstemious few,",pcr18-l08870,/uː/ | /uː/,full,<b>a</b><b>a</b>,pers00275,pcr18-w0040
swain | gain,"Behold the Cot! where thrives th' industrious swain,",pcr18-l08880," Source of his pride, his pleasure, and his gain;",pcr18-l08885,/eɪn/ | /eɪn/,full,<b>a</b><b>a</b>,pers00275,pcr18-w0040
gain | swain," Source of his pride, his pleasure, and his gain;",pcr18-l08885,"Behold the Cot! where thrives th' industrious swain,",pcr18-l08880,/eɪn/ | /eɪn/,full,<b>a</b><b>a</b>,pers00275,pcr18-w0040
ray | day," Screen'd from the winter's wind, the sun's last ray",pcr18-l08890, Smiles on the window and prolongs the day;,pcr18-l08895,/eɪ/ | /eɪ/,full,<b>a</b><b>a</b>,pers00275,pcr18-w0040
day | ray, Smiles on the window and prolongs the day;,pcr18-l08895," Screen'd from the winter's wind, the sun's last ray",pcr18-l08890,/eɪ/ | /eɪ/,full,<b>a</b><b>a</b>,pers00275,pcr18-w0040
stop | top," Projecting thatch the woodbine's branches stop,",pcr18-l08900, And turn their blossoms to the casement's top:,pcr18-l08905,/ɒp/ | /ɒp/,full,<b>a</b><b>a</b>,pers00275,pcr18-w0040
top | stop, And turn their blossoms to the casement's top:,pcr18-l08905," Projecting thatch the woodbine's branches stop,",pcr18-l08900,/ɒp/ | /ɒp/,full,<b>a</b><b>a</b>,pers00275,pcr18-w0040
