r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
lyre | choir,"AS once the Muse, reclining on her lyre,",o5156-l10580,"Observ'd her fav'rite bards, a num'rous choir;",o5156-l10585,/aɪə/ | /æə/,half-pararhyme,<b>a</b><b>a</b>,pers00118,o5156-w0420
choir | lyre,"Observ'd her fav'rite bards, a num'rous choir;",o5156-l10585,"AS once the Muse, reclining on her lyre,",o5156-l10580,/æə/ | /aɪə/,half-pararhyme,<b>a</b><b>a</b>,pers00118,o5156-w0420
breast | confessed,"The conscious pleasure swell'd her silent breast,",o5156-l10590,Her secret pride exulting smiles confest.,o5156-l10595,/est/ | /est/,full,<b>a</b><b>a</b>,pers00118,o5156-w0420
confessed | breast,Her secret pride exulting smiles confest.,o5156-l10595,"The conscious pleasure swell'd her silent breast,",o5156-l10590,/est/ | /est/,full,<b>a</b><b>a</b>,pers00118,o5156-w0420
presides | guides,"When thus her sister spoke, whose care presides",o5156-l10600,"O'er the mixt pallat, and the pencil guides,",o5156-l10605,/aɪdz/ | /aɪdz/,full,<b>a</b><b>a</b>,pers00118,o5156-w0420
guides | presides,"O'er the mixt pallat, and the pencil guides,",o5156-l10605,"When thus her sister spoke, whose care presides",o5156-l10600,/aɪdz/ | /aɪdz/,full,<b>a</b><b>a</b>,pers00118,o5156-w0420
own | throne,"Just, Goddess, is thy joy, thy train, we own,",o5156-l10610,Approaches nearest to Apollo's throne.,o5156-l10615,/əʊn/ | /əʊn/,full,<b>a</b><b>a</b>,pers00118,o5156-w0420
throne | own,Approaches nearest to Apollo's throne.,o5156-l10615,"Just, Goddess, is thy joy, thy train, we own,",o5156-l10610,/əʊn/ | /əʊn/,full,<b>a</b><b>a</b>,pers00118,o5156-w0420
sublime | time,"Foremost in Learning's ranks they sit sublime,",o5156-l10620,Honour'd and lov'd thro' every age of time:,o5156-l10625,/aɪm/ | /aɪm/,full,<b>a</b><b>a</b>,pers00118,o5156-w0420
time | sublime,Honour'd and lov'd thro' every age of time:,o5156-l10625,"Foremost in Learning's ranks they sit sublime,",o5156-l10620,/aɪm/ | /aɪm/,full,<b>a</b><b>a</b>,pers00118,o5156-w0420
mine | thine,"Yet let me say, some fav'rite son of mine",o5156-l10630,Has more than follow'd every son of thine.,o5156-l10635,/aɪn/ | /aɪn/,full,<b>a</b><b>a</b>,pers00118,o5156-w0420
thine | mine,Has more than follow'd every son of thine.,o5156-l10635,"Yet let me say, some fav'rite son of mine",o5156-l10630,/aɪn/ | /aɪn/,full,<b>a</b><b>a</b>,pers00118,o5156-w0420
fame | name,Thy Homer needs not grieve to hear his fame,o5156-l10640,Exceeds not Raphael's widely honour'd name:,o5156-l10645,/eɪm/ | /eɪm/,full,<b>a</b><b>a</b>,pers00118,o5156-w0420
name | fame,Exceeds not Raphael's widely honour'd name:,o5156-l10645,Thy Homer needs not grieve to hear his fame,o5156-l10640,/eɪm/ | /eɪm/,full,<b>a</b><b>a</b>,pers00118,o5156-w0420
night | light,"Raphael like him 'midst ages wrapt in night,",o5156-l10650,Rose father of his science to the light;,o5156-l10655,/aɪt/ | /aɪt/,full,<b>a</b><b>a</b>,pers00118,o5156-w0420
