r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
fire | desire,"TOUCH'D by thy wit, my soul's on fire,",o4029-l07360, My bosom throbs with young desire. ,o4029-l07365,/æə/ | /æə/,full,<b>a</b><b>a</b>bbcddc,pers00284,o4029-w0020
desire | fire, My bosom throbs with young desire. ,o4029-l07365,"TOUCH'D by thy wit, my soul's on fire,",o4029-l07360,/æə/ | /æə/,full,<b>a</b><b>a</b>bbcddc,pers00284,o4029-w0020
saw | law,"What! though thy form I never saw,",o4029-l07370, Is there to man divulg'd a law,o4029-l07375,/ɔː/ | /ɔː/,full,aa<b>b</b><b>b</b>cddc,pers00284,o4029-w0020
law | saw, Is there to man divulg'd a law,o4029-l07375,"What! though thy form I never saw,",o4029-l07370,/ɔː/ | /ɔː/,full,aa<b>b</b><b>b</b>cddc,pers00284,o4029-w0020
heart | smart, That only what he sees must touch his heart? ,o4029-l07380," That wit, like beauty, gives the tender smart. ",o4029-l07395,/ɑːt/ | /ɑːt/,full,aabb<b>c</b>dd<b>c</b>,pers00284,o4029-w0020
disallow | now,"The vulgar rule I disallow,",o4029-l07385," And in my passion feel e'en now,",o4029-l07390,/aʊ/ | /aʊ/,full,aabbc<b>d</b><b>d</b>c,pers00284,o4029-w0020
now | disallow," And in my passion feel e'en now,",o4029-l07390,"The vulgar rule I disallow,",o4029-l07385,/aʊ/ | /aʊ/,full,aabbc<b>d</b><b>d</b>c,pers00284,o4029-w0020
smart | heart," That wit, like beauty, gives the tender smart. ",o4029-l07395, That only what he sees must touch his heart? ,o4029-l07380,/ɑːt/ | /ɑːt/,full,aabb<b>c</b>dd<b>c</b>,pers00284,o4029-w0020
know | owe,"Methinks thy form I would not know,",o4029-l07400, Nor to thy face the pleasure owe,o4029-l07405,/əʊ/ | /əʊ/,full,<b>a</b><b>a</b>bbcddc,pers00284,o4029-w0020
owe | know, Nor to thy face the pleasure owe,o4029-l07405,"Methinks thy form I would not know,",o4029-l07400,/əʊ/ | /əʊ/,full,<b>a</b><b>a</b>bbcddc,pers00284,o4029-w0020
pains | attains," Of these delicious melting pains,",o4029-l07410," Which when a mortal once attains,",o4029-l07415,/eɪnz/ | /eɪnz/,full,aa<b>b</b><b>b</b>cddc,pers00284,o4029-w0020
attains | pains," Which when a mortal once attains,",o4029-l07415," Of these delicious melting pains,",o4029-l07410,/eɪnz/ | /eɪnz/,full,aa<b>b</b><b>b</b>cddc,pers00284,o4029-w0020
designed | refined, He knows the greatest bliss for man design'd. ,o4029-l07420, And feast my frenzy with a zest refin'd. ,o4029-l07435,/aɪnd/ | /aɪnd/,full,aabb<b>c</b>dd<b>c</b>,pers00284,o4029-w0020
apply | eye,"No, to my fancy I'll apply,",o4029-l07425," There find thy form, thy air, thy eye,",o4029-l07430,/aɪ/ | /aɪ/,full,aabbc<b>d</b><b>d</b>c,pers00284,o4029-w0020
eye | apply," There find thy form, thy air, thy eye,",o4029-l07430,"No, to my fancy I'll apply,",o4029-l07425,/aɪ/ | /aɪ/,full,aabbc<b>d</b><b>d</b>c,pers00284,o4029-w0020
refined | designed, And feast my frenzy with a zest refin'd. ,o4029-l07435, He knows the greatest bliss for man design'd. ,o4029-l07420,/aɪnd/ | /aɪnd/,full,aabb<b>c</b>dd<b>c</b>,pers00284,o4029-w0020
sit | fit,"When in a pensive mood I sit,",o4029-l07440," And Melancholy takes her fit,",o4029-l07445,/ɪt/ | /ɪt/,full,<b>a</b><b>a</b>bbcddc,pers00284,o4029-w0020
fit | sit," And Melancholy takes her fit,",o4029-l07445,"When in a pensive mood I sit,",o4029-l07440,/ɪt/ | /ɪt/,full,<b>a</b><b>a</b>bbcddc,pers00284,o4029-w0020
appear | year," Mild, tender, soft, thou shalt appear,",o4029-l07450, Like the first blossoms of the year:,o4029-l07455,/ɪə/ | /ɪə/,full,aa<b>b</b><b>b</b>cddc,pers00284,o4029-w0020
year | appear, Like the first blossoms of the year:,o4029-l07455," Mild, tender, soft, thou shalt appear,",o4029-l07450,/ɪə/ | /ɪə/,full,aa<b>b</b><b>b</b>cddc,pers00284,o4029-w0020
run | son," But when in brisker tides my spirits run,",o4029-l07460, And shew thee lively as bright MAIA's son. ,o4029-l07475,/ʌn/ | /ʌn/,full,aabb<b>c</b>dd<b>c</b>,pers00284,o4029-w0020
take | make,"L'Allegro shall the pencil take,",o4029-l07465," Describe thy look, thy step, thy make,",o4029-l07470,/eɪk/ | /eɪk/,full,aabbc<b>d</b><b>d</b>c,pers00284,o4029-w0020
make | take," Describe thy look, thy step, thy make,",o4029-l07470,"L'Allegro shall the pencil take,",o4029-l07465,/eɪk/ | /eɪk/,full,aabbc<b>d</b><b>d</b>c,pers00284,o4029-w0020
son | run, And shew thee lively as bright MAIA's son. ,o4029-l07475," But when in brisker tides my spirits run,",o4029-l07460,/ʌn/ | /ʌn/,full,aabb<b>c</b>dd<b>c</b>,pers00284,o4029-w0020
away | play,"COOLING zephyrs haste away,",o4739-l00065, Round my humid temples play;,o4739-l00070,/eɪ/ | /eɪ/,full,<b>a</b><b>a</b>,pers00284,o4739-w0020
play | away, Round my humid temples play;,o4739-l00070,"COOLING zephyrs haste away,",o4739-l00065,/eɪ/ | /eɪ/,full,<b>a</b><b>a</b>,pers00284,o4739-w0020
leave | breathe," Groves and grots in pity leave,",o4739-l00075, On my fainting bosom breathe! ,o4739-l00080,/iːv/ | /iːð/,half-vowelrhyme,<b>a</b><b>a</b>,pers00284,o4739-w0020
breathe | leave, On my fainting bosom breathe! ,o4739-l00080," Groves and grots in pity leave,",o4739-l00075,/iːð/ | /iːv/,half-vowelrhyme,<b>a</b><b>a</b>,pers00284,o4739-w0020
wings | springs,"Skim, as you pass, your silken wings",o4739-l00085," O'er gurgling founts, and glassy springs. ",o4739-l00090,/ɪŋz/ | /ɪŋz/,full,<b>a</b><b>a</b>,pers00284,o4739-w0020
