r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
day | lay,THE sprightly messenger of day,o4987-l05945, To Heaven ascending tunes the lay,o4987-l05950,/eɪ/ | /eɪ/,full,<b>a</b><b>a</b>bccb,pers00201,o4987-w0220
lay | day, To Heaven ascending tunes the lay,o4987-l05950,THE sprightly messenger of day,o4987-l05945,/eɪ/ | /eɪ/,full,<b>a</b><b>a</b>bccb,pers00201,o4987-w0220
morn | adorn, That wakes the blushing morn:,o4987-l05955, Th' enliven'd plains adorn. ,o4987-l05970,/ɔːn/ | /ɔːn/,full,aa<b>b</b>cc<b>b</b>,pers00201,o4987-w0220
rise | supplies," Chear'd with th' inspiring notes, I rise",o4987-l05960," And hail the power, whose glad supplies",o4987-l05965,/aɪz/ | /aɪz/,full,aab<b>c</b><b>c</b>b,pers00201,o4987-w0220
supplies | rise," And hail the power, whose glad supplies",o4987-l05965," Chear'd with th' inspiring notes, I rise",o4987-l05960,/aɪz/ | /aɪz/,full,aab<b>c</b><b>c</b>b,pers00201,o4987-w0220
adorn | morn, Th' enliven'd plains adorn. ,o4987-l05970, That wakes the blushing morn:,o4987-l05955,/ɔːn/ | /ɔːn/,full,aa<b>b</b>cc<b>b</b>,pers00201,o4987-w0220
praise | lays,"Far hence retire, O Night! thy praise,",o4987-l05975, Majestic Queen! in nobler lays,o4987-l05980,/eɪz/ | /eɪz/,full,<b>a</b><b>a</b>bccb,pers00201,o4987-w0220
lays | praise, Majestic Queen! in nobler lays,o4987-l05980,"Far hence retire, O Night! thy praise,",o4987-l05975,/eɪz/ | /eɪz/,full,<b>a</b><b>a</b>bccb,pers00201,o4987-w0220
sung | young, Already has been sung:,o4987-l05985, Immortaliz'd by Young. ,o4987-l06000,/ʌŋ/ | /ʌŋ/,full,aa<b>b</b>cc<b>b</b>,pers00201,o4987-w0220
name | fame," When thine own spheres expire, thy name,",o4987-l05990," Secure from time, shall rise in fame,",o4987-l05995,/eɪm/ | /eɪm/,full,aab<b>c</b><b>c</b>b,pers00201,o4987-w0220
fame | name," Secure from time, shall rise in fame,",o4987-l05995," When thine own spheres expire, thy name,",o4987-l05990,/eɪm/ | /eɪm/,full,aab<b>c</b><b>c</b>b,pers00201,o4987-w0220
young | sung, Immortaliz'd by Young. ,o4987-l06000, Already has been sung:,o4987-l05985,/ʌŋ/ | /ʌŋ/,full,aa<b>b</b>cc<b>b</b>,pers00201,o4987-w0220
sheds | meads,"See, while I speak Aurora sheds",o4987-l06005," Her early honours o'er the meads,",o4987-l06010,/edz/ | /iːdz/,half-pararhyme,<b>a</b><b>a</b>bccb,pers00201,o4987-w0220
meads | sheds," Her early honours o'er the meads,",o4987-l06010,"See, while I speak Aurora sheds",o4987-l06005,/iːdz/ | /edz/,half-pararhyme,<b>a</b><b>a</b>bccb,pers00201,o4987-w0220
smile | toil, The springing valley's smile;,o4987-l06015, And meets the accustom'd toil. ,o4987-l06030,/aɪl/ | /ɔɪl/,half-pararhyme,aa<b>b</b>cc<b>b</b>,pers00201,o4987-w0220
village-swain | plain, With chearful heart the village-swain,o4987-l06020," Renews the labours of the plain,",o4987-l06025,/eɪn/ | /eɪn/,full,aab<b>c</b><b>c</b>b,pers00201,o4987-w0220
plain | village-swain," Renews the labours of the plain,",o4987-l06025, With chearful heart the village-swain,o4987-l06020,/eɪn/ | /eɪn/,full,aab<b>c</b><b>c</b>b,pers00201,o4987-w0220
toil | smile, And meets the accustom'd toil. ,o4987-l06030, The springing valley's smile;,o4987-l06015,/ɔɪl/ | /aɪl/,half-pararhyme,aa<b>b</b>cc<b>b</b>,pers00201,o4987-w0220
year | car,"Day's monarch comes to bless the year,",o4987-l06035," Wing'd Zephyrs wanton round his car,",o4987-l06040,/ɪə/ | /ɑː/,half-pararhyme,<b>a</b><b>a</b>bccb,pers00201,o4987-w0220
car | year," Wing'd Zephyrs wanton round his car,",o4987-l06040,"Day's monarch comes to bless the year,",o4987-l06035,/ɑː/ | /ɪə/,half-pararhyme,<b>a</b><b>a</b>bccb,pers00201,o4987-w0220
road | god, Along th' aethereal road;,o4987-l06045, The visit of the God. ,o4987-l06060,/əʊd/ | /ɒd/,half-pararhyme,aa<b>b</b>cc<b>b</b>,pers00201,o4987-w0220
beams | proclaims," Plenty and Health attend his beams,",o4987-l06050," And Truth, divinely bright, proclaims",o4987-l06055,/iːmz/ | /eɪmz/,half-pararhyme,aab<b>c</b><b>c</b>b,pers00201,o4987-w0220
proclaims | beams," And Truth, divinely bright, proclaims",o4987-l06055," Plenty and Health attend his beams,",o4987-l06050,/eɪmz/ | /iːmz/,half-pararhyme,aab<b>c</b><b>c</b>b,pers00201,o4987-w0220
god | road, The visit of the God. ,o4987-l06060, Along th' aethereal road;,o4987-l06045,/ɒd/ | /əʊd/,half-pararhyme,aa<b>b</b>cc<b>b</b>,pers00201,o4987-w0220
reveres | spheres,"Aw'd by the view, my soul reveres",o4987-l06065, The Great FIRST CAUSE that bade the spheres,o4987-l06070,/ɪəz/ | /ɪəz/,full,<b>a</b><b>a</b>bccb,pers00201,o4987-w0220
spheres | reveres, The Great FIRST CAUSE that bade the spheres,o4987-l06070,"Aw'd by the view, my soul reveres",o4987-l06065,/ɪəz/ | /ɪəz/,full,<b>a</b><b>a</b>bccb,pers00201,o4987-w0220
move | love, In tuneful order move;,o4987-l06075, The radiance of thy love. ,o4987-l06090,/uːv/ | /ʌv/,half-pararhyme,aa<b>b</b>cc<b>b</b>,pers00201,o4987-w0220
night | light," Thine is the sable-mantled Night,",o4987-l06080, Unseen Almighty! and the Light,o4987-l06085,/aɪt/ | /aɪt/,full,aab<b>c</b><b>c</b>b,pers00201,o4987-w0220
light | night, Unseen Almighty! and the Light,o4987-l06085," Thine is the sable-mantled Night,",o4987-l06080,/aɪt/ | /aɪt/,full,aab<b>c</b><b>c</b>b,pers00201,o4987-w0220
love | move, The radiance of thy love. ,o4987-l06090, In tuneful order move;,o4987-l06075,/ʌv/ | /uːv/,half-pararhyme,aa<b>b</b>cc<b>b</b>,pers00201,o4987-w0220
repays | rays,Hark! the awaken'd grove repays,o4987-l06095," With melody the genial rays,",o4987-l06100,/eɪz/ | /eɪz/,full,<b>a</b><b>a</b>bccb,pers00201,o4987-w0220
rays | repays," With melody the genial rays,",o4987-l06100,Hark! the awaken'd grove repays,o4987-l06095,/eɪz/ | /eɪz/,full,<b>a</b><b>a</b>bccb,pers00201,o4987-w0220
strain | plain, And Echo spreads the strain;,o4987-l06105, And music glads the plain. ,o4987-l06120,/eɪn/ | /eɪn/,full,aa<b>b</b>cc<b>b</b>,pers00201,o4987-w0220
run | sun," The streams in grateful murmurs run,",o4987-l06110," The bleating flocks salute the sun,",o4987-l06115,/ʌn/ | /ʌn/,full,aab<b>c</b><b>c</b>b,pers00201,o4987-w0220
sun | run," The bleating flocks salute the sun,",o4987-l06115," The streams in grateful murmurs run,",o4987-l06110,/ʌn/ | /ʌn/,full,aab<b>c</b><b>c</b>b,pers00201,o4987-w0220
plain | strain, And music glads the plain. ,o4987-l06120, And Echo spreads the strain;,o4987-l06105,/eɪn/ | /eɪn/,full,aa<b>b</b>cc<b>b</b>,pers00201,o4987-w0220
displays | breeze,"While Nature thus her charms displays,",o4987-l06125, Let me enjoy the fragrant breeze,o4987-l06130,/eɪz/ | /iːz/,half-pararhyme,<b>a</b><b>a</b>bccb,pers00201,o4987-w0220
breeze | displays, Let me enjoy the fragrant breeze,o4987-l06130,"While Nature thus her charms displays,",o4987-l06125,/iːz/ | /eɪz/,half-pararhyme,<b>a</b><b>a</b>bccb,pers00201,o4987-w0220
diffuse | muse, The opening flowers diffuse;,o4987-l06135, Associates of the Muse! ,o4987-l06150,/uːz/ | /uːz/,full,aa<b>b</b>cc<b>b</b>,pers00201,o4987-w0220
attend | lend," Temp'rance and Innocence attend,",o4987-l06140," These are your haunts, your influence lend,",o4987-l06145,/end/ | /end/,full,aab<b>c</b><b>c</b>b,pers00201,o4987-w0220
lend | attend," These are your haunts, your influence lend,",o4987-l06145," Temp'rance and Innocence attend,",o4987-l06140,/end/ | /end/,full,aab<b>c</b><b>c</b>b,pers00201,o4987-w0220
muse | diffuse, Associates of the Muse! ,o4987-l06150, The opening flowers diffuse;,o4987-l06135,/uːz/ | /uːz/,full,aa<b>b</b>cc<b>b</b>,pers00201,o4987-w0220
care | despair,"Riot, and Guilt, and wasting Care,",o4987-l06155," And fell Revenge, and black Despair",o4987-l06160,/eə/ | /eə/,full,<b>a</b><b>a</b>bccb,pers00201,o4987-w0220
despair | care," And fell Revenge, and black Despair",o4987-l06160,"Riot, and Guilt, and wasting Care,",o4987-l06155,/eə/ | /eə/,full,<b>a</b><b>a</b>bccb,pers00201,o4987-w0220
