r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
write | recite,"THESE, the last lines my trembling hands can write,",o4987-l31920," These words, the last my dying lips recite,",o4987-l31925,/aɪt/ | /aɪt/,full,<b>a</b><b>a</b>,pers00224,o4987-w0880
recite | write," These words, the last my dying lips recite,",o4987-l31925,"THESE, the last lines my trembling hands can write,",o4987-l31920,/aɪt/ | /aɪt/,full,<b>a</b><b>a</b>,pers00224,o4987-w0880
gave | grave," Read, and repent that your unkindness gave",o4987-l31930, A wretched lover an untimely grave! ,o4987-l31935,/eɪv/ | /ɑːv/,half-pararhyme,<b>a</b><b>a</b>,pers00224,o4987-w0880
grave | gave, A wretched lover an untimely grave! ,o4987-l31935," Read, and repent that your unkindness gave",o4987-l31930,/ɑːv/ | /eɪv/,half-pararhyme,<b>a</b><b>a</b>,pers00224,o4987-w0880
view | you,"Sunk by despair from life's enchanting view,",o4987-l31940," Lost, ever lost to happiness and you! —",o4987-l31945,/uː/ | /uː/,full,<b>a</b><b>a</b>,pers00224,o4987-w0880
you | view," Lost, ever lost to happiness and you! —",o4987-l31945,"Sunk by despair from life's enchanting view,",o4987-l31940,/uː/ | /uː/,full,<b>a</b><b>a</b>,pers00224,o4987-w0880
tears | fears," No more these eye-lids shower incessant tears,",o4987-l31950, No more my spirit sinks with boding fears;,o4987-l31955,/ɪəz/ | /ɪəz/,full,<b>a</b><b>a</b>,pers00224,o4987-w0880
fears | tears, No more my spirit sinks with boding fears;,o4987-l31955," No more these eye-lids shower incessant tears,",o4987-l31950,/ɪəz/ | /ɪəz/,full,<b>a</b><b>a</b>,pers00224,o4987-w0880
meet | feet," No more your frowns my suing passion meet,",o4987-l31960, No more I fall submissive at your feet:,o4987-l31965,/iːt/ | /iːt/,full,<b>a</b><b>a</b>,pers00224,o4987-w0880
feet | meet, No more I fall submissive at your feet:,o4987-l31965," No more your frowns my suing passion meet,",o4987-l31960,/iːt/ | /iːt/,full,<b>a</b><b>a</b>,pers00224,o4987-w0880
burn | return," With fruitless love this heart shall cease to burn,",o4987-l31970, Life's empty dream shall never-more return. ,o4987-l31975,/ɜːn/ | /ɜːn/,full,<b>a</b><b>a</b>,pers00224,o4987-w0880
return | burn, Life's empty dream shall never-more return. ,o4987-l31975," With fruitless love this heart shall cease to burn,",o4987-l31970,/ɜːn/ | /ɜːn/,full,<b>a</b><b>a</b>,pers00224,o4987-w0880
hate | fate,"Think not, that labouring to subdue your hate;",o4987-l31980, My artful soul forebodes a fancied fate;,o4987-l31985,/eɪt/ | /eɪt/,full,<b>a</b><b>a</b>,pers00224,o4987-w0880
fate | hate, My artful soul forebodes a fancied fate;,o4987-l31985,"Think not, that labouring to subdue your hate;",o4987-l31980,/eɪt/ | /eɪt/,full,<b>a</b><b>a</b>,pers00224,o4987-w0880
way | clay," For e'er yon sun descends his western way,",o4987-l31990," Cold shall I lie, a lifeless lump of clay! ",o4987-l31995,/eɪ/ | /eɪ/,full,<b>a</b><b>a</b>,pers00224,o4987-w0880
clay | way," Cold shall I lie, a lifeless lump of clay! ",o4987-l31995," For e'er yon sun descends his western way,",o4987-l31990,/eɪ/ | /eɪ/,full,<b>a</b><b>a</b>,pers00224,o4987-w0880
disdain | pain,"Tir'd of my long encounters with disdain,",o4987-l32000," Peaceful my pulse, and ebbing from its pain;",o4987-l32005,/eɪn/ | /eɪn/,full,<b>a</b><b>a</b>,pers00224,o4987-w0880
