r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
glow | flow,"THE festive roar of laughter, the warm glow",o4984-l01635,"Wit's season'd converse, and the liberal flow",o4984-l01645,/əʊ/ | /əʊ/,full,<b>a</b>b<b>a</b>bcdcdefefgg,pers00221,o4984-w0020
bowl | soul," Of brisk-ey'd joy, and friendship's genial bowl. ",o4984-l01640," Of unsuspicious youth, profuse of soul,",o4984-l01650,/əʊl/ | /əʊl/,full,a<b>b</b>a<b>b</b>cdcdefefgg,pers00221,o4984-w0020
flow | glow,"Wit's season'd converse, and the liberal flow",o4984-l01645,"THE festive roar of laughter, the warm glow",o4984-l01635,/əʊ/ | /əʊ/,full,<b>a</b>b<b>a</b>bcdcdefefgg,pers00221,o4984-w0020
soul | bowl," Of unsuspicious youth, profuse of soul,",o4984-l01650," Of brisk-ey'd joy, and friendship's genial bowl. ",o4984-l01640,/əʊl/ | /əʊl/,full,a<b>b</b>a<b>b</b>cdcdefefgg,pers00221,o4984-w0020
scene | serene, Delight not ever; from the boisterous scene,o4984-l01655," From folly's crowd, whose vacant brow serene",o4984-l01665,/iːn/ | /iːn/,full,abab<b>c</b>d<b>c</b>defefgg,pers00221,o4984-w0020
uproar | lore," Of riot far, and Comus' wild uproar,",o4984-l01660," Was never knit to wisdom's srowning lore,",o4984-l01670,/ʌprɔː/ | /ɔː/,half-vowelrhyme,ababc<b>d</b>c<b>d</b>efefgg,pers00221,o4984-w0020
serene | scene," From folly's crowd, whose vacant brow serene",o4984-l01665, Delight not ever; from the boisterous scene,o4984-l01655,/iːn/ | /iːn/,full,abab<b>c</b>d<b>c</b>defefgg,pers00221,o4984-w0020
lore | uproar," Was never knit to wisdom's srowning lore,",o4984-l01670," Of riot far, and Comus' wild uproar,",o4984-l01660,/ɔː/ | /ʌprɔː/,half-vowelrhyme,ababc<b>d</b>c<b>d</b>efefgg,pers00221,o4984-w0020
piles | isles," Permit me, ye time-hallow'd domes, ye piles",o4984-l01675," Amid your fretted vaults and length'ning isles,",o4984-l01685,/aɪlz/ | /aɪlz/,full,ababcdcd<b>e</b>f<b>e</b>fgg,pers00221,o4984-w0020
rest | guest," Of rude magnificence, your solemn rest,",o4984-l01680," Lonely to wander; no unholy guest,",o4984-l01690,/est/ | /est/,full,ababcdcde<b>f</b>e<b>f</b>gg,pers00221,o4984-w0020
isles | piles," Amid your fretted vaults and length'ning isles,",o4984-l01685," Permit me, ye time-hallow'd domes, ye piles",o4984-l01675,/aɪlz/ | /aɪlz/,full,ababcdcd<b>e</b>f<b>e</b>fgg,pers00221,o4984-w0020
guest | rest," Lonely to wander; no unholy guest,",o4984-l01690," Of rude magnificence, your solemn rest,",o4984-l01680,/est/ | /est/,full,ababcdcde<b>f</b>e<b>f</b>gg,pers00221,o4984-w0020
tread | dead," That means to break, with sacrilegious tread,",o4984-l01695, The marble slumbers of your monumented dead. ,o4984-l01700,/ed/ | /ed/,full,ababcdcdefef<b>g</b><b>g</b>,pers00221,o4984-w0020
dead | tread, The marble slumbers of your monumented dead. ,o4984-l01700," That means to break, with sacrilegious tread,",o4984-l01695,/ed/ | /ed/,full,ababcdcdefef<b>g</b><b>g</b>,pers00221,o4984-w0020
inspire | lyre,"Permit me with sad musings, that inspire",o4984-l01705," Blameless to wake, and with th' Orphean lyre",o4984-l01715,/æə/ | /aɪə/,half-pararhyme,<b>a</b>b<b>a</b>bcdcdefefgg,pers00221,o4984-w0020
drear | ear," Unlabour'd numbers apt, your silence drear",o4984-l01710," Fitly attemper'd, sooth the merciless ear",o4984-l01720,/ɪə/ | /ɪə/,full,a<b>b</b>a<b>b</b>cdcdefefgg,pers00221,o4984-w0020
lyre | inspire," Blameless to wake, and with th' Orphean lyre",o4984-l01715,"Permit me with sad musings, that inspire",o4984-l01705,/aɪə/ | /æə/,half-pararhyme,<b>a</b>b<b>a</b>bcdcdefefgg,pers00221,o4984-w0020
ear | drear," Fitly attemper'd, sooth the merciless ear",o4984-l01720," Unlabour'd numbers apt, your silence drear",o4984-l01710,/ɪə/ | /ɪə/,full,a<b>b</b>a<b>b</b>cdcdefefgg,pers00221,o4984-w0020
sway | way," Of Hades, and stern death, whose iron sway",o4984-l01725, All that with oary sin cleave their smooth way,o4984-l01735,/eɪ/ | /eɪ/,full,abab<b>c</b>d<b>c</b>defefgg,pers00221,o4984-w0020
domain | main, Great nature owns thro' all her wide domain;,o4984-l01730," Through the green bosom of the spawny main,",o4984-l01740,/eɪn/ | /eɪn/,full,ababc<b>d</b>c<b>d</b>efefgg,pers00221,o4984-w0020
way | sway, All that with oary sin cleave their smooth way,o4984-l01735," Of Hades, and stern death, whose iron sway",o4984-l01725,/eɪ/ | /eɪ/,full,abab<b>c</b>d<b>c</b>defefgg,pers00221,o4984-w0020
main | domain," Through the green bosom of the spawny main,",o4984-l01740, Great nature owns thro' all her wide domain;,o4984-l01730,/eɪn/ | /eɪn/,full,ababc<b>d</b>c<b>d</b>efefgg,pers00221,o4984-w0020
spread | tread," And those that to the streaming aether spread,",o4984-l01745," And those that creep; and those that statelier tread,",o4984-l01755,/ed/ | /ed/,full,ababcdcd<b>e</b>f<b>e</b>fgg,pers00221,o4984-w0020
sail | dale," In many a wheeling glide, their feathery sail;",o4984-l01750," That roam o'er forest, hill, or browsed dale;",o4984-l01760,/eɪl/ | /eɪl/,full,ababcdcde<b>f</b>e<b>f</b>gg,pers00221,o4984-w0020
tread | spread," And those that creep; and those that statelier tread,",o4984-l01755," And those that to the streaming aether spread,",o4984-l01745,/ed/ | /ed/,full,ababcdcd<b>e</b>f<b>e</b>fgg,pers00221,o4984-w0020
dale | sail," That roam o'er forest, hill, or browsed dale;",o4984-l01760," In many a wheeling glide, their feathery sail;",o4984-l01750,/eɪl/ | /eɪl/,full,ababcdcde<b>f</b>e<b>f</b>gg,pers00221,o4984-w0020
fall | all, The victims each of ruthless fate must fall;,o4984-l01765," E'en God's own image, man, high paramount of all. ",o4984-l01770,/ɔːl/ | /ɔːl/,full,ababcdcdefef<b>g</b><b>g</b>,pers00221,o4984-w0020
all | fall," E'en God's own image, man, high paramount of all. ",o4984-l01770, The victims each of ruthless fate must fall;,o4984-l01765,/ɔːl/ | /ɔːl/,full,ababcdcdefef<b>g</b><b>g</b>,pers00221,o4984-w0020
gay | bray,"And ye, the young, the giddy, and the gay,",o4984-l01775," The curtain'd rest, and with the dissonant bray",o4984-l01785,/eɪ/ | /eɪ/,full,<b>a</b>b<b>a</b>bcdcdefefgg,pers00221,o4984-w0020
light | affright, That startle from the sleepful lid of light,o4984-l01780," Of Bacchus, and loud jollity, affright",o4984-l01790,/aɪt/ | /aɪt/,full,a<b>b</b>a<b>b</b>cdcdefefgg,pers00221,o4984-w0020
bray | gay," The curtain'd rest, and with the dissonant bray",o4984-l01785,"And ye, the young, the giddy, and the gay,",o4984-l01775,/eɪ/ | /eɪ/,full,<b>a</b>b<b>a</b>bcdcdefefgg,pers00221,o4984-w0020
affright | light," Of Bacchus, and loud jollity, affright",o4984-l01790, That startle from the sleepful lid of light,o4984-l01780,/aɪt/ | /aɪt/,full,a<b>b</b>a<b>b</b>cdcdefefgg,pers00221,o4984-w0020
among | along," Yon radiant goddess, that now shoots among",o4984-l01795," Know, that or e'er its starr'd career along",o4984-l01805,/ʌŋ/ | /ɒŋ/,half-pararhyme,abab<b>c</b>d<b>c</b>defefgg,pers00221,o4984-w0020
beam | team, These many windowed isles her glimmering beam;,o4984-l01800," Thrice shall have roll'd her silvery-wheeled team,",o4984-l01810,/iːm/ | /iːm/,full,ababc<b>d</b>c<b>d</b>efefgg,pers00221,o4984-w0020
