r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
shade | maid,"PHOEBUS now shortning every Shade,",psw11-l02830, And Thence Beheld a Lovely Maid,psw11-l02840,/eɪd/ | /eɪd/,full,<b>a</b>b<b>a</b>b,pers00148,psw11-w0100
came | dame," Up to the Northern Tropick came,",psw11-l02835, Attending on a Royal Dame. ,psw11-l02845,/eɪm/ | /eɪm/,full,a<b>b</b>a<b>b</b>,pers00148,psw11-w0100
maid | shade, And Thence Beheld a Lovely Maid,psw11-l02840,"PHOEBUS now shortning every Shade,",psw11-l02830,/eɪd/ | /eɪd/,full,<b>a</b>b<b>a</b>b,pers00148,psw11-w0100
dame | came, Attending on a Royal Dame. ,psw11-l02845," Up to the Northern Tropick came,",psw11-l02835,/eɪm/ | /eɪm/,full,a<b>b</b>a<b>b</b>,pers00148,psw11-w0100
rays | bays,"THE God laid down his Feeble Rays,",psw11-l02850, But fenc'd his Head with his own Bays,psw11-l02860,/eɪz/ | /eɪz/,full,<b>a</b>b<b>a</b>b,pers00148,psw11-w0100
coach | approach," Then lighted from his Glitt'ring Coach,",psw11-l02855, Before he durst the Nymph approach. ,psw11-l02865,/əʊtʃ/ | /əʊtʃ/,full,a<b>b</b>a<b>b</b>,pers00148,psw11-w0100
bays | rays, But fenc'd his Head with his own Bays,psw11-l02860,"THE God laid down his Feeble Rays,",psw11-l02850,/eɪz/ | /eɪz/,full,<b>a</b>b<b>a</b>b,pers00148,psw11-w0100
approach | coach, Before he durst the Nymph approach. ,psw11-l02865," Then lighted from his Glitt'ring Coach,",psw11-l02855,/əʊtʃ/ | /əʊtʃ/,full,a<b>b</b>a<b>b</b>,pers00148,psw11-w0100
secure | endure,"UNDER those Sacred Leaves, Secure",psw11-l02870, He fondly thought he might endure,psw11-l02880,/ʊə/ | /ʊə/,full,<b>a</b>b<b>a</b>b,pers00148,psw11-w0100
skies | eyes," From common Lightning of the Skies,",psw11-l02875, The Flashes of Ardeliah's Eyes. ,psw11-l02885,/aɪz/ | /aɪz/,full,a<b>b</b>a<b>b</b>,pers00148,psw11-w0100
endure | secure, He fondly thought he might endure,psw11-l02880,"UNDER those Sacred Leaves, Secure",psw11-l02870,/ʊə/ | /ʊə/,full,<b>a</b>b<b>a</b>b,pers00148,psw11-w0100
eyes | skies, The Flashes of Ardeliah's Eyes. ,psw11-l02885," From common Lightning of the Skies,",psw11-l02875,/aɪz/ | /aɪz/,full,a<b>b</b>a<b>b</b>,pers00148,psw11-w0100
books | looks,"THE Nymph who oft had read in Books,",psw11-l02890," Soon knew Apollo by his looks,",psw11-l02900,/ʊks/ | /ʊks/,full,<b>a</b>b<b>a</b>b,pers00148,psw11-w0100
invoke | spoke," Of that Bright God whom Bards invoke,",psw11-l02895, And Guest his Business e're he Spoke. ,psw11-l02905,/əʊk/ | /əʊk/,full,a<b>b</b>a<b>b</b>,pers00148,psw11-w0100
looks | books," Soon knew Apollo by his looks,",psw11-l02900,"THE Nymph who oft had read in Books,",psw11-l02890,/ʊks/ | /ʊks/,full,<b>a</b>b<b>a</b>b,pers00148,psw11-w0100
spoke | invoke, And Guest his Business e're he Spoke. ,psw11-l02905," Of that Bright God whom Bards invoke,",psw11-l02895,/əʊk/ | /əʊk/,full,a<b>b</b>a<b>b</b>,pers00148,psw11-w0100
cant | grant,"HE in the old Celestial Cant,",psw11-l02910," What e're she would desire, to Grant,",psw11-l02920,/ænt/ | /ɑːnt/,half-pararhyme,<b>a</b>b<b>a</b>b,pers00148,psw11-w0100
styx | tricks," Confest his Flame, and swore by Styx,",psw11-l02915, But Wise Ardelia knew his Tricks. ,psw11-l02925,/ɪks/ | /ɪks/,full,a<b>b</b>a<b>b</b>,pers00148,psw11-w0100
grant | cant," What e're she would desire, to Grant,",psw11-l02920,"HE in the old Celestial Cant,",psw11-l02910,/ɑːnt/ | /ænt/,half-pararhyme,<b>a</b>b<b>a</b>b,pers00148,psw11-w0100
tricks | styx, But Wise Ardelia knew his Tricks. ,psw11-l02925," Confest his Flame, and swore by Styx,",psw11-l02915,/ɪks/ | /ɪks/,full,a<b>b</b>a<b>b</b>,pers00148,psw11-w0100
beware | air,"OVID had warn'd her to beware,",psw11-l02930," Under pretence of Taking Air,",psw11-l02940,/eə/ | /eə/,full,<b>a</b>b<b>a</b>b,pers00148,psw11-w0100
is | ladies," Of Stroling God's, whose usual Trade is,",psw11-l02935, To pick up Sublunary Ladies. ,psw11-l02945,/ɪz/ | /eɪdiz/,half-pararhyme,a<b>b</b>a<b>b</b>,pers00148,psw11-w0100
air | beware," Under pretence of Taking Air,",psw11-l02940,"OVID had warn'd her to beware,",psw11-l02930,/eə/ | /eə/,full,<b>a</b>b<b>a</b>b,pers00148,psw11-w0100
ladies | is, To pick up Sublunary Ladies. ,psw11-l02945," Of Stroling God's, whose usual Trade is,",psw11-l02935,/eɪdiz/ | /ɪz/,half-pararhyme,a<b>b</b>a<b>b</b>,pers00148,psw11-w0100
denial | trial,"HOWE'ER she gave no flat Denial,",psw11-l02950," And was resolv'd upon a Tryal,",psw11-l02960,/aɪəl/ | /aɪəl/,full,<b>a</b>b<b>a</b>b,pers00148,psw11-w0100
heart | art," As having Malice in her Heart,",psw11-l02955, To Cheat the God in his own Art. ,psw11-l02965,/ɑːt/ | /ɑːt/,full,a<b>b</b>a<b>b</b>,pers00148,psw11-w0100
trial | denial," And was resolv'd upon a Tryal,",psw11-l02960,"HOWE'ER she gave no flat Denial,",psw11-l02950,/aɪəl/ | /aɪəl/,full,<b>a</b>b<b>a</b>b,pers00148,psw11-w0100
art | heart, To Cheat the God in his own Art. ,psw11-l02965," As having Malice in her Heart,",psw11-l02955,/ɑːt/ | /ɑːt/,full,a<b>b</b>a<b>b</b>,pers00148,psw11-w0100
said | aid,HEAR my Request the Virgin said,psw11-l02970," Attend when e'er I want their Aid,",psw11-l02980,/ed/ | /eɪd/,half-pararhyme,<b>a</b>b<b>a</b>b,pers00148,psw11-w0100
nine | mine, Let which I please of all the Nine,psw11-l02975," Obey my Call, and only mine. ",psw11-l02985,/aɪn/ | /aɪn/,full,a<b>b</b>a<b>b</b>,pers00148,psw11-w0100
aid | said," Attend when e'er I want their Aid,",psw11-l02980,HEAR my Request the Virgin said,psw11-l02970,/eɪd/ | /ed/,half-pararhyme,<b>a</b>b<b>a</b>b,pers00148,psw11-w0100
mine | nine," Obey my Call, and only mine. ",psw11-l02985, Let which I please of all the Nine,psw11-l02975,/aɪn/ | /aɪn/,full,a<b>b</b>a<b>b</b>,pers00148,psw11-w0100
led | head,"BY Vow Oblig'd, By Passion led,",psw11-l02990," He wav'd his Wreath Thrice o'er her Head,",psw11-l03000,/ed/ | /ed/,full,<b>a</b>b<b>a</b>b,pers00148,psw11-w0100
prayer | air, The God could not refuse her Prayer;,psw11-l02995, Thrice mutter'd something to the Air. ,psw11-l03005,/eɪə/ | /eə/,half-pararhyme,a<b>b</b>a<b>b</b>,pers00148,psw11-w0100
head | led," He wav'd his Wreath Thrice o'er her Head,",psw11-l03000,"BY Vow Oblig'd, By Passion led,",psw11-l02990,/ed/ | /ed/,full,<b>a</b>b<b>a</b>b,pers00148,psw11-w0100
air | prayer, Thrice mutter'd something to the Air. ,psw11-l03005, The God could not refuse her Prayer;,psw11-l02995,/eə/ | /eɪə/,half-pararhyme,a<b>b</b>a<b>b</b>,pers00148,psw11-w0100
due | call,"AND now he thought to Seize his due,",psw11-l03010, Thalia heard the Call,psw11-l03020,/uː/ | /ɔːl/,half-pararhyme,<b>a</b>b<b>a</b>b,pers00148,psw11-w0100
tried | side," But she the Charm already try'd,",psw11-l03015, To wait at Bright Ardelia's Side. ,psw11-l03025,/aɪd/ | /aɪd/,full,a<b>b</b>a<b>b</b>,pers00148,psw11-w0100
call | due, Thalia heard the Call,psw11-l03020,"AND now he thought to Seize his due,",psw11-l03010,/ɔːl/ | /uː/,half-pararhyme,<b>a</b>b<b>a</b>b,pers00148,psw11-w0100
side | tried, To wait at Bright Ardelia's Side. ,psw11-l03025," But she the Charm already try'd,",psw11-l03015,/aɪd/ | /aɪd/,full,a<b>b</b>a<b>b</b>,pers00148,psw11-w0100
prude | rude,"ON sight of this Celestial Prude,",psw11-l03030," Nor in her Presence durst be Rude,",psw11-l03040,/uːd/ | /uːd/,full,<b>a</b>b<b>a</b>b,pers00148,psw11-w0100
stay | away," Apollo thought it vain to stay,",psw11-l03035, But made his Leg and went away. ,psw11-l03045,/eɪ/ | /eɪ/,full,a<b>b</b>a<b>b</b>,pers00148,psw11-w0100
rude | prude," Nor in her Presence durst be Rude,",psw11-l03040,"ON sight of this Celestial Prude,",psw11-l03030,/uːd/ | /uːd/,full,<b>a</b>b<b>a</b>b,pers00148,psw11-w0100
away | stay, But made his Leg and went away. ,psw11-l03045," Apollo thought it vain to stay,",psw11-l03035,/eɪ/ | /eɪ/,full,a<b>b</b>a<b>b</b>,pers00148,psw11-w0100
hour | power,"HE hop'd to find some lucky Hour,",psw11-l03050," But Pallas owns Ardelia's Power,",psw11-l03060,/æə/ | /aʊə/,half-pararhyme,<b>a</b>b<b>a</b>b,pers00148,psw11-w0100
wait | fate, When on their Queen the Muses wait;,psw11-l03055, For Vows Divine are kept by Fate. ,psw11-l03065,/eɪt/ | /eɪt/,full,a<b>b</b>a<b>b</b>,pers00148,psw11-w0100
power | hour," But Pallas owns Ardelia's Power,",psw11-l03060,"HE hop'd to find some lucky Hour,",psw11-l03050,/aʊə/ | /æə/,half-pararhyme,<b>a</b>b<b>a</b>b,pers00148,psw11-w0100
fate | wait, For Vows Divine are kept by Fate. ,psw11-l03065, When on their Queen the Muses wait;,psw11-l03055,/eɪt/ | /eɪt/,full,a<b>b</b>a<b>b</b>,pers00148,psw11-w0100
spoke | revoke,"THEN full of Range Apollo Spoke,",psw11-l03070," And tho' I can't my gift revoke,",psw11-l03080,/əʊk/ | /əʊk/,full,<b>a</b>b<b>a</b>b,pers00148,psw11-w0100
art | part," Deceitful Nymph I see thy Art,",psw11-l03075, I'll disappoint its Nobler Part. ,psw11-l03085,/ɑːt/ | /ɑːt/,full,a<b>b</b>a<b>b</b>,pers00148,psw11-w0100
revoke | spoke," And tho' I can't my gift revoke,",psw11-l03080,"THEN full of Range Apollo Spoke,",psw11-l03070,/əʊk/ | /əʊk/,full,<b>a</b>b<b>a</b>b,pers00148,psw11-w0100
part | art, I'll disappoint its Nobler Part. ,psw11-l03085," Deceitful Nymph I see thy Art,",psw11-l03075,/ɑːt/ | /ɑːt/,full,a<b>b</b>a<b>b</b>,pers00148,psw11-w0100
long | song,"LET Stubborn Pride Possess thee long,",psw11-l03090," With ev'ry Muse to Grace thy Song,",psw11-l03100,/ɒŋ/ | /ɒŋ/,full,<b>a</b>b<b>a</b>b,pers00148,psw11-w0100
fame | name," And be thou Negligent of Fame,",psw11-l03095, May'st thou despise a Poets Name. ,psw11-l03105,/eɪm/ | /eɪm/,full,a<b>b</b>a<b>b</b>,pers00148,psw11-w0100
song | long," With ev'ry Muse to Grace thy Song,",psw11-l03100,"LET Stubborn Pride Possess thee long,",psw11-l03090,/ɒŋ/ | /ɒŋ/,full,<b>a</b>b<b>a</b>b,pers00148,psw11-w0100
name | fame, May'st thou despise a Poets Name. ,psw11-l03105," And be thou Negligent of Fame,",psw11-l03095,/eɪm/ | /eɪm/,full,a<b>b</b>a<b>b</b>,pers00148,psw11-w0100
first | burst,"OF Modest Poets thou be first,",psw11-l03110," Till Fame and Eccho almost burst,",psw11-l03120,/ɜːst/ | /ɜːst/,full,<b>a</b>b<b>a</b>b,pers00148,psw11-w0100
verse | rehearse," To silent Shades repeat thy Verse,",psw11-l03115, Yet hardly dare one Line Rehearse. ,psw11-l03125,/ɜːs/ | /ɜːs/,full,a<b>b</b>a<b>b</b>,pers00148,psw11-w0100
burst | first," Till Fame and Eccho almost burst,",psw11-l03120,"OF Modest Poets thou be first,",psw11-l03110,/ɜːst/ | /ɜːst/,full,<b>a</b>b<b>a</b>b,pers00148,psw11-w0100
rehearse | verse, Yet hardly dare one Line Rehearse. ,psw11-l03125," To silent Shades repeat thy Verse,",psw11-l03115,/ɜːs/ | /ɜːs/,full,a<b>b</b>a<b>b</b>,pers00148,psw11-w0100
complete | hate,"AND last, my Vengeance to Compleat,",psw11-l03130," Prevail'd on by the Thing you hate,",psw11-l03140,/iːt/ | /eɪt/,half-pararhyme,<b>a</b>b<b>a</b>b,pers00148,psw11-w0100
renown | gown," May you Descend to take Renown,",psw11-l03135, A — and one that wears a Gown. ,psw11-l03145,/aʊn/ | /aʊn/,full,a<b>b</b>a<b>b</b>,pers00148,psw11-w0100
hate | complete," Prevail'd on by the Thing you hate,",psw11-l03140,"AND last, my Vengeance to Compleat,",psw11-l03130,/eɪt/ | /iːt/,half-pararhyme,<b>a</b>b<b>a</b>b,pers00148,psw11-w0100
