r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
give | live,"WHAT can the British senate give,",o5152-l08370,"To make the name of ANNA live,",o5152-l08375,/ɪv/ | /ɪv/,full,<b>a</b><b>a</b>bbcddceefggfhihhi,pers00007,o5152-w0100
live | give,"To make the name of ANNA live,",o5152-l08375,"WHAT can the British senate give,",o5152-l08370,/ɪv/ | /ɪv/,full,<b>a</b><b>a</b>bbcddceefggfhihhi,pers00007,o5152-w0100
sung | tongue,"By future people to be sung,",o5152-l08380,The labour of each grateful tongue?,o5152-l08385,/ʌŋ/ | /ʌŋ/,full,aa<b>b</b><b>b</b>cddceefggfhihhi,pers00007,o5152-w0100
tongue | sung,The labour of each grateful tongue?,o5152-l08385,"By future people to be sung,",o5152-l08380,/ʌŋ/ | /ʌŋ/,full,aa<b>b</b><b>b</b>cddceefggfhihhi,pers00007,o5152-w0100
rhyme | time,"Can faithful registers, or rhyme,",o5152-l08390,To th' unborn children of succeeding time?,o5152-l08405,/aɪm/ | /aɪm/,full,aabb<b>c</b>dd<b>c</b>eefggfhihhi,pers00007,o5152-w0100
wit | transmit,"In charming eloquence, or sprightly wit,",o5152-l08395,The wonders of her reign transmit,o5152-l08400,/ɪt/ | /ɪt/,full,aabbc<b>d</b><b>d</b>ceefggfhihhi,pers00007,o5152-w0100
transmit | wit,The wonders of her reign transmit,o5152-l08400,"In charming eloquence, or sprightly wit,",o5152-l08395,/ɪt/ | /ɪt/,full,aabbc<b>d</b><b>d</b>ceefggfhihhi,pers00007,o5152-w0100
time | rhyme,To th' unborn children of succeeding time?,o5152-l08405,"Can faithful registers, or rhyme,",o5152-l08390,/aɪm/ | /aɪm/,full,aabb<b>c</b>dd<b>c</b>eefggfhihhi,pers00007,o5152-w0100
art | impart,"Can painters' oil, or statuaries' art,",o5152-l08410,Eternity to her impart?,o5152-l08415,/ɑːt/ | /ɑːt/,full,aabbcddc<b>e</b><b>e</b>fggfhihhi,pers00007,o5152-w0100
impart | art,Eternity to her impart?,o5152-l08415,"Can painters' oil, or statuaries' art,",o5152-l08410,/ɑːt/ | /ɑːt/,full,aabbcddc<b>e</b><b>e</b>fggfhihhi,pers00007,o5152-w0100
things | kings,"No! titled statues are but empty things,",o5152-l08420,"To lawless Neros, or Bourbonian kings.",o5152-l08435,/ɪŋz/ | /ɪŋz/,full,aabbcddcee<b>f</b>gg<b>f</b>hihhi,pers00007,o5152-w0100
vanity | flattery,"Inscrib'd to royal vanity,",o5152-l08425,The sacrifice of flattery,o5152-l08430,/ænəti/ | /ætri/,half-pararhyme,aabbcddceef<b>g</b><b>g</b>fhihhi,pers00007,o5152-w0100
flattery | vanity,The sacrifice of flattery,o5152-l08430,"Inscrib'd to royal vanity,",o5152-l08425,/ætri/ | /ænəti/,half-pararhyme,aabbcddceef<b>g</b><b>g</b>fhihhi,pers00007,o5152-w0100
kings | things,"To lawless Neros, or Bourbonian kings.",o5152-l08435,"No! titled statues are but empty things,",o5152-l08420,/ɪŋz/ | /ɪŋz/,full,aabbcddcee<b>f</b>gg<b>f</b>hihhi,pers00007,o5152-w0100
aspires | fires,"True virtue to her kindred stars aspires,",o5152-l08440,"And mingling with etherial fires,",o5152-l08450,/æəz/ | /æəz/,full,aabbcddceefggf<b>h</b>i<b>h</b>hi,pers00007,o5152-w0100
aspires | requires,"True virtue to her kindred stars aspires,",o5152-l08440,No useless ornament requires,o5152-l08455,/æəz/ | /æəz/,full,aabbcddceefggf<b>h</b>ih<b>h</b>i,pers00007,o5152-w0100
surpass | brass,"Does all our pomp of stone and verse surpass,",o5152-l08445,"From speaking colours, or from breathing brass.",o5152-l08460,/ɑːs/ | /ɑːs/,full,aabbcddceefggfh<b>i</b>hh<b>i</b>,pers00007,o5152-w0100
fires | aspires,"And mingling with etherial fires,",o5152-l08450,"True virtue to her kindred stars aspires,",o5152-l08440,/æəz/ | /æəz/,full,aabbcddceefggf<b>h</b>i<b>h</b>hi,pers00007,o5152-w0100
