r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
charm | warm,"IF beauty's fairest form, and each bright charm,",o5089-l25660, That with soft love th' enamour'd soul does warm;,o5089-l25665,/ɑːm/ | /ɔːm/,half-pararhyme,<b>a</b><b>a</b>,pers00184,o5089-w0570
warm | charm, That with soft love th' enamour'd soul does warm;,o5089-l25665,"IF beauty's fairest form, and each bright charm,",o5089-l25660,/ɔːm/ | /ɑːm/,half-pararhyme,<b>a</b><b>a</b>,pers00184,o5089-w0570
joined | refined, If sprightly fancy with sound judgment join'd;,o5089-l25670," Good nature, sweet deportment, sense refin'd;",o5089-l25675,/ɔɪnd/ | /aɪnd/,half-pararhyme,<b>a</b><b>a</b>a,pers00184,o5089-w0570
joined | mind, If sprightly fancy with sound judgment join'd;,o5089-l25670," And what we highest prize, — a virtuous mind;",o5089-l25680,/ɔɪnd/ | /aɪnd/,half-pararhyme,<b>a</b>a<b>a</b>,pers00184,o5089-w0570
refined | joined," Good nature, sweet deportment, sense refin'd;",o5089-l25675, If sprightly fancy with sound judgment join'd;,o5089-l25670,/aɪnd/ | /ɔɪnd/,half-pararhyme,<b>a</b><b>a</b>a,pers00184,o5089-w0570
refined | mind," Good nature, sweet deportment, sense refin'd;",o5089-l25675," And what we highest prize, — a virtuous mind;",o5089-l25680,/aɪnd/ | /aɪnd/,full,a<b>a</b><b>a</b>,pers00184,o5089-w0570
mind | joined," And what we highest prize, — a virtuous mind;",o5089-l25680, If sprightly fancy with sound judgment join'd;,o5089-l25670,/aɪnd/ | /ɔɪnd/,half-pararhyme,<b>a</b>a<b>a</b>,pers00184,o5089-w0570
mind | refined," And what we highest prize, — a virtuous mind;",o5089-l25680," Good nature, sweet deportment, sense refin'd;",o5089-l25675,/aɪnd/ | /aɪnd/,full,a<b>a</b><b>a</b>,pers00184,o5089-w0570
life | wife," If conduct blameless, and unblemish'd life,",o5089-l25685," In every state of virgin, widow, wife;",o5089-l25690,/aɪf/ | /aɪf/,full,<b>a</b><b>a</b>a,pers00184,o5089-w0570
life | strife," If conduct blameless, and unblemish'd life,",o5089-l25685," Amidst a world of follies, flatt'ries, cares, and strife;",o5089-l25695,/aɪf/ | /aɪf/,full,<b>a</b>a<b>a</b>,pers00184,o5089-w0570
wife | life," In every state of virgin, widow, wife;",o5089-l25690," If conduct blameless, and unblemish'd life,",o5089-l25685,/aɪf/ | /aɪf/,full,<b>a</b><b>a</b>a,pers00184,o5089-w0570
wife | strife," In every state of virgin, widow, wife;",o5089-l25690," Amidst a world of follies, flatt'ries, cares, and strife;",o5089-l25695,/aɪf/ | /aɪf/,full,a<b>a</b><b>a</b>,pers00184,o5089-w0570
strife | life," Amidst a world of follies, flatt'ries, cares, and strife;",o5089-l25695," If conduct blameless, and unblemish'd life,",o5089-l25685,/aɪf/ | /aɪf/,full,<b>a</b>a<b>a</b>,pers00184,o5089-w0570
strife | wife," Amidst a world of follies, flatt'ries, cares, and strife;",o5089-l25695," In every state of virgin, widow, wife;",o5089-l25690,/aɪf/ | /aɪf/,full,a<b>a</b><b>a</b>,pers00184,o5089-w0570
purity | charity," If nicest honour, spotless purity,",o5089-l25700," Firm faith, fair hope, and boundless charity;",o5089-l25705,/ʊərəti/ | /ærɪti/,half-pararhyme,<b>a</b><b>a</b>,pers00184,o5089-w0570
charity | purity," Firm faith, fair hope, and boundless charity;",o5089-l25705," If nicest honour, spotless purity,",o5089-l25700,/ærɪti/ | /ʊərəti/,half-pararhyme,<b>a</b><b>a</b>,pers00184,o5089-w0570
truth | youth," Unerring prudence, strict regard to truth;",o5089-l25710, And deathless fame acquir'd in bloom of youth;,o5089-l25715,/uːθ/ | /uːθ/,full,<b>a</b><b>a</b>,pers00184,o5089-w0570
youth | truth, And deathless fame acquir'd in bloom of youth;,o5089-l25715," Unerring prudence, strict regard to truth;",o5089-l25710,/uːθ/ | /uːθ/,full,<b>a</b><b>a</b>,pers00184,o5089-w0570
save | grave," If these, or any grace, had power to save",o5089-l25720, The best of wives and women from the grave:,o5089-l25725,/eɪv/ | /ɑːv/,half-pararhyme,<b>a</b><b>a</b>,pers00184,o5089-w0570
grave | save, The best of wives and women from the grave:,o5089-l25725," If these, or any grace, had power to save",o5089-l25720,/ɑːv/ | /eɪv/,half-pararhyme,<b>a</b><b>a</b>,pers00184,o5089-w0570
prayer | care," If all men's wishes, and the husband's pray'r;",o5089-l25730," The force of drugs, or wise physician's care,",o5089-l25735,/eɪə/ | /eə/,half-pararhyme,<b>a</b><b>a</b>,pers00184,o5089-w0570
care | prayer," The force of drugs, or wise physician's care,",o5089-l25735," If all men's wishes, and the husband's pray'r;",o5089-l25730,/eə/ | /eɪə/,half-pararhyme,<b>a</b><b>a</b>,pers00184,o5089-w0570
decree | me," Cou'd respite righteous heaven's severe decree,",o5089-l25740, To rend a blessing from the world and me;,o5089-l25745,/iː/ | /iː/,full,<b>a</b><b>a</b>,pers00184,o5089-w0570
me | decree, To rend a blessing from the world and me;,o5089-l25745," Cou'd respite righteous heaven's severe decree,",o5089-l25740,/iː/ | /iː/,full,<b>a</b><b>a</b>,pers00184,o5089-w0570
read | dead," Then, rueful Pancras, none had ever read",o5089-l25750, Maria's honour'd name among thy dead. ,o5089-l25755,/ed/ | /ed/,full,<b>a</b><b>a</b>,pers00184,o5089-w0570
dead | read, Maria's honour'd name among thy dead. ,o5089-l25755," Then, rueful Pancras, none had ever read",o5089-l25750,/ed/ | /ed/,full,<b>a</b><b>a</b>,pers00184,o5089-w0570
