r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
strain | train,"JOIN now Apollo the harmonious strain,",bjl92-l04140," O Muses, Graces, all ye gentle train;",bjl92-l04145,/eɪn/ | /eɪn/,full,<b>a</b><b>a</b>,pers00338,bjl92-w0150
train | strain," O Muses, Graces, all ye gentle train;",bjl92-l04145,"JOIN now Apollo the harmonious strain,",bjl92-l04140,/eɪn/ | /eɪn/,full,<b>a</b><b>a</b>,pers00338,bjl92-w0150
lays | praise," Once more conspire to aid my humble lays,",bjl92-l04150, And wake my harp to fam'd Lothario's praise. ,bjl92-l04155,/eɪz/ | /eɪz/,full,<b>a</b><b>a</b>,pers00338,bjl92-w0150
praise | lays, And wake my harp to fam'd Lothario's praise. ,bjl92-l04155," Once more conspire to aid my humble lays,",bjl92-l04150,/eɪz/ | /eɪz/,full,<b>a</b><b>a</b>,pers00338,bjl92-w0150
care | air,"A comedy youth, young Cupid's favourite care,",bjl92-l04160," Handsome in shape, and graceful in his air:",bjl92-l04165,/eə/ | /eə/,full,<b>a</b><b>a</b>,pers00338,bjl92-w0150
air | care," Handsome in shape, and graceful in his air:",bjl92-l04165,"A comedy youth, young Cupid's favourite care,",bjl92-l04160,/eə/ | /eə/,full,<b>a</b><b>a</b>,pers00338,bjl92-w0150
please | ease," In all respects he's form'd the fair to please,",bjl92-l04170," Can sigh, and talk, and laugh, and love with ease. ",bjl92-l04175,/iːz/ | /iːz/,full,<b>a</b><b>a</b>,pers00338,bjl92-w0150
ease | please," Can sigh, and talk, and laugh, and love with ease. ",bjl92-l04175," In all respects he's form'd the fair to please,",bjl92-l04170,/iːz/ | /iːz/,full,<b>a</b><b>a</b>,pers00338,bjl92-w0150
express | distress,"But O what words, what numbers can express,",bjl92-l04180, What muse can paint Lothario's late distress? ,bjl92-l04185,/es/ | /es/,full,<b>a</b><b>a</b>,pers00338,bjl92-w0150
distress | express, What muse can paint Lothario's late distress? ,bjl92-l04185,"But O what words, what numbers can express,",bjl92-l04180,/es/ | /es/,full,<b>a</b><b>a</b>,pers00338,bjl92-w0150
severe | tear,"This I'll essay, although the task's severe,",bjl92-l04190, While Delia drops a sympathetic tear. ,bjl92-l04195,/ɪə/ | /ɪə/,full,<b>a</b><b>a</b>,pers00338,bjl92-w0150
tear | severe, While Delia drops a sympathetic tear. ,bjl92-l04195,"This I'll essay, although the task's severe,",bjl92-l04190,/ɪə/ | /ɪə/,full,<b>a</b><b>a</b>,pers00338,bjl92-w0150
morn | horn,"And thus it happen'd, on a fatal morn,",bjl92-l04200," Rous'd with the sound of hound and echoing horn,",bjl92-l04205,/ɔːn/ | /ɔːn/,full,<b>a</b><b>a</b>,pers00338,bjl92-w0150
horn | morn," Rous'd with the sound of hound and echoing horn,",bjl92-l04205,"And thus it happen'd, on a fatal morn,",bjl92-l04200,/ɔːn/ | /ɔːn/,full,<b>a</b><b>a</b>,pers00338,bjl92-w0150
intent | went," This charming youth, on rural sports intent,",bjl92-l04210, With some companions to the field he went:,bjl92-l04215,/ent/ | /ent/,full,<b>a</b><b>a</b>,pers00338,bjl92-w0150
went | intent, With some companions to the field he went:,bjl92-l04215," This charming youth, on rural sports intent,",bjl92-l04210,/ent/ | /ent/,full,<b>a</b><b>a</b>,pers00338,bjl92-w0150
there | hare," Each hound he summons, they attend him there,",bjl92-l04220, With eager steps pursue the timid hare. ,bjl92-l04225,/eə/ | /eə/,full,<b>a</b><b>a</b>,pers00338,bjl92-w0150
hare | there, With eager steps pursue the timid hare. ,bjl92-l04225," Each hound he summons, they attend him there,",bjl92-l04220,/eə/ | /eə/,full,<b>a</b><b>a</b>,pers00338,bjl92-w0150
went | prevent,"Pleas'd with their toil, o'er various heights they went,",bjl92-l04230, Nor did the craggy cliffs their speed prevent. ,bjl92-l04235,/ent/ | /ent/,full,<b>a</b><b>a</b>,pers00338,bjl92-w0150
prevent | went, Nor did the craggy cliffs their speed prevent. ,bjl92-l04235,"Pleas'd with their toil, o'er various heights they went,",bjl92-l04230,/ent/ | /ent/,full,<b>a</b><b>a</b>,pers00338,bjl92-w0150
prise | skies,"Too soon Lothario gain'd the wish'd for prize,",bjl92-l04240, While horns and hounds re-echo to the skies. ,bjl92-l04245,/aɪz/ | /aɪz/,full,<b>a</b><b>a</b>,pers00338,bjl92-w0150
skies | prise, While horns and hounds re-echo to the skies. ,bjl92-l04245,"Too soon Lothario gain'd the wish'd for prize,",bjl92-l04240,/aɪz/ | /aɪz/,full,<b>a</b><b>a</b>,pers00338,bjl92-w0150
toil | while,"The chase now past, their late inspiring toil,",bjl92-l04250, Our jovial sportsman led to rest a while. ,bjl92-l04255,/ɔɪl/ | /aɪl/,half-pararhyme,<b>a</b><b>a</b>,pers00338,bjl92-w0150
while | toil, Our jovial sportsman led to rest a while. ,bjl92-l04255,"The chase now past, their late inspiring toil,",bjl92-l04250,/aɪl/ | /ɔɪl/,half-pararhyme,<b>a</b><b>a</b>,pers00338,bjl92-w0150
pass | glass,"To the next inn with hasty steps they pass,",bjl92-l04260, And quaff with social hearts the cheerful glass. ,bjl92-l04265,/ɑːs/ | /ɑːs/,full,<b>a</b><b>a</b>,pers00338,bjl92-w0150
glass | pass, And quaff with social hearts the cheerful glass. ,bjl92-l04265,"To the next inn with hasty steps they pass,",bjl92-l04260,/ɑːs/ | /ɑːs/,full,<b>a</b><b>a</b>,pers00338,bjl92-w0150
round | drowned,In foaming goblets pleasing draughts went round;,bjl92-l04270, In sparkling liquors ev'ry care was drown'd. ,bjl92-l04275,/aʊnd/ | /aʊnd/,full,<b>a</b><b>a</b>,pers00338,bjl92-w0150
drowned | round, In sparkling liquors ev'ry care was drown'd. ,bjl92-l04275,In foaming goblets pleasing draughts went round;,bjl92-l04270,/aʊnd/ | /aʊnd/,full,<b>a</b><b>a</b>,pers00338,bjl92-w0150
brain | plain,But ah! the fumes affect Lothario's brain;,bjl92-l04280, Once more he tries for pleasure on the plain. ,bjl92-l04285,/eɪn/ | /eɪn/,full,<b>a</b><b>a</b>,pers00338,bjl92-w0150
plain | brain, Once more he tries for pleasure on the plain. ,bjl92-l04285,But ah! the fumes affect Lothario's brain;,bjl92-l04280,/eɪn/ | /eɪn/,full,<b>a</b><b>a</b>,pers00338,bjl92-w0150
gone | alone,"The scene is chang'd, his pleasure now is gone,",bjl92-l04290, Lost and forlorn he wanders all alone. ,bjl92-l04295,/ɒn/ | /əʊn/,half-pararhyme,<b>a</b><b>a</b>,pers00338,bjl92-w0150
alone | gone, Lost and forlorn he wanders all alone. ,bjl92-l04295,"The scene is chang'd, his pleasure now is gone,",bjl92-l04290,/əʊn/ | /ɒn/,half-pararhyme,<b>a</b><b>a</b>,pers00338,bjl92-w0150
past | last,"With weari'd steps, o'er barren heaths he past,",bjl92-l04300," And in Bane's moss, alas! he lands at last. ",bjl92-l04305,/ɑːst/ | /ɑːst/,full,<b>a</b><b>a</b>,pers00338,bjl92-w0150
last | past," And in Bane's moss, alas! he lands at last. ",bjl92-l04305,"With weari'd steps, o'er barren heaths he past,",bjl92-l04300,/ɑːst/ | /ɑːst/,full,<b>a</b><b>a</b>,pers00338,bjl92-w0150
hare | care,"His trembling hand, which held the lifeless hare,",bjl92-l04310, Now casts it from him as not worth his care. ,bjl92-l04315,/eə/ | /eə/,full,<b>a</b><b>a</b>,pers00338,bjl92-w0150
