r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
boy | joy,"— MY dearest boy,",o5156-l30140,Apollo's and the prelate's joy;,o5156-l30145,/ɔɪ/ | /ɔɪ/,full,<b>a</b><b>a</b>,pers00131,o5156-w0830
joy | boy,Apollo's and the prelate's joy;,o5156-l30145,"— MY dearest boy,",o5156-l30140,/ɔɪ/ | /ɔɪ/,full,<b>a</b><b>a</b>,pers00131,o5156-w0830
hand | demand,"Your sharp rebuke came safe to hand,",o5156-l30150,And speedy answer does demand.,o5156-l30155,/ænd/ | /ɑːnd/,half-pararhyme,<b>a</b><b>a</b>,pers00131,o5156-w0830
demand | hand,And speedy answer does demand.,o5156-l30155,"Your sharp rebuke came safe to hand,",o5156-l30150,/ɑːnd/ | /ænd/,half-pararhyme,<b>a</b><b>a</b>,pers00131,o5156-w0830
muse | excuse,You charge me home — our conscious Muse,o5156-l30160,Wou'd fain say something in excuse.,o5156-l30165,/uːz/ | /uːz/,full,<b>a</b><b>a</b>,pers00131,o5156-w0830
excuse | muse,Wou'd fain say something in excuse.,o5156-l30165,You charge me home — our conscious Muse,o5156-l30160,/uːz/ | /uːz/,full,<b>a</b><b>a</b>,pers00131,o5156-w0830
confessed | est,"The promise made must be confess'd,",o5156-l30170,"But here, Sir — distinguendum est. ",o5156-l30175,/est/ | /est/,full,<b>a</b><b>a</b>,pers00131,o5156-w0830
est | confessed,"But here, Sir — distinguendum est. ",o5156-l30175,"The promise made must be confess'd,",o5156-l30170,/est/ | /est/,full,<b>a</b><b>a</b>,pers00131,o5156-w0830
delayed | shade,A promise broke and one delay'd,o5156-l30180,Differ as much as light and shade.,o5156-l30185,/eɪd/ | /eɪd/,full,<b>a</b><b>a</b>,pers00131,o5156-w0830
shade | delayed,Differ as much as light and shade.,o5156-l30185,A promise broke and one delay'd,o5156-l30180,/eɪd/ | /eɪd/,full,<b>a</b><b>a</b>,pers00131,o5156-w0830
whores | doors,By this distinction all your whores,o5156-l30190,"And courtiers I turn out of doors,",o5156-l30195,/ɔːz/ | /ɔːz/,full,<b>a</b><b>a</b>,pers00131,o5156-w0830
doors | whores,"And courtiers I turn out of doors,",o5156-l30195,By this distinction all your whores,o5156-l30190,/ɔːz/ | /ɔːz/,full,<b>a</b><b>a</b>,pers00131,o5156-w0830
logical | all,"And, by induction logical",o5156-l30200,"Prove, they affect not me at all.",o5156-l30205,/ɒdʒɪkl/ | /ɔːl/,half-pararhyme,<b>a</b><b>a</b>,pers00131,o5156-w0830
