r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
day | away,"A Cannon ball, one bloody day,",o5156-l34990,Took a poor sailor's leg away;,o5156-l34995,/eɪ/ | /eɪ/,full,<b>a</b><b>a</b>,pers00133,o5156-w1060
away | day,Took a poor sailor's leg away;,o5156-l34995,"A Cannon ball, one bloody day,",o5156-l34990,/eɪ/ | /eɪ/,full,<b>a</b><b>a</b>,pers00133,o5156-w1060
off | off,"And, as on 'his comrade's back he made off,",o5156-l35000,A second fairly took his head off.,o5156-l35005,/ɒf/ | /ɒf/,identical,<b>a</b><b>a</b>,pers00133,o5156-w1060
off | off,A second fairly took his head off.,o5156-l35005,"And, as on 'his comrade's back he made off,",o5156-l35000,/ɒf/ | /ɒf/,identical,<b>a</b><b>a</b>,pers00133,o5156-w1060
emergence | surgeons,"The fellow, on this odd emergence,",o5156-l35010,Carries him pick-back to the surgeons.,o5156-l35015,/ɜːdʒns/ | /ɜːdʒnz/,half-vowelrhyme,<b>a</b><b>a</b>,pers00133,o5156-w1060
surgeons | emergence,Carries him pick-back to the surgeons.,o5156-l35015,"The fellow, on this odd emergence,",o5156-l35010,/ɜːdʒnz/ | /ɜːdʒns/,half-vowelrhyme,<b>a</b><b>a</b>,pers00133,o5156-w1060
drunk | trunk,"Z—ds! cries the Doctor, are you drunk,",o5156-l35020,To bring me here an headless trunk?,o5156-l35025,/ʌŋk/ | /ʌŋk/,full,<b>a</b><b>a</b>,pers00133,o5156-w1060
trunk | drunk,To bring me here an headless trunk?,o5156-l35025,"Z—ds! cries the Doctor, are you drunk,",o5156-l35020,/ʌŋk/ | /ʌŋk/,full,<b>a</b><b>a</b>,pers00133,o5156-w1060
said | head,"A lying dog! cries Jack, — he said",o5156-l35030,"His leg was off, and not his head.",o5156-l35035,/ed/ | /ed/,full,<b>a</b><b>a</b>,pers00133,o5156-w1060
head | said,"His leg was off, and not his head.",o5156-l35035,"A lying dog! cries Jack, — he said",o5156-l35030,/ed/ | /ed/,full,<b>a</b><b>a</b>,pers00133,o5156-w1060
away | day,"HAPPY the worms, that spun their lives away,",o5156-l34305,T' enrich the splendour of this glorious day!,o5156-l34310,/eɪ/ | /eɪ/,full,<b>a</b><b>a</b>bb,pers00133,o5156-w0980
day | away,T' enrich the splendour of this glorious day!,o5156-l34310,"HAPPY the worms, that spun their lives away,",o5156-l34305,/eɪ/ | /eɪ/,full,<b>a</b><b>a</b>bb,pers00133,o5156-w0980
expire | fire,"Well pleas'd these gen'rous foreigners expire,",o5156-l34315,A sacrifice to Beauty's general fire.,o5156-l34320,/æə/ | /æə/,full,aa<b>b</b><b>b</b>,pers00133,o5156-w0980
fire | expire,A sacrifice to Beauty's general fire.,o5156-l34320,"Well pleas'd these gen'rous foreigners expire,",o5156-l34315,/æə/ | /æə/,full,aa<b>b</b><b>b</b>,pers00133,o5156-w0980
grace | face,"Oh! had they seen, with what superior grace",o5156-l34325,"Beauty here triumphs in each lovely face,",o5156-l34330,/eɪs/ | /eɪs/,full,<b>a</b><b>a</b>bb,pers00133,o5156-w0980
face | grace,"Beauty here triumphs in each lovely face,",o5156-l34330,"Oh! had they seen, with what superior grace",o5156-l34325,/eɪs/ | /eɪs/,full,<b>a</b><b>a</b>bb,pers00133,o5156-w0980
betrayed | made,"Their am'rous flames had their own work betray'd,",o5156-l34335,And burn'd the web their curious art had made!,o5156-l34340,/eɪd/ | /eɪd/,full,aa<b>b</b><b>b</b>,pers00133,o5156-w0980
made | betrayed,And burn'd the web their curious art had made!,o5156-l34340,"Their am'rous flames had their own work betray'd,",o5156-l34335,/eɪd/ | /eɪd/,full,aa<b>b</b><b>b</b>,pers00133,o5156-w0980
sentence | repentance,A Drunken old Scot by the rigorous sentence,o5156-l34950,Of the kirk was condemn'd to the stool of repentance.,o5156-l34955,/entəns/ | /entəns/,full,<b>a</b><b>a</b>bbccdd,pers00133,o5156-w1050
repentance | sentence,Of the kirk was condemn'd to the stool of repentance.,o5156-l34955,A Drunken old Scot by the rigorous sentence,o5156-l34950,/entəns/ | /entəns/,full,<b>a</b><b>a</b>bbccdd,pers00133,o5156-w1050
home | come,"Mess John to his conscience his vices put home,",o5156-l34960,"And his danger in this, and the world that's to come.",o5156-l34965,/əʊm/ | /ʌm/,half-pararhyme,aa<b>b</b><b>b</b>ccdd,pers00133,o5156-w1050
come | home,"And his danger in this, and the world that's to come.",o5156-l34965,"Mess John to his conscience his vices put home,",o5156-l34960,/ʌm/ | /əʊm/,half-pararhyme,aa<b>b</b><b>b</b>ccdd,pers00133,o5156-w1050
know | go,"Thou reprobate mortal; why, dost not thou know",o5156-l34970,"Whither, after your death, all you drunkards must go?",o5156-l34975,/əʊ/ | /əʊ/,full,aabb<b>c</b><b>c</b>dd,pers00133,o5156-w1050
go | know,"Whither, after your death, all you drunkards must go?",o5156-l34975,"Thou reprobate mortal; why, dost not thou know",o5156-l34970,/əʊ/ | /əʊ/,full,aabb<b>c</b><b>c</b>dd,pers00133,o5156-w1050
swear | beer,"Must go when we're dead? why Sir, you may swear,",o5156-l34980,"We shall go, one and all, where we find the best beer.",o5156-l34985,/eə/ | /ɪə/,half-pararhyme,aabbcc<b>d</b><b>d</b>,pers00133,o5156-w1050
beer | swear,"We shall go, one and all, where we find the best beer.",o5156-l34985,"Must go when we're dead? why Sir, you may swear,",o5156-l34980,/ɪə/ | /eə/,half-pararhyme,aabbcc<b>d</b><b>d</b>,pers00133,o5156-w1050
