r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
attend | friend,"DEAR thoughtless CLARA to my verse attend,",o5157-l32240,Believe for once thy lover and thy friend;,o5157-l32245,/end/ | /end/,full,<b>a</b><b>a</b>,pers00082,o5157-w0600
friend | attend,Believe for once thy lover and thy friend;,o5157-l32245,"DEAR thoughtless CLARA to my verse attend,",o5157-l32240,/end/ | /end/,full,<b>a</b><b>a</b>,pers00082,o5157-w0600
assigned | humankind,"Heaven to each sex has various gifts assign'd,",o5157-l32250,And shewn an equal care of human-kind;,o5157-l32255,/aɪnd/ | /aɪnd/,full,<b>a</b><b>a</b>,pers00082,o5157-w0600
humankind | assigned,And shewn an equal care of human-kind;,o5157-l32255,"Heaven to each sex has various gifts assign'd,",o5157-l32250,/aɪnd/ | /aɪnd/,full,<b>a</b><b>a</b>,pers00082,o5157-w0600
belong | strong,"Strength does to man's imperial race belong,",o5157-l32260,To yours that beauty which subdues the strong;,o5157-l32265,/ɒŋ/ | /ɒŋ/,full,<b>a</b><b>a</b>,pers00082,o5157-w0600
strong | belong,To yours that beauty which subdues the strong;,o5157-l32265,"Strength does to man's imperial race belong,",o5157-l32260,/ɒŋ/ | /ɒŋ/,full,<b>a</b><b>a</b>,pers00082,o5157-w0600
lost | most,"But as our strength when misapply'd, is lost,",o5157-l32270,"And what should save, urges our ruin most;",o5157-l32275,/ɒst/ | /əʊst/,half-pararhyme,<b>a</b><b>a</b>,pers00082,o5157-w0600
most | lost,"And what should save, urges our ruin most;",o5157-l32275,"But as our strength when misapply'd, is lost,",o5157-l32270,/əʊst/ | /ɒst/,half-pararhyme,<b>a</b><b>a</b>,pers00082,o5157-w0600
lies | prise,"Just so, when beauty prostituted lies,",o5157-l32280,"Of bawds the prey, of rakes th' abandon'd prize,",o5157-l32285,/aɪz/ | /aɪz/,full,<b>a</b><b>a</b>,pers00082,o5157-w0600
prise | lies,"Of bawds the prey, of rakes th' abandon'd prize,",o5157-l32285,"Just so, when beauty prostituted lies,",o5157-l32280,/aɪz/ | /aɪz/,full,<b>a</b><b>a</b>,pers00082,o5157-w0600
maintain | reign,"Women no more their empire can maintain,",o5157-l32290,"Nor hope, vile slaves of lust, by love to reign.",o5157-l32295,/eɪn/ | /eɪn/,full,<b>a</b><b>a</b>,pers00082,o5157-w0600
reign | maintain,"Nor hope, vile slaves of lust, by love to reign.",o5157-l32295,"Women no more their empire can maintain,",o5157-l32290,/eɪn/ | /eɪn/,full,<b>a</b><b>a</b>,pers00082,o5157-w0600
worse | curse,"Superior charms but make their case the worse,",o5157-l32300,"And what should be their blessing, proves their curse.",o5157-l32305,/ɜːs/ | /ɜːs/,full,<b>a</b><b>a</b>,pers00082,o5157-w0600
