r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
blows | woes,"A Wretch tir'd out with Fortune's blows,",o5157-l32770,Resolv'd at once to end his woes;,o5157-l32775,/əʊz/ | /əʊz/,full,<b>a</b><b>a</b>,pers00078,o5157-w0640
woes | blows,Resolv'd at once to end his woes;,o5157-l32775,"A Wretch tir'd out with Fortune's blows,",o5157-l32770,/əʊz/ | /əʊz/,full,<b>a</b><b>a</b>,pers00078,o5157-w0640
elf | himself,"And like a thoughtless silly elf,",o5157-l32780,In the next pond to drown himself.,o5157-l32785,/elf/ | /elf/,full,<b>a</b><b>a</b>,pers00078,o5157-w0640
himself | elf,In the next pond to drown himself.,o5157-l32785,"And like a thoughtless silly elf,",o5157-l32780,/elf/ | /elf/,full,<b>a</b><b>a</b>,pers00078,o5157-w0640
end | friend,"'Tis fit, quoth he, my life should end,",o5157-l32790,The cruel world is not my friend;,o5157-l32795,/end/ | /end/,full,<b>a</b><b>a</b>,pers00078,o5157-w0640
friend | end,The cruel world is not my friend;,o5157-l32795,"'Tis fit, quoth he, my life should end,",o5157-l32790,/end/ | /end/,full,<b>a</b><b>a</b>,pers00078,o5157-w0640
clothes | bestows,"I have nor meat, nor drink, nor cloaths,",o5157-l32800,But want each joy that wealth bestows;,o5157-l32805,/əʊðz/ | /əʊz/,half-vowelrhyme,<b>a</b><b>a</b>,pers00078,o5157-w0640
bestows | clothes,But want each joy that wealth bestows;,o5157-l32805,"I have nor meat, nor drink, nor cloaths,",o5157-l32800,/əʊz/ | /əʊðz/,half-vowelrhyme,<b>a</b><b>a</b>,pers00078,o5157-w0640
own | down,"Besides, I hold my life my own,",o5157-l32810,And when I please may lay it down;,o5157-l32815,/əʊn/ | /aʊn/,half-pararhyme,<b>a</b><b>a</b>,pers00078,o5157-w0640
down | own,And when I please may lay it down;,o5157-l32815,"Besides, I hold my life my own,",o5157-l32810,/aʊn/ | /əʊn/,half-pararhyme,<b>a</b><b>a</b>,pers00078,o5157-w0640
i | die,"A wretched hopeless thing am I,",o5157-l32820,"Forgetting, as forgot, I'll die.",o5157-l32825,/aɪ/ | /aɪ/,full,<b>a</b><b>a</b>,pers00078,o5157-w0640
die | i,"Forgetting, as forgot, I'll die.",o5157-l32825,"A wretched hopeless thing am I,",o5157-l32820,/aɪ/ | /aɪ/,full,<b>a</b><b>a</b>,pers00078,o5157-w0640
