r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
friends | descends,"OF Marlb'rough's captains and Eugenio's friends,",o5152-l04190,"The last, CADOGAN to the grave descends:",o5152-l04195,/endz/ | /endz/,full,<b>a</b><b>a</b>,pers00011,o5152-w0060
descends | friends,"The last, CADOGAN to the grave descends:",o5152-l04195,"OF Marlb'rough's captains and Eugenio's friends,",o5152-l04190,/endz/ | /endz/,full,<b>a</b><b>a</b>,pers00011,o5152-w0060
sprung | sung,"Low lies each head, whence Blenheim's glory sprung,",o5152-l04200,"The chiefs who conquer'd, and the bards who sung.",o5152-l04205,/ʌŋ/ | /ʌŋ/,full,<b>a</b><b>a</b>,pers00011,o5152-w0060
sung | sprung,"The chiefs who conquer'd, and the bards who sung.",o5152-l04205,"Low lies each head, whence Blenheim's glory sprung,",o5152-l04200,/ʌŋ/ | /ʌŋ/,full,<b>a</b><b>a</b>,pers00011,o5152-w0060
fled | dead,"From his cold corse tho' every friend be fled,",o5152-l04210,"Lo! Envy waits, that lover of the dead.",o5152-l04215,/ed/ | /ed/,full,<b>a</b><b>a</b>,pers00011,o5152-w0060
dead | fled,"Lo! Envy waits, that lover of the dead.",o5152-l04215,"From his cold corse tho' every friend be fled,",o5152-l04210,/ed/ | /ed/,full,<b>a</b><b>a</b>,pers00011,o5152-w0060
mourn | urn,Thus did she feign o'er Nassau's herse to mourn;,o5152-l04220,"Thus wept insidious, Churchill, o'er thy urn;",o5152-l04225,/ɔːn/ | /ɜːn/,half-pararhyme,<b>a</b><b>a</b>,pers00011,o5152-w0060
urn | mourn,"Thus wept insidious, Churchill, o'er thy urn;",o5152-l04225,Thus did she feign o'er Nassau's herse to mourn;,o5152-l04220,/ɜːn/ | /ɔːn/,half-pararhyme,<b>a</b><b>a</b>,pers00011,o5152-w0060
due | anew,"To blast the living, give the dead their due,",o5152-l04230,"And wreaths, herself had tainted, trim'd anew.",o5152-l04235,/uː/ | /uː/,full,<b>a</b><b>a</b>,pers00011,o5152-w0060
anew | due,"And wreaths, herself had tainted, trim'd anew.",o5152-l04235,"To blast the living, give the dead their due,",o5152-l04230,/uː/ | /uː/,full,<b>a</b><b>a</b>,pers00011,o5152-w0060
place | race,"Thou yet unnam'd to fill his empty place,",o5152-l04240,"And lead to war thy country's growing race,",o5152-l04245,/eɪs/ | /eɪs/,full,<b>a</b><b>a</b>,pers00011,o5152-w0060
race | place,"And lead to war thy country's growing race,",o5152-l04245,"Thou yet unnam'd to fill his empty place,",o5152-l04240,/eɪs/ | /eɪs/,full,<b>a</b><b>a</b>,pers00011,o5152-w0060
frame | fame,"Take every wish a British heart can frame,",o5152-l04250,"Add palm to palm, and rise from fame to fame.",o5152-l04255,/eɪm/ | /eɪm/,full,<b>a</b><b>a</b>,pers00011,o5152-w0060
fame | frame,"Add palm to palm, and rise from fame to fame.",o5152-l04255,"Take every wish a British heart can frame,",o5152-l04250,/eɪm/ | /eɪm/,full,<b>a</b><b>a</b>,pers00011,o5152-w0060
rage | age,"An hour must come, when thou shalt hear with rage",o5152-l04260,"Thyself traduc'd, and curse a thankless age;",o5152-l04265,/eɪdʒ/ | /eɪdʒ/,full,<b>a</b><b>a</b>,pers00011,o5152-w0060
age | rage,"Thyself traduc'd, and curse a thankless age;",o5152-l04265,"An hour must come, when thou shalt hear with rage",o5152-l04260,/eɪdʒ/ | /eɪdʒ/,full,<b>a</b><b>a</b>,pers00011,o5152-w0060
strife | life,"Nor yet for this decline the gen'rous strife,",o5152-l04270,"These ill, brave man, shall quit thee with thy life;",o5152-l04275,/aɪf/ | /aɪf/,full,<b>a</b><b>a</b>,pers00011,o5152-w0060
life | strife,"These ill, brave man, shall quit thee with thy life;",o5152-l04275,"Nor yet for this decline the gen'rous strife,",o5152-l04270,/aɪf/ | /aɪf/,full,<b>a</b><b>a</b>,pers00011,o5152-w0060
slave | grave,"Alive though stain'd by every abject slave,",o5152-l04280,"Secure of fame, and justice in the grave.",o5152-l04285,/eɪv/ | /ɑːv/,half-pararhyme,<b>a</b><b>a</b>,pers00011,o5152-w0060
grave | slave,"Secure of fame, and justice in the grave.",o5152-l04285,"Alive though stain'd by every abject slave,",o5152-l04280,/ɑːv/ | /eɪv/,half-pararhyme,<b>a</b><b>a</b>,pers00011,o5152-w0060
fate | late,"Ah! no — when once the mortal yields to fate,",o5152-l04290,"The blast of Fame's sweet trumpet sounds too late,",o5152-l04295,/eɪt/ | /eɪt/,full,<b>a</b><b>a</b>,pers00011,o5152-w0060
late | fate,"The blast of Fame's sweet trumpet sounds too late,",o5152-l04295,"Ah! no — when once the mortal yields to fate,",o5152-l04290,/eɪt/ | /eɪt/,full,<b>a</b><b>a</b>,pers00011,o5152-w0060
flight | light,"Too late to stay the spirit on its flight,",o5152-l04300,Or sooth the new inhabitant of light;,o5152-l04305,/aɪt/ | /aɪt/,full,<b>a</b><b>a</b>,pers00011,o5152-w0060
light | flight,Or sooth the new inhabitant of light;,o5152-l04305,"Too late to stay the spirit on its flight,",o5152-l04300,/aɪt/ | /aɪt/,full,<b>a</b><b>a</b>,pers00011,o5152-w0060
distressed | blessed,"Who hears regardless, while fond man, distress'd,",o5152-l04310,"Hangs on the absent, and laments the blest.",o5152-l04315,/est/ | /est/,full,<b>a</b><b>a</b>,pers00011,o5152-w0060
blessed | distressed,"Hangs on the absent, and laments the blest.",o5152-l04315,"Who hears regardless, while fond man, distress'd,",o5152-l04310,/est/ | /est/,full,<b>a</b><b>a</b>,pers00011,o5152-w0060
blood | good,"Farewel then fame, ill sought thro' fields of blood,",o5152-l04320,Farewel unfaithful promiser of good:,o5152-l04325,/ʌd/ | /ʊd/,half-pararhyme,<b>a</b><b>a</b>,pers00011,o5152-w0060
good | blood,Farewel unfaithful promiser of good:,o5152-l04325,"Farewel then fame, ill sought thro' fields of blood,",o5152-l04320,/ʊd/ | /ʌd/,half-pararhyme,<b>a</b><b>a</b>,pers00011,o5152-w0060
ear | bier,"Thou musick, warbling to the deafen'd ear!",o5152-l04330,Thou incense wasted on the fun'ral bier!,o5152-l04335,/ɪə/ | /ɪə/,full,<b>a</b><b>a</b>,pers00011,o5152-w0060
bier | ear,Thou incense wasted on the fun'ral bier!,o5152-l04335,"Thou musick, warbling to the deafen'd ear!",o5152-l04330,/ɪə/ | /ɪə/,full,<b>a</b><b>a</b>,pers00011,o5152-w0060
obtained | disdained,"Through life pursu'd in vain, by death obtain'd,",o5152-l04340,"When ask'd, deny'd us, and when giv'n, disdain'd.",o5152-l04345,/eɪnd/ | /eɪnd/,full,<b>a</b><b>a</b>,pers00011,o5152-w0060
disdained | obtained,"When ask'd, deny'd us, and when giv'n, disdain'd.",o5152-l04345,"Through life pursu'd in vain, by death obtain'd,",o5152-l04340,/eɪnd/ | /eɪnd/,full,<b>a</b><b>a</b>,pers00011,o5152-w0060
plain | vain,"TO Whitton's shades, and Hounslow's airy plain,",o5152-l03940,"Thou, KNELLER, tak'st thy summer flights in vain,",o5152-l03945,/eɪn/ | /eɪn/,full,<b>a</b><b>a</b>,pers00011,o5152-w0050
vain | plain,"Thou, KNELLER, tak'st thy summer flights in vain,",o5152-l03945,"TO Whitton's shades, and Hounslow's airy plain,",o5152-l03940,/eɪn/ | /eɪn/,full,<b>a</b><b>a</b>,pers00011,o5152-w0050
hours | bowers,In vain thy wish gives all thy rural hours,o5152-l03950,"To the fair villa, and well-order'd bowers;",o5152-l03955,/æəz/ | /aʊəz/,half-pararhyme,<b>a</b><b>a</b>,pers00011,o5152-w0050
