r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
player | chair,"ROSCIUS deceased, each high aspiring play'r",o4600-l00025, Push'd all his int'rest for the vacant chair. ,o4600-l00030,/eɪr/ | /eə/,half-pararhyme,<b>a</b><b>a</b>,pers00155,o4600-w0010
chair | player, Push'd all his int'rest for the vacant chair. ,o4600-l00030,"ROSCIUS deceased, each high aspiring play'r",o4600-l00025,/eə/ | /eɪr/,half-pararhyme,<b>a</b><b>a</b>,pers00155,o4600-w0010
stage | rage,The buskin'd heroes of the mimic stage,o4600-l00035," No longer whine in love, and rant in rage;",o4600-l00040,/eɪdʒ/ | /eɪdʒ/,full,<b>a</b><b>a</b>,pers00155,o4600-w0010
rage | stage," No longer whine in love, and rant in rage;",o4600-l00040,The buskin'd heroes of the mimic stage,o4600-l00035,/eɪdʒ/ | /eɪdʒ/,full,<b>a</b><b>a</b>,pers00155,o4600-w0010
condescends | friends," The monarch quits his throne, and condescends",o4600-l00045, Humbly to court the favour of his friends;,o4600-l00050,/endz/ | /endz/,full,<b>a</b><b>a</b>,pers00155,o4600-w0010
friends | condescends, Humbly to court the favour of his friends;,o4600-l00050," The monarch quits his throne, and condescends",o4600-l00045,/endz/ | /endz/,full,<b>a</b><b>a</b>,pers00155,o4600-w0010
mishaps | claps," For pity's sake tells undeserv'd mishaps,",o4600-l00055," And their applause to gain, recounts his claps. ",o4600-l00060,/ɪshæps/ | /æps/,half-pararhyme,<b>a</b><b>a</b>,pers00155,o4600-w0010
claps | mishaps," And their applause to gain, recounts his claps. ",o4600-l00060," For pity's sake tells undeserv'd mishaps,",o4600-l00055,/æps/ | /ɪshæps/,half-pararhyme,<b>a</b><b>a</b>,pers00155,o4600-w0010
rome | assume,"Thus the victorious chiefs of ancient Rome,",o4600-l00065," To win the mob, a suppliant's form assume,",o4600-l00070,/əʊm/ | /uːm/,half-pararhyme,<b>a</b><b>a</b>,pers00155,o4600-w0010
assume | rome," To win the mob, a suppliant's form assume,",o4600-l00070,"Thus the victorious chiefs of ancient Rome,",o4600-l00065,/uːm/ | /əʊm/,half-pararhyme,<b>a</b><b>a</b>,pers00155,o4600-w0010
war | scar," In pompous strain fight o'er th' extinguish'd war,",o4600-l00075, And shew where honour bled in every scar,o4600-l00080,/ɔː/ | /ɑː/,half-pararhyme,<b>a</b><b>a</b>,pers00155,o4600-w0010
scar | war, And shew where honour bled in every scar,o4600-l00080," In pompous strain fight o'er th' extinguish'd war,",o4600-l00075,/ɑː/ | /ɔː/,half-pararhyme,<b>a</b><b>a</b>,pers00155,o4600-w0010
appear | here,BUT though bear merit might in Rome appear,o4600-l00085," 'Tis not the strongest plea for favour, 'tis not here;",o4600-l00090,/ɪə/ | /ɪə/,full,<b>a</b><b>a</b>,pers00155,o4600-w0010
here | appear," 'Tis not the strongest plea for favour, 'tis not here;",o4600-l00090,BUT though bear merit might in Rome appear,o4600-l00085,/ɪə/ | /ɪə/,full,<b>a</b><b>a</b>,pers00155,o4600-w0010
way | pay, We form our judgment in another way;,o4600-l00095," And they will best succeed, who best can pay:",o4600-l00100,/eɪ/ | /eɪ/,full,<b>a</b><b>a</b>,pers00155,o4600-w0010
pay | way," And they will best succeed, who best can pay:",o4600-l00100, We form our judgment in another way;,o4600-l00095,/eɪ/ | /eɪ/,full,<b>a</b><b>a</b>,pers00155,o4600-w0010
tribes | bribes," Those who would gain the votes of British tribes,",o4600-l00105," Must add to force of merit, force of bribes. ",o4600-l00110,/aɪbz/ | /aɪbz/,full,<b>a</b><b>a</b>,pers00155,o4600-w0010
bribes | tribes," Must add to force of merit, force of bribes. ",o4600-l00110," Those who would gain the votes of British tribes,",o4600-l00105,/aɪbz/ | /aɪbz/,full,<b>a</b><b>a</b>,pers00155,o4600-w0010
age | stage,WHAT can an actor give? in ev'ry age,o4600-l00115, Cash hath been rudely banish'd from the stage;,o4600-l00120,/eɪdʒ/ | /eɪdʒ/,full,<b>a</b><b>a</b>,pers00155,o4600-w0010
stage | age, Cash hath been rudely banish'd from the stage;,o4600-l00120,WHAT can an actor give? in ev'ry age,o4600-l00115,/eɪdʒ/ | /eɪdʒ/,full,<b>a</b><b>a</b>,pers00155,o4600-w0010
player | there," Monarchs themselves to grief of ev'ry play'r,",o4600-l00125, Appear as often as their image there:,o4600-l00130,/eɪr/ | /eə/,half-pararhyme,<b>a</b><b>a</b>,pers00155,o4600-w0010
there | player, Appear as often as their image there:,o4600-l00130," Monarchs themselves to grief of ev'ry play'r,",o4600-l00125,/eə/ | /eɪr/,half-pararhyme,<b>a</b><b>a</b>,pers00155,o4600-w0010
seat | meat," They can't, like candidate for other seat,",o4600-l00135," Pour seas of wine, and mountains raise of meat. ",o4600-l00140,/iːt/ | /iːt/,full,<b>a</b><b>a</b>,pers00155,o4600-w0010
meat | seat," Pour seas of wine, and mountains raise of meat. ",o4600-l00140," They can't, like candidate for other seat,",o4600-l00135,/iːt/ | /iːt/,full,<b>a</b><b>a</b>,pers00155,o4600-w0010
soon | tune,Wine! they could bribe you with the world as soon;,o4600-l00145," And of roast beef, they only know the tune. ",o4600-l00150,/uːn/ | /uːn/,full,<b>a</b><b>a</b>,pers00155,o4600-w0010
tune | soon," And of roast beef, they only know the tune. ",o4600-l00150,Wine! they could bribe you with the world as soon;,o4600-l00145,/uːn/ | /uːn/,full,<b>a</b><b>a</b>,pers00155,o4600-w0010
more | four,"But what they have they give; could CLIVE do more,",o4600-l00155, Though for one million he had brought home four? ,o4600-l00160,/ɔː/ | /ɔː/,full,<b>a</b><b>a</b>,pers00155,o4600-w0010
four | more, Though for one million he had brought home four? ,o4600-l00160,"But what they have they give; could CLIVE do more,",o4600-l00155,/ɔː/ | /ɔː/,full,<b>a</b><b>a</b>,pers00155,o4600-w0010
