r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
descend | hand,"DO thou, fair Liberty, descend",o4985-l19120," To tune my harp, and guide my hand,",o4985-l19125,/end/ | /ænd/,half-pararhyme,<b>a</b><b>a</b>bbcc,pers00249,o4985-w0290
hand | descend," To tune my harp, and guide my hand,",o4985-l19125,"DO thou, fair Liberty, descend",o4985-l19120,/ænd/ | /end/,half-pararhyme,<b>a</b><b>a</b>bbcc,pers00249,o4985-w0290
bring | sing," Thy sacred Sister with thee bring,",o4985-l19130," She too shall aid me, as I sing,",o4985-l19135,/ɪŋ/ | /ɪŋ/,full,aa<b>b</b><b>b</b>cc,pers00249,o4985-w0290
sing | bring," She too shall aid me, as I sing,",o4985-l19135," Thy sacred Sister with thee bring,",o4985-l19130,/ɪŋ/ | /ɪŋ/,full,aa<b>b</b><b>b</b>cc,pers00249,o4985-w0290
engage | rage, And every Briton's breast engage,o4985-l19140," With well-becoming zeal, and kindle honest rage. ",o4985-l19145,/eɪdʒ/ | /eɪdʒ/,full,aabb<b>c</b><b>c</b>,pers00249,o4985-w0290
rage | engage," With well-becoming zeal, and kindle honest rage. ",o4985-l19145, And every Briton's breast engage,o4985-l19140,/eɪdʒ/ | /eɪdʒ/,full,aabb<b>c</b><b>c</b>,pers00249,o4985-w0290
line | divine,"Daughter of royal Brunswick's line,",o4985-l19150," Great Anna, more than half divine,",o4985-l19155,/aɪn/ | /aɪn/,full,<b>a</b><b>a</b>bbcc,pers00249,o4985-w0290
divine | line," Great Anna, more than half divine,",o4985-l19155,"Daughter of royal Brunswick's line,",o4985-l19150,/aɪn/ | /aɪn/,full,<b>a</b><b>a</b>bbcc,pers00249,o4985-w0290
inspire | lyre," Thou too, the happy theme inspire,",o4985-l19160, So shall I strike the golden lyre,o4985-l19165,/æə/ | /aɪə/,half-pararhyme,aa<b>b</b><b>b</b>cc,pers00249,o4985-w0290
lyre | inspire, So shall I strike the golden lyre,o4985-l19165," Thou too, the happy theme inspire,",o4985-l19160,/aɪə/ | /æə/,half-pararhyme,aa<b>b</b><b>b</b>cc,pers00249,o4985-w0290
voice | choice," With manly force, and raise my voice",o4985-l19170," Above a common strain, if thou approv'st my choice. ",o4985-l19175,/ɔɪs/ | /ɔɪs/,full,aabb<b>c</b><b>c</b>,pers00249,o4985-w0290
choice | voice," Above a common strain, if thou approv'st my choice. ",o4985-l19175," With manly force, and raise my voice",o4985-l19170,/ɔɪs/ | /ɔɪs/,full,aabb<b>c</b><b>c</b>,pers00249,o4985-w0290
isle | smile,"Britannia hail! hail happy isle,",o4985-l19180," Where joys inhabit, pleasures smile;",o4985-l19185,/aɪl/ | /aɪl/,full,<b>a</b><b>a</b>bbcc,pers00249,o4985-w0290
smile | isle," Where joys inhabit, pleasures smile;",o4985-l19185,"Britannia hail! hail happy isle,",o4985-l19180,/aɪl/ | /aɪl/,full,<b>a</b><b>a</b>bbcc,pers00249,o4985-w0290
charms | arms," Great nurse of heroes, seat of charms,",o4985-l19190," Supreme in arts, and first in arms,",o4985-l19195,/ɑːmz/ | /ɑːmz/,full,aa<b>b</b><b>b</b>cc,pers00249,o4985-w0290
arms | charms," Supreme in arts, and first in arms,",o4985-l19195," Great nurse of heroes, seat of charms,",o4985-l19190,/ɑːmz/ | /ɑːmz/,full,aa<b>b</b><b>b</b>cc,pers00249,o4985-w0290
trade | head," Queen of the seas, and distant trade,",o4985-l19200," Arise, majestic nymph, and shew thy awful head. ",o4985-l19205,/eɪd/ | /ed/,half-pararhyme,aabb<b>c</b><b>c</b>,pers00249,o4985-w0290
head | trade," Arise, majestic nymph, and shew thy awful head. ",o4985-l19205," Queen of the seas, and distant trade,",o4985-l19200,/ed/ | /eɪd/,half-pararhyme,aabb<b>c</b><b>c</b>,pers00249,o4985-w0290
fair | dare,"Ambitious Caesar saw thee fair,",o4985-l19210, (What will not proud Ambition dare!) ,o4985-l19215,/eə/ | /eə/,full,<b>a</b><b>a</b>bbcc,pers00249,o4985-w0290
dare | fair, (What will not proud Ambition dare!) ,o4985-l19215,"Ambitious Caesar saw thee fair,",o4985-l19210,/eə/ | /eə/,full,<b>a</b><b>a</b>bbcc,pers00249,o4985-w0290
own | throne,"And strait he courts thee as his own,",o4985-l19220, Fond to possess thy splendid throne. ,o4985-l19225,/əʊn/ | /əʊn/,full,aa<b>b</b><b>b</b>cc,pers00249,o4985-w0290
throne | own, Fond to possess thy splendid throne. ,o4985-l19225,"And strait he courts thee as his own,",o4985-l19220,/əʊn/ | /əʊn/,full,aa<b>b</b><b>b</b>cc,pers00249,o4985-w0290
chains | reigns,"Albion submits, tho' not to chains,",o4985-l19230, But ever uncontroul'd th' imperial virgin reigns. ,o4985-l19235,/eɪnz/ | /eɪnz/,full,aabb<b>c</b><b>c</b>,pers00249,o4985-w0290
reigns | chains, But ever uncontroul'd th' imperial virgin reigns. ,o4985-l19235,"Albion submits, tho' not to chains,",o4985-l19230,/eɪnz/ | /eɪnz/,full,aabb<b>c</b><b>c</b>,pers00249,o4985-w0290
head | fled,"The Roman eagle shrunk his head,",o4985-l19240, Before th' invited Saxons fled;,o4985-l19245,/ed/ | /ed/,full,<b>a</b><b>a</b>bbcc,pers00249,o4985-w0290
fled | head, Before th' invited Saxons fled;,o4985-l19245,"The Roman eagle shrunk his head,",o4985-l19240,/ed/ | /ed/,full,<b>a</b><b>a</b>bbcc,pers00249,o4985-w0290
