r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
friend | attend,VESEY! of Verse the judge and friend! ,o3982-l04955,Awhile my idle strain attend:,o3982-l04960,/end/ | /end/,full,<b>a</b><b>a</b>,pers00274,o3982-w0020
attend | friend,Awhile my idle strain attend:,o3982-l04960,VESEY! of Verse the judge and friend! ,o3982-l04955,/end/ | /end/,full,<b>a</b><b>a</b>,pers00274,o3982-w0020
greece | piece," Not with the days of early Greece,",o3982-l04965, I mean to ope' my slender piece;,o3982-l04970,/iːs/ | /iːs/,full,<b>a</b><b>a</b>,pers00274,o3982-w0020
piece | greece, I mean to ope' my slender piece;,o3982-l04970," Not with the days of early Greece,",o3982-l04965,/iːs/ | /iːs/,full,<b>a</b><b>a</b>,pers00274,o3982-w0020
proclaim | name," The rare Symposium to proclaim,",o3982-l04975, Which crown'd th' Athenians' social name;,o3982-l04980,/eɪm/ | /eɪm/,full,<b>a</b><b>a</b>,pers00274,o3982-w0020
name | proclaim, Which crown'd th' Athenians' social name;,o3982-l04980," The rare Symposium to proclaim,",o3982-l04975,/eɪm/ | /eɪm/,full,<b>a</b><b>a</b>,pers00274,o3982-w0020
shone | known," Or how ASPASIA'S parties shone,",o3982-l04985, The first Bas-bleu at Athens known;,o3982-l04990,/ɒn/ | /əʊn/,half-pararhyme,<b>a</b><b>a</b>,pers00274,o3982-w0020
known | shone, The first Bas-bleu at Athens known;,o3982-l04990," Or how ASPASIA'S parties shone,",o3982-l04985,/əʊn/ | /ɒn/,half-pararhyme,<b>a</b><b>a</b>,pers00274,o3982-w0020
show | you," Nor need I stop my tale, to shew,",o3982-l04995," At least to Readers such as you,",o3982-l05000,/əʊ/ | /uː/,half-pararhyme,<b>a</b><b>a</b>,pers00274,o3982-w0020
you | show," At least to Readers such as you,",o3982-l05000," Nor need I stop my tale, to shew,",o3982-l04995,/uː/ | /əʊ/,half-pararhyme,<b>a</b><b>a</b>,pers00274,o3982-w0020
polite | night," How all that Rome esteem'd polite,",o3982-l05005, Supp'd with LUCULLUS every night;,o3982-l05010,/aɪt/ | /aɪt/,full,<b>a</b><b>a</b>,pers00274,o3982-w0020
night | polite, Supp'd with LUCULLUS every night;,o3982-l05010," How all that Rome esteem'd polite,",o3982-l05005,/aɪt/ | /aɪt/,full,<b>a</b><b>a</b>,pers00274,o3982-w0020
come | home," LUCULLUS, who, from Pontus come,",o3982-l05015," Brought conquests, and brought cherries home:",o3982-l05020,/ʌm/ | /əʊm/,half-pararhyme,<b>a</b><b>a</b>,pers00274,o3982-w0020
home | come," Brought conquests, and brought cherries home:",o3982-l05020," LUCULLUS, who, from Pontus come,",o3982-l05015,/əʊm/ | /ʌm/,half-pararhyme,<b>a</b><b>a</b>,pers00274,o3982-w0020
apollo | follow," Name but the suppers in th' Apollo,",o3982-l05025, What classic images will follow! ,o3982-l05030,/ɒləʊ/ | /ɒləʊ/,full,<b>a</b><b>a</b>,pers00274,o3982-w0020
follow | apollo, What classic images will follow! ,o3982-l05030," Name but the suppers in th' Apollo,",o3982-l05025,/ɒləʊ/ | /ɒləʊ/,full,<b>a</b><b>a</b>,pers00274,o3982-w0020
take | lake,"How wit flew round, while each might take",o3982-l05035, Conchylia from the Lucrine lake;,o3982-l05040,/eɪk/ | /eɪk/,full,<b>a</b><b>a</b>,pers00274,o3982-w0020
lake | take, Conchylia from the Lucrine lake;,o3982-l05040,"How wit flew round, while each might take",o3982-l05035,/eɪk/ | /eɪk/,full,<b>a</b><b>a</b>,pers00274,o3982-w0020
sauce | cos," And Attic Salt, and Garum Sauce,",o3982-l05045, And Lettuce from the Isle of Cos;,o3982-l05050,/ɔːs/ | /əz/,half-pararhyme,<b>a</b><b>a</b>,pers00274,o3982-w0020
cos | sauce, And Lettuce from the Isle of Cos;,o3982-l05050," And Attic Salt, and Garum Sauce,",o3982-l05045,/əz/ | /ɔːs/,half-pararhyme,<b>a</b><b>a</b>,pers00274,o3982-w0020
transplanted | wanted," The first and last from Greece transplanted,",o3982-l05055, Us'd here — because the rhyme I wanted:,o3982-l05060,/ɑːntɪd/ | /ɒntɪd/,half-pararhyme,<b>a</b><b>a</b>,pers00274,o3982-w0020
wanted | transplanted, Us'd here — because the rhyme I wanted:,o3982-l05060," The first and last from Greece transplanted,",o3982-l05055,/ɒntɪd/ | /ɑːntɪd/,half-pararhyme,<b>a</b><b>a</b>,pers00274,o3982-w0020
collected | neglected," How Pheasants' heads, with cost collected,",o3982-l05065," And Phenicopters' stood neglected,",o3982-l05070,/ektɪd/ | /ektɪd/,full,<b>a</b><b>a</b>,pers00274,o3982-w0020
neglected | collected," And Phenicopters' stood neglected,",o3982-l05070," How Pheasants' heads, with cost collected,",o3982-l05065,/ektɪd/ | /ektɪd/,full,<b>a</b><b>a</b>,pers00274,o3982-w0020
hit | wit," To laugh at SCIPIO'S lucky hit,",o3982-l05075," POMPEY'S bon-mot, or CAESAR'S wit! ",o3982-l05080,/ɪt/ | /ɪt/,full,<b>a</b><b>a</b>,pers00274,o3982-w0020
wit | hit," POMPEY'S bon-mot, or CAESAR'S wit! ",o3982-l05080," To laugh at SCIPIO'S lucky hit,",o3982-l05075,/ɪt/ | /ɪt/,full,<b>a</b><b>a</b>,pers00274,o3982-w0020
tale | stale,"Intemperance, list'ning to the tale,",o3982-l05085, Forgot the Mullet growing stale;,o3982-l05090,/eɪl/ | /eɪl/,full,<b>a</b><b>a</b>,pers00274,o3982-w0020
stale | tale, Forgot the Mullet growing stale;,o3982-l05090,"Intemperance, list'ning to the tale,",o3982-l05085,/eɪl/ | /eɪl/,full,<b>a</b><b>a</b>,pers00274,o3982-w0020
hung | tongue," And Admiration, balanc'd, hung",o3982-l05095," 'Twixt PEACOCKS' brains, and TULLY'S tongue. ",o3982-l05100,/ʌŋ/ | /ʌŋ/,full,<b>a</b><b>a</b>,pers00274,o3982-w0020
tongue | hung," 'Twixt PEACOCKS' brains, and TULLY'S tongue. ",o3982-l05100," And Admiration, balanc'd, hung",o3982-l05095,/ʌŋ/ | /ʌŋ/,full,<b>a</b><b>a</b>,pers00274,o3982-w0020
these | please,"I shall not stop to dwell on these,",o3982-l05105," But be as epic as I please,",o3982-l05110,/iːz/ | /iːz/,full,<b>a</b><b>a</b>a,pers00274,o3982-w0020
these | res,"I shall not stop to dwell on these,",o3982-l05105, And plunge at once in medias res. ,o3982-l05115,/iːz/ | /eɪz/,half-pararhyme,<b>a</b>a<b>a</b>,pers00274,o3982-w0020
