r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
rise | skies,"YE Alps audacious, thro' the Heav'ns that rise,",n22jb-l00015,To cramp the day and hide me from the skies;,n22jb-l00020,/aɪz/ | /aɪz/,full,<b>a</b><b>a</b>,pers00354,n22jb-w0010
skies | rise,To cramp the day and hide me from the skies;,n22jb-l00020,"YE Alps audacious, thro' the Heav'ns that rise,",n22jb-l00015,/aɪz/ | /aɪz/,full,<b>a</b><b>a</b>,pers00354,n22jb-w0010
unfurled | world,"Ye Gallic flags, that o'er their heights unfurl'd,",n22jb-l00025,"Bear death to kings, and freedom to the world,",n22jb-l00030,/ɜːld/ | /ɜːld/,full,<b>a</b><b>a</b>,pers00354,n22jb-w0010
world | unfurled,"Bear death to kings, and freedom to the world,",n22jb-l00030,"Ye Gallic flags, that o'er their heights unfurl'd,",n22jb-l00025,/ɜːld/ | /ɜːld/,full,<b>a</b><b>a</b>,pers00354,n22jb-w0010
choose | muse,"I sing not you. A softer theme I chuse,",n22jb-l00035,"A virgin theme, unconscious of the Muse,",n22jb-l00040,/uːs/ | /uːz/,half-vowelrhyme,<b>a</b><b>a</b>,pers00354,n22jb-w0010
muse | choose,"A virgin theme, unconscious of the Muse,",n22jb-l00040,"I sing not you. A softer theme I chuse,",n22jb-l00035,/uːz/ | /uːs/,half-vowelrhyme,<b>a</b><b>a</b>,pers00354,n22jb-w0010
inspire | fire,"But fruitful, rich, well suited to inspire",n22jb-l00045,The purest frenzy of poetic fire.,n22jb-l00050,/æə/ | /æə/,full,<b>a</b><b>a</b>,pers00354,n22jb-w0010
fire | inspire,The purest frenzy of poetic fire.,n22jb-l00050,"But fruitful, rich, well suited to inspire",n22jb-l00045,/æə/ | /æə/,full,<b>a</b><b>a</b>,pers00354,n22jb-w0010
steeled | field,"Despise it not, ye Bards to terror steel'd,",n22jb-l00055,Who hurl your thunders round the epic field;,n22jb-l00060,/iːld/ | /iːld/,full,<b>a</b><b>a</b>,pers00354,n22jb-w0010
field | steeled,Who hurl your thunders round the epic field;,n22jb-l00060,"Despise it not, ye Bards to terror steel'd,",n22jb-l00055,/iːld/ | /iːld/,full,<b>a</b><b>a</b>,pers00354,n22jb-w0010
sing | bring,Nor ye who strain your midnight throats to sing,n22jb-l00065,Joys that the vineyard and the still-house bring;,n22jb-l00070,/ɪŋ/ | /ɪŋ/,full,<b>a</b><b>a</b>,pers00354,n22jb-w0010
bring | sing,Joys that the vineyard and the still-house bring;,n22jb-l00070,Nor ye who strain your midnight throats to sing,n22jb-l00065,/ɪŋ/ | /ɪŋ/,full,<b>a</b><b>a</b>,pers00354,n22jb-w0010
employ | enjoy,"Or on some distant fair your notes employ,",n22jb-l00075,And speak of raptures that you ne'er enjoy.,n22jb-l00080,/ɔɪ/ | /ɔɪ/,full,<b>a</b><b>a</b>,pers00354,n22jb-w0010
