r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
hour | lowr,HAPPY the babe whose natal hour,o5154-l27275,"No frowns on his soft fore-head lowr,",o5154-l27285,/æə/ | /əʊə/,half-pararhyme,<b>a</b>b<b>a</b>bcc,pers00052,o5154-w0450
grace | face,"The Muse propitious deigns to grace,",o5154-l27280,No cries distort his tender face;,o5154-l27290,/eɪs/ | /eɪs/,full,a<b>b</b>a<b>b</b>cc,pers00052,o5154-w0450
lowr | hour,"No frowns on his soft fore-head lowr,",o5154-l27285,HAPPY the babe whose natal hour,o5154-l27275,/əʊə/ | /æə/,half-pararhyme,<b>a</b>b<b>a</b>bcc,pers00052,o5154-w0450
face | grace,No cries distort his tender face;,o5154-l27290,"The Muse propitious deigns to grace,",o5154-l27280,/eɪs/ | /eɪs/,full,a<b>b</b>a<b>b</b>cc,pers00052,o5154-w0450
pangs | hangs,"But o'er her child, forgetting all her pangs,",o5154-l27295,"Insatiate of her smiles, the raptur'd parent hangs.",o5154-l27300,/æŋz/ | /æŋz/,full,abab<b>c</b><b>c</b>,pers00052,o5154-w0450
hangs | pangs,"Insatiate of her smiles, the raptur'd parent hangs.",o5154-l27300,"But o'er her child, forgetting all her pangs,",o5154-l27295,/æŋz/ | /æŋz/,full,abab<b>c</b><b>c</b>,pers00052,o5154-w0450
bed | head,Let statesmen on the sleepless bed,o5154-l27305,While in the agonizing head,o5154-l27315,/ed/ | /ed/,full,<b>a</b>b<b>a</b>bcc,pers00052,o5154-w0450
weigh | sway,"The fate of realms and princes weigh,",o5154-l27310,They form ideal scenes of sway;,o5154-l27320,/eɪ/ | /eɪ/,full,a<b>b</b>a<b>b</b>cc,pers00052,o5154-w0450
head | bed,While in the agonizing head,o5154-l27315,Let statesmen on the sleepless bed,o5154-l27305,/ed/ | /ed/,full,<b>a</b>b<b>a</b>bcc,pers00052,o5154-w0450
sway | weigh,They form ideal scenes of sway;,o5154-l27320,"The fate of realms and princes weigh,",o5154-l27310,/eɪ/ | /eɪ/,full,a<b>b</b>a<b>b</b>cc,pers00052,o5154-w0450
delight | night,"Not long, alas! the fancied charms delight,",o5154-l27325,"But melt, like spectre-forms, in silent shades of night.",o5154-l27330,/aɪt/ | /aɪt/,full,abab<b>c</b><b>c</b>,pers00052,o5154-w0450
night | delight,"But melt, like spectre-forms, in silent shades of night.",o5154-l27330,"Not long, alas! the fancied charms delight,",o5154-l27325,/aɪt/ | /aɪt/,full,abab<b>c</b><b>c</b>,pers00052,o5154-w0450
lore | store,"Ye heavy pedants, dull of lore,",o5154-l27335,"Ye misers, still increase your store;",o5154-l27345,/ɔː/ | /ɔː/,full,<b>a</b>b<b>a</b>bcc,pers00052,o5154-w0450
flame | name,Nod o'er the taper's livid flame;,o5154-l27340,Still tremble at the robber's name:,o5154-l27350,/eɪm/ | /eɪm/,full,a<b>b</b>a<b>b</b>cc,pers00052,o5154-w0450
store | lore,"Ye misers, still increase your store;",o5154-l27345,"Ye heavy pedants, dull of lore,",o5154-l27335,/ɔː/ | /ɔː/,full,<b>a</b>b<b>a</b>bcc,pers00052,o5154-w0450
name | flame,Still tremble at the robber's name:,o5154-l27350,Nod o'er the taper's livid flame;,o5154-l27340,/eɪm/ | /eɪm/,full,a<b>b</b>a<b>b</b>cc,pers00052,o5154-w0450
arise | eyes,"Or shudd'ring from the recent dream arise,",o5154-l27355,While visionary fire glows dreadful to your eyes.,o5154-l27360,/aɪz/ | /aɪz/,full,abab<b>c</b><b>c</b>,pers00052,o5154-w0450
eyes | arise,While visionary fire glows dreadful to your eyes.,o5154-l27360,"Or shudd'ring from the recent dream arise,",o5154-l27355,/aɪz/ | /aɪz/,full,abab<b>c</b><b>c</b>,pers00052,o5154-w0450
shower | hour,Far other joys the Muses show'r,o5154-l27365,"'Tis theirs in the lone, chearless hour,",o5154-l27375,/aʊə/ | /æə/,half-pararhyme,<b>a</b>b<b>a</b>bcc,pers00052,o5154-w0450
breast | rest,"Benignant, on the aching breast,",o5154-l27370,To lull the lab'ring heart to rest:,o5154-l27380,/est/ | /est/,full,a<b>b</b>a<b>b</b>cc,pers00052,o5154-w0450
hour | shower,"'Tis theirs in the lone, chearless hour,",o5154-l27375,Far other joys the Muses show'r,o5154-l27365,/æə/ | /aʊə/,half-pararhyme,<b>a</b>b<b>a</b>bcc,pers00052,o5154-w0450
rest | breast,To lull the lab'ring heart to rest:,o5154-l27380,"Benignant, on the aching breast,",o5154-l27370,/est/ | /est/,full,a<b>b</b>a<b>b</b>cc,pers00052,o5154-w0450
drear | tear,"With bright'ning calms they glad the prospect drear,",o5154-l27385,"And bid each groan subside, and dry up ev'ry tear.",o5154-l27390,/ɪə/ | /ɪə/,full,abab<b>c</b><b>c</b>,pers00052,o5154-w0450
tear | drear,"And bid each groan subside, and dry up ev'ry tear.",o5154-l27390,"With bright'ning calms they glad the prospect drear,",o5154-l27385,/ɪə/ | /ɪə/,full,abab<b>c</b><b>c</b>,pers00052,o5154-w0450
nine | shine,"From earthly mists, ye gentle Nine!",o5154-l27395,"Sudden the landscapes fairer shine,",o5154-l27405,/aɪn/ | /aɪn/,full,<b>a</b>b<b>a</b>bcc,pers00052,o5154-w0450
ray | day,"Whene'er you purge the visual ray,",o5154-l27400,And blander smiles the face of day:,o5154-l27410,/eɪ/ | /eɪ/,full,a<b>b</b>a<b>b</b>cc,pers00052,o5154-w0450
shine | nine,"Sudden the landscapes fairer shine,",o5154-l27405,"From earthly mists, ye gentle Nine!",o5154-l27395,/aɪn/ | /aɪn/,full,<b>a</b>b<b>a</b>bcc,pers00052,o5154-w0450
day | ray,And blander smiles the face of day:,o5154-l27410,"Whene'er you purge the visual ray,",o5154-l27400,/eɪ/ | /eɪ/,full,a<b>b</b>a<b>b</b>cc,pers00052,o5154-w0450
glow | blow,"Ev'n Chloe's lips with brighter vermil glow,",o5154-l27415,And on her youthful cheek the rose-buds fresher blow.,o5154-l27420,/əʊ/ | /əʊ/,full,abab<b>c</b><b>c</b>,pers00052,o5154-w0450
blow | glow,And on her youthful cheek the rose-buds fresher blow.,o5154-l27420,"Ev'n Chloe's lips with brighter vermil glow,",o5154-l27415,/əʊ/ | /əʊ/,full,abab<b>c</b><b>c</b>,pers00052,o5154-w0450
alarms | arms,"When Boreas sounds his fierce alarms,",o5154-l27425,Oh! then I lie in Fancy's arms,o5154-l27435,/ɑːmz/ | /ɑːmz/,full,<b>a</b>b<b>a</b>bcc,pers00052,o5154-w0450
fled | bed,"And all the green-clad nymphs are fled,",o5154-l27430,On fragrant May's delicious bed;,o5154-l27440,/ed/ | /ed/,full,a<b>b</b>a<b>b</b>cc,pers00052,o5154-w0450
arms | alarms,Oh! then I lie in Fancy's arms,o5154-l27435,"When Boreas sounds his fierce alarms,",o5154-l27425,/ɑːmz/ | /ɑːmz/,full,<b>a</b>b<b>a</b>bcc,pers00052,o5154-w0450
bed | fled,On fragrant May's delicious bed;,o5154-l27440,"And all the green-clad nymphs are fled,",o5154-l27430,/ed/ | /ed/,full,a<b>b</b>a<b>b</b>cc,pers00052,o5154-w0450
