r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
meet | sweet,"FAIR village nymph, ah! may I meet",bmb97-l04040,"With open air and converse sweet,",bmb97-l04050,/iːt/ | /iːt/,full,<b>a</b>b<b>a</b>b,pers00315,bmb97-w0100
stray | way, Thy pleasing form where'er I stray! ,bmb97-l04045, Still cheer my undiscover'd way! ,bmb97-l04055,/eɪ/ | /eɪ/,full,a<b>b</b>a<b>b</b>,pers00315,bmb97-w0100
sweet | meet,"With open air and converse sweet,",bmb97-l04050,"FAIR village nymph, ah! may I meet",bmb97-l04040,/iːt/ | /iːt/,full,<b>a</b>b<b>a</b>b,pers00315,bmb97-w0100
way | stray, Still cheer my undiscover'd way! ,bmb97-l04055, Thy pleasing form where'er I stray! ,bmb97-l04045,/eɪ/ | /eɪ/,full,a<b>b</b>a<b>b</b>,pers00315,bmb97-w0100
mind | resigned,"With eyes, that shew the placid mind,",bmb97-l04060," With mien, that sprightly or resign'd,",bmb97-l04070,/aɪnd/ | /aɪnd/,full,<b>a</b>b<b>a</b>b,pers00315,bmb97-w0100
roll | soul, And with no feign'd emotions roll;,bmb97-l04065, Bespeaks the temper of the soul. ,bmb97-l04075,/əʊl/ | /əʊl/,full,a<b>b</b>a<b>b</b>,pers00315,bmb97-w0100
resigned | mind," With mien, that sprightly or resign'd,",bmb97-l04070,"With eyes, that shew the placid mind,",bmb97-l04060,/aɪnd/ | /aɪnd/,full,<b>a</b>b<b>a</b>b,pers00315,bmb97-w0100
soul | roll, Bespeaks the temper of the soul. ,bmb97-l04075, And with no feign'd emotions roll;,bmb97-l04065,/əʊl/ | /əʊl/,full,a<b>b</b>a<b>b</b>,pers00315,bmb97-w0100
alone | own,"With smiles, where not the lips alone",bmb97-l04080," The cheek does warmer roses own,",bmb97-l04090,/əʊn/ | /əʊn/,full,<b>a</b>b<b>a</b>b,pers00315,bmb97-w0100
hue | blue," Receive a brighter, vermil hue,",bmb97-l04085, And the eyes beam a deeper blue! ,bmb97-l04095,/uː/ | /uː/,full,a<b>b</b>a<b>b</b>,pers00315,bmb97-w0100
own | alone," The cheek does warmer roses own,",bmb97-l04090,"With smiles, where not the lips alone",bmb97-l04080,/əʊn/ | /əʊn/,full,<b>a</b>b<b>a</b>b,pers00315,bmb97-w0100
blue | hue, And the eyes beam a deeper blue! ,bmb97-l04095," Receive a brighter, vermil hue,",bmb97-l04085,/uː/ | /uː/,full,a<b>b</b>a<b>b</b>,pers00315,bmb97-w0100
power | bower,"Though Fashion's minions scorn thy pow'r,",bmb97-l04100," Yet Joy frequents thy peaceful bow'r,",bmb97-l04110,/aʊə/ | /aʊə/,full,<b>a</b>b<b>a</b>b,pers00315,bmb97-w0100
dressed | rest," And slight thee, 'cause in russet drest,",bmb97-l04105, And sorrow flies to thee for rest. ,bmb97-l04115,/est/ | /est/,full,a<b>b</b>a<b>b</b>,pers00315,bmb97-w0100
bower | power," Yet Joy frequents thy peaceful bow'r,",bmb97-l04110,"Though Fashion's minions scorn thy pow'r,",bmb97-l04100,/aʊə/ | /aʊə/,full,<b>a</b>b<b>a</b>b,pers00315,bmb97-w0100
rest | dressed, And sorrow flies to thee for rest. ,bmb97-l04115," And slight thee, 'cause in russet drest,",bmb97-l04105,/est/ | /est/,full,a<b>b</b>a<b>b</b>,pers00315,bmb97-w0100
tear | sincere,"The echoing laugh, the rapturous tear,",bmb97-l04120," Delight but when they are sincere,",bmb97-l04130,/ɪə/ | /ɪə/,full,<b>a</b>b<b>a</b>b,pers00315,bmb97-w0100
free | thee," The smile of friendship, gay and free,",bmb97-l04125," And given, lovely nymph, by thee. ",bmb97-l04135,/iː/ | /iː/,full,a<b>b</b>a<b>b</b>,pers00315,bmb97-w0100
sincere | tear," Delight but when they are sincere,",bmb97-l04130,"The echoing laugh, the rapturous tear,",bmb97-l04120,/ɪə/ | /ɪə/,full,<b>a</b>b<b>a</b>b,pers00315,bmb97-w0100
thee | free," And given, lovely nymph, by thee. ",bmb97-l04135," The smile of friendship, gay and free,",bmb97-l04125,/iː/ | /iː/,full,a<b>b</b>a<b>b</b>,pers00315,bmb97-w0100
tale | prevail,"When my Rosina reads a tale,",bmb97-l04140, No studied pathos does prevail,bmb97-l04150,/eɪl/ | /eɪl/,full,<b>a</b>b<b>a</b>b,pers00315,bmb97-w0100
flow | glow," Though sweet the tuneful accents flow,",bmb97-l04145, To bid the hearer's bosom glow;,bmb97-l04155,/əʊ/ | /əʊ/,full,a<b>b</b>a<b>b</b>,pers00315,bmb97-w0100
prevail | tale, No studied pathos does prevail,bmb97-l04150,"When my Rosina reads a tale,",bmb97-l04140,/eɪl/ | /eɪl/,full,<b>a</b>b<b>a</b>b,pers00315,bmb97-w0100
glow | flow, To bid the hearer's bosom glow;,bmb97-l04155," Though sweet the tuneful accents flow,",bmb97-l04145,/əʊ/ | /əʊ/,full,a<b>b</b>a<b>b</b>,pers00315,bmb97-w0100
resigned | find,"Her voice to sympathy resign'd,",bmb97-l04160,"And, tell me not, we e'er can find",bmb97-l04170,/aɪnd/ | /aɪnd/,full,<b>a</b>b<b>a</b>b,pers00315,bmb97-w0100
impart | heart, Each different feeling can impart. ,bmb97-l04165," A modulator, like the heart! ",bmb97-l04175,/ɑːt/ | /ɑːt/,full,a<b>b</b>a<b>b</b>,pers00315,bmb97-w0100
