r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
wail | rail,"WHY didst thou rase such woeful wayle,",o4987-l19850," Cause shee, that wont to flout and rayl,",o4987-l19860,/eɪl/ | /eɪl/,full,<b>a</b>b<b>a</b>bcc,pers00229,o4987-w0680
days | ways, And waste in briny tears thyne days;,o4987-l19855, At last gave proof of woman's waies? ,o4987-l19865,/eɪz/ | /eɪəz/,half-pararhyme,a<b>b</b>a<b>b</b>cc,pers00229,o4987-w0680
rail | wail," Cause shee, that wont to flout and rayl,",o4987-l19860,"WHY didst thou rase such woeful wayle,",o4987-l19850,/eɪl/ | /eɪl/,full,<b>a</b>b<b>a</b>bcc,pers00229,o4987-w0680
ways | days, At last gave proof of woman's waies? ,o4987-l19865, And waste in briny tears thyne days;,o4987-l19855,/eɪəz/ | /eɪz/,half-pararhyme,a<b>b</b>a<b>b</b>cc,pers00229,o4987-w0680
heart | smart,"Shee did, in soothe, display the hearte",o4987-l19870, That mought have wroughte thee greater smarte. ,o4987-l19875,/ɑːt/ | /ɑːt/,full,abab<b>c</b><b>c</b>,pers00229,o4987-w0680
smart | heart, That mought have wroughte thee greater smarte. ,o4987-l19875,"Shee did, in soothe, display the hearte",o4987-l19870,/ɑːt/ | /ɑːt/,full,abab<b>c</b><b>c</b>,pers00229,o4987-w0680
moan | known,"Why thank her then, not weepe nor mone,",o4987-l19880, And praise the day that thus made knowne,o4987-l19890,/əʊn/ | /əʊn/,full,<b>a</b>b<b>a</b>bcc,pers00229,o4987-w0680
heart | art, Let others guard their careless hearte;,o4987-l19885, The faithless hold on woman's art. ,o4987-l19895,/ɑːt/ | /ɑːt/,full,a<b>b</b>a<b>b</b>cc,pers00229,o4987-w0680
known | moan, And praise the day that thus made knowne,o4987-l19890,"Why thank her then, not weepe nor mone,",o4987-l19880,/əʊn/ | /əʊn/,full,<b>a</b>b<b>a</b>bcc,pers00229,o4987-w0680
art | heart, The faithless hold on woman's art. ,o4987-l19895, Let others guard their careless hearte;,o4987-l19885,/ɑːt/ | /ɑːt/,full,a<b>b</b>a<b>b</b>cc,pers00229,o4987-w0680
root | fruit,"Their lips can gloze and gain suche roote,",o4987-l19900, That gentle youthe hathe hope of fruite. ,o4987-l19905,/uːt/ | /uːt/,full,abab<b>c</b><b>c</b>,pers00229,o4987-w0680
fruit | root, That gentle youthe hathe hope of fruite. ,o4987-l19905,"Their lips can gloze and gain suche roote,",o4987-l19900,/uːt/ | /uːt/,full,abab<b>c</b><b>c</b>,pers00229,o4987-w0680
rise | canker-wise,"But, ere the blossom faire dothe rise,",o4987-l19910," Creepeth disdain in canker-wise,",o4987-l19920,/aɪz/ | /aɪz/,full,<b>a</b>b<b>a</b>bcc,pers00229,o4987-w0680
taste | blast," To shoot its sweetness o'er the taste,",o4987-l19915, And chilling scorne the fruite dothe blaste. ,o4987-l19925,/eɪst/ | /æst/,half-pararhyme,a<b>b</b>a<b>b</b>cc,pers00229,o4987-w0680
canker-wise | rise," Creepeth disdain in canker-wise,",o4987-l19920,"But, ere the blossom faire dothe rise,",o4987-l19910,/aɪz/ | /aɪz/,full,<b>a</b>b<b>a</b>bcc,pers00229,o4987-w0680
blast | taste, And chilling scorne the fruite dothe blaste. ,o4987-l19925," To shoot its sweetness o'er the taste,",o4987-l19915,/æst/ | /eɪst/,half-pararhyme,a<b>b</b>a<b>b</b>cc,pers00229,o4987-w0680
toil | soil,"There is no hope of all our toyl,",o4987-l19930, There is no fruit from such a soil. ,o4987-l19935,/ɔɪl/ | /ɔɪl/,full,abab<b>c</b><b>c</b>,pers00229,o4987-w0680
soil | toil, There is no fruit from such a soil. ,o4987-l19935,"There is no hope of all our toyl,",o4987-l19930,/ɔɪl/ | /ɔɪl/,full,abab<b>c</b><b>c</b>,pers00229,o4987-w0680
over | more,"Give o'er thy playnt, the danger's o'er,",o4987-l19940, Such wayward mynde had bred thee more,o4987-l19950,/ɔːə/ | /ɔː/,half-vowelrhyme,<b>a</b>b<b>a</b>bcc,pers00229,o4987-w0680
life | wife, Shee might have poyson'd all thyne lyfe;,o4987-l19945," Of sorrowe, had she prov'd a wyfe. ",o4987-l19955,/aɪf/ | /aɪf/,full,a<b>b</b>a<b>b</b>cc,pers00229,o4987-w0680
more | over, Such wayward mynde had bred thee more,o4987-l19950,"Give o'er thy playnt, the danger's o'er,",o4987-l19940,/ɔː/ | /ɔːə/,half-vowelrhyme,<b>a</b>b<b>a</b>bcc,pers00229,o4987-w0680
wife | life," Of sorrowe, had she prov'd a wyfe. ",o4987-l19955, Shee might have poyson'd all thyne lyfe;,o4987-l19945,/aɪf/ | /aɪf/,full,a<b>b</b>a<b>b</b>cc,pers00229,o4987-w0680
meed | freed,"Leave her to meet all hopeless meed,",o4987-l19960, And bless thyself that so art freed. ,o4987-l19965,/iːd/ | /iːd/,full,abab<b>c</b><b>c</b>,pers00229,o4987-w0680
freed | meed, And bless thyself that so art freed. ,o4987-l19965,"Leave her to meet all hopeless meed,",o4987-l19960,/iːd/ | /iːd/,full,abab<b>c</b><b>c</b>,pers00229,o4987-w0680
win | sin,"No youthe shall sue suche one to winne,",o4987-l19970," Save for her pride and scorn, such sinne",o4987-l19980,/ɪn/ | /ɪn/,full,<b>a</b>b<b>a</b>bcc,pers00229,o4987-w0680
fair | bear," Unmark'd by all the shyning fair,",o4987-l19975, As hearts of love can never bear;,o4987-l19985,/eə/ | /eə/,full,a<b>b</b>a<b>b</b>cc,pers00229,o4987-w0680
sin | win," Save for her pride and scorn, such sinne",o4987-l19980,"No youthe shall sue suche one to winne,",o4987-l19970,/ɪn/ | /ɪn/,full,<b>a</b>b<b>a</b>bcc,pers00229,o4987-w0680
bear | fair, As hearts of love can never bear;,o4987-l19985," Unmark'd by all the shyning fair,",o4987-l19975,/eə/ | /eə/,full,a<b>b</b>a<b>b</b>cc,pers00229,o4987-w0680
shade | maid," Like leafless plant in blasted shade,",o4987-l19990," So liveth shee a barren mayde,",o4987-l19995,/eɪd/ | /eɪd/,full,abab<b>c</b><b>c</b>,pers00229,o4987-w0680
maid | shade," So liveth shee a barren mayde,",o4987-l19995," Like leafless plant in blasted shade,",o4987-l19990,/eɪd/ | /eɪd/,full,abab<b>c</b><b>c</b>,pers00229,o4987-w0680
