r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
find | mind,"REflecting on thy worth, methinks I find",o5155-l34040,Thy various Seasons in their author's mind.,o5155-l34045,/aɪnd/ | /aɪnd/,full,<b>a</b><b>a</b>,pers00015,o5155-w0740
mind | find,Thy various Seasons in their author's mind.,o5155-l34045,"REflecting on thy worth, methinks I find",o5155-l34040,/aɪnd/ | /aɪnd/,full,<b>a</b><b>a</b>,pers00015,o5155-w0740
muse | dews,"Spring opes her blossoms, various as thy Muse,",o5155-l34050,"And, like thy soft compassion, sheds her dews.",o5155-l34055,/uːz/ | /uːz/,full,<b>a</b><b>a</b>,pers00015,o5155-w0740
dews | muse,"And, like thy soft compassion, sheds her dews.",o5155-l34055,"Spring opes her blossoms, various as thy Muse,",o5155-l34050,/uːz/ | /uːz/,full,<b>a</b><b>a</b>,pers00015,o5155-w0740
glows | throws,"Summer's hot drought in thy expression glows,",o5155-l34060,And o'er each page a tawny ripeness throws.,o5155-l34065,/əʊz/ | /əʊz/,full,<b>a</b><b>a</b>,pers00015,o5155-w0740
throws | glows,And o'er each page a tawny ripeness throws.,o5155-l34065,"Summer's hot drought in thy expression glows,",o5155-l34060,/əʊz/ | /əʊz/,full,<b>a</b><b>a</b>,pers00015,o5155-w0740
gains | strains,"Autumn's rich fruits th' instructed reader gains,",o5155-l34070,Who tastes the meaning purpose of thy strains.,o5155-l34075,/eɪnz/ | /eɪnz/,full,<b>a</b><b>a</b>,pers00015,o5155-w0740
strains | gains,Who tastes the meaning purpose of thy strains.,o5155-l34075,"Autumn's rich fruits th' instructed reader gains,",o5155-l34070,/eɪnz/ | /eɪnz/,full,<b>a</b><b>a</b>,pers00015,o5155-w0740
thee | me,Winter — but that no semblance takes from thee:,o5155-l34080,That hoary season yields a type of me.,o5155-l34085,/iː/ | /iː/,full,<b>a</b><b>a</b>,pers00015,o5155-w0740
me | thee,That hoary season yields a type of me.,o5155-l34085,Winter — but that no semblance takes from thee:,o5155-l34080,/iː/ | /iː/,full,<b>a</b><b>a</b>,pers00015,o5155-w0740
lay | decay,"Shatter'd by time's bleak storms I withering lay,",o5155-l34090,"Leafless, and whitening in a cold decay!",o5155-l34095,/eɪ/ | /eɪ/,full,<b>a</b><b>a</b>,pers00015,o5155-w0740
decay | lay,"Leafless, and whitening in a cold decay!",o5155-l34095,"Shatter'd by time's bleak storms I withering lay,",o5155-l34090,/eɪ/ | /eɪ/,full,<b>a</b><b>a</b>,pers00015,o5155-w0740
bent | lent,"Yet shall my propless ivy, pale and bent,",o5155-l34100,Bless the short sunshine which thy pity lent.,o5155-l34105,/ent/ | /ent/,full,<b>a</b><b>a</b>,pers00015,o5155-w0740
lent | bent,Bless the short sunshine which thy pity lent.,o5155-l34105,"Yet shall my propless ivy, pale and bent,",o5155-l34100,/ent/ | /ent/,full,<b>a</b><b>a</b>,pers00015,o5155-w0740
