r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
weep | deep,"COME then at last, while anxious Nations weep,",oal82-l00005,Three Kingdoms stak't! too pretious for the deep. ,oal82-l00010,/iːp/ | /iːp/,full,<b>a</b><b>a</b>,pers00343,oal82-w0010
deep | weep,Three Kingdoms stak't! too pretious for the deep. ,oal82-l00010,"COME then at last, while anxious Nations weep,",oal82-l00005,/iːp/ | /iːp/,full,<b>a</b><b>a</b>,pers00343,oal82-w0010
fame | proclaim,"Too pretious sure, for when the Trump of fame",oal82-l00015,"Did with a direfull sound your Wrack proclaim,",oal82-l00020,/eɪm/ | /eɪm/,full,<b>a</b><b>a</b>,pers00343,oal82-w0010
proclaim | fame,"Did with a direfull sound your Wrack proclaim,",oal82-l00020,"Too pretious sure, for when the Trump of fame",oal82-l00015,/eɪm/ | /eɪm/,full,<b>a</b><b>a</b>,pers00343,oal82-w0010
shown | throne,"Your danger and your doubtfull safety shown,",oal82-l00025,"It dampt the Genius, and it Shook the Throne. ",oal82-l00030,/əʊn/ | /əʊn/,full,<b>a</b><b>a</b>,pers00343,oal82-w0010
throne | shown,"It dampt the Genius, and it Shook the Throne. ",oal82-l00030,"Your danger and your doubtfull safety shown,",oal82-l00025,/əʊn/ | /əʊn/,full,<b>a</b><b>a</b>,pers00343,oal82-w0010
take | make,"Your Helm may now the Sea-born Goddess take,",oal82-l00035,And soft Favonius safe your passage make. ,oal82-l00040,/eɪk/ | /eɪk/,full,<b>a</b><b>a</b>,pers00343,oal82-w0010
make | take,And soft Favonius safe your passage make. ,oal82-l00040,"Your Helm may now the Sea-born Goddess take,",oal82-l00035,/eɪk/ | /eɪk/,full,<b>a</b><b>a</b>,pers00343,oal82-w0010
reign | main,"Strong, and auspicious, bee the Stars that reign,",oal82-l00045,"The day you launch, and Nereus sweep the Main. ",oal82-l00050,/eɪn/ | /eɪn/,full,<b>a</b><b>a</b>,pers00343,oal82-w0010
main | reign,"The day you launch, and Nereus sweep the Main. ",oal82-l00050,"Strong, and auspicious, bee the Stars that reign,",oal82-l00045,/eɪn/ | /eɪn/,full,<b>a</b><b>a</b>,pers00343,oal82-w0010
before | shore,"Neptune aloft, scowr all the Storms before,",oal82-l00055,"And following Tritons, wind you to the Shore;",oal82-l00060,/ɔː/ | /ɔː/,full,<b>a</b><b>a</b>,pers00343,oal82-w0010
shore | before,"And following Tritons, wind you to the Shore;",oal82-l00060,"Neptune aloft, scowr all the Storms before,",oal82-l00055,/ɔː/ | /ɔː/,full,<b>a</b><b>a</b>,pers00343,oal82-w0010
land | stand,"While on the Beach, like Billows of the Land,",oal82-l00065,In bending Crowds the Loyal English stand:,oal82-l00070,/ænd/ | /ænd/,full,<b>a</b><b>a</b>,pers00343,oal82-w0010
stand | land,In bending Crowds the Loyal English stand:,oal82-l00070,"While on the Beach, like Billows of the Land,",oal82-l00065,/ænd/ | /ænd/,full,<b>a</b><b>a</b>,pers00343,oal82-w0010
last | blast,"Come then, thô late, your right receive at last;",oal82-l00075,"Which Heaven preserv'd, in spite of Fortunes blast,",oal82-l00080,/ɑːst/ | /ɑːst/,full,<b>a</b><b>a</b>,pers00343,oal82-w0010
blast | last,"Which Heaven preserv'd, in spite of Fortunes blast,",oal82-l00080,"Come then, thô late, your right receive at last;",oal82-l00075,/ɑːst/ | /ɑːst/,full,<b>a</b><b>a</b>,pers00343,oal82-w0010
strand | land,"Accept those hearts, that Offer on the Strand;",oal82-l00085,The better half of this divided Land. ,oal82-l00090,/ænd/ | /ænd/,full,<b>a</b><b>a</b>,pers00343,oal82-w0010
land | strand,The better half of this divided Land. ,oal82-l00090,"Accept those hearts, that Offer on the Strand;",oal82-l00085,/ænd/ | /ænd/,full,<b>a</b><b>a</b>,pers00343,oal82-w0010
joy | employ,"Venting their honest Souls in tears of Joy,",oal82-l00095,"They rave, and beg you wou'd their lives employ,",oal82-l00100,/ɔɪ/ | /ɔɪ/,full,<b>a</b><b>a</b>,pers00343,oal82-w0010
