r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
stood | flood,"ACTAEON thus admiring stood,",oau90-l05370,To see bright Cynthia bless the Flood,oau90-l05375,/ʊd/ | /ʌd/,half-pararhyme,<b>a</b><b>a</b>bccb,pers00350,oau90-w0140
flood | stood,To see bright Cynthia bless the Flood,oau90-l05375,"ACTAEON thus admiring stood,",oau90-l05370,/ʌd/ | /ʊd/,half-pararhyme,<b>a</b><b>a</b>bccb,pers00350,oau90-w0140
limbs | betimes,With her Soul charming naked Limbs:,oau90-l05380,Not getting further off betimes.,oau90-l05395,/ɪmz/ | /aɪmz/,half-pararhyme,aa<b>b</b>cc<b>b</b>,pers00350,oau90-w0140
wife | life,"He sigh'd, and wish'd for such a Wife,",oau90-l05385,"Till Peeping cost the Fool his Life,",oau90-l05390,/aɪf/ | /aɪf/,full,aab<b>c</b><b>c</b>b,pers00350,oau90-w0140
life | wife,"Till Peeping cost the Fool his Life,",oau90-l05390,"He sigh'd, and wish'd for such a Wife,",oau90-l05385,/aɪf/ | /aɪf/,full,aab<b>c</b><b>c</b>b,pers00350,oau90-w0140
betimes | limbs,Not getting further off betimes.,oau90-l05395,With her Soul charming naked Limbs:,oau90-l05380,/aɪmz/ | /ɪmz/,half-pararhyme,aa<b>b</b>cc<b>b</b>,pers00350,oau90-w0140
had | paid,"Though no such dreadful Fate I had,",oau90-l05400,Nor yet so dear for Peeping paid;,oau90-l05405,/æd/ | /eɪd/,half-pararhyme,<b>a</b><b>a</b>bccb,pers00350,oau90-w0140
paid | had,Nor yet so dear for Peeping paid;,oau90-l05405,"Though no such dreadful Fate I had,",oau90-l05400,/eɪd/ | /æd/,half-pararhyme,<b>a</b><b>a</b>bccb,pers00350,oau90-w0140
smart | heart,"Nor felt such strange and fatal smart,",oau90-l05410,Insensibly I lost my Heart.,oau90-l05425,/ɑːt/ | /ɑːt/,full,aa<b>b</b>cc<b>b</b>,pers00350,oau90-w0140
stood | blood,"Though all my Stars propitious stood,",oau90-l05415,"To save the shedding of my Blood,",oau90-l05420,/ʊd/ | /ʌd/,half-pararhyme,aab<b>c</b><b>c</b>b,pers00350,oau90-w0140
blood | stood,"To save the shedding of my Blood,",oau90-l05420,"Though all my Stars propitious stood,",oau90-l05415,/ʌd/ | /ʊd/,half-pararhyme,aab<b>c</b><b>c</b>b,pers00350,oau90-w0140
heart | smart,Insensibly I lost my Heart.,oau90-l05425,"Nor felt such strange and fatal smart,",oau90-l05410,/ɑːt/ | /ɑːt/,full,aa<b>b</b>cc<b>b</b>,pers00350,oau90-w0140
lay | away,Sweet Innocence well guarded lay,oau90-l05430,"To Charm my Peeping Soul away,",oau90-l05435,/eɪ/ | /eɪ/,full,<b>a</b><b>a</b>bccb,pers00350,oau90-w0140
away | lay,"To Charm my Peeping Soul away,",oau90-l05435,Sweet Innocence well guarded lay,oau90-l05430,/eɪ/ | /eɪ/,full,<b>a</b><b>a</b>bccb,pers00350,oau90-w0140
rays | praise,With Beauties penetrating Rays;,oau90-l05440,Were wholly taken up with Praise.,oau90-l05455,/eɪz/ | /eɪz/,full,aa<b>b</b>cc<b>b</b>,pers00350,oau90-w0140
see | raillery,"My wanton Thoughts that hop'd to see,",oau90-l05445,"Something well worthy Raillery,",oau90-l05450,/iː/ | /eɪlri/,half-pararhyme,aab<b>c</b><b>c</b>b,pers00350,oau90-w0140
raillery | see,"Something well worthy Raillery,",oau90-l05450,"My wanton Thoughts that hop'd to see,",oau90-l05445,/eɪlri/ | /iː/,half-pararhyme,aab<b>c</b><b>c</b>b,pers00350,oau90-w0140
praise | rays,Were wholly taken up with Praise.,oau90-l05455,With Beauties penetrating Rays;,oau90-l05440,/eɪz/ | /eɪz/,full,aa<b>b</b>cc<b>b</b>,pers00350,oau90-w0140
prayer | hair,"Sometimes I found her close at Pray'r,",oau90-l05460,"And sometimes Combing of her Hair,",oau90-l05465,/eɪə/ | /eə/,half-pararhyme,<b>a</b><b>a</b>bccb,pers00350,oau90-w0140
hair | prayer,"And sometimes Combing of her Hair,",oau90-l05465,"Sometimes I found her close at Pray'r,",oau90-l05460,/eə/ | /eɪə/,half-pararhyme,<b>a</b><b>a</b>bccb,pers00350,oau90-w0140
lie | eye,Which on her Back did curling lye;,oau90-l05470,My Heart to Murder through my Eye.,oau90-l05485,/aɪ/ | /aɪ/,full,aa<b>b</b>cc<b>b</b>,pers00350,oau90-w0140
bare | there,Sometimes with Neck and Breasts all bare,oau90-l05475,"She stood as she was planted there,",oau90-l05480,/eə/ | /eə/,full,aab<b>c</b><b>c</b>b,pers00350,oau90-w0140
there | bare,"She stood as she was planted there,",oau90-l05480,Sometimes with Neck and Breasts all bare,oau90-l05475,/eə/ | /eə/,full,aab<b>c</b><b>c</b>b,pers00350,oau90-w0140
eye | lie,My Heart to Murder through my Eye.,oau90-l05485,Which on her Back did curling lye;,oau90-l05470,/aɪ/ | /aɪ/,full,aa<b>b</b>cc<b>b</b>,pers00350,oau90-w0140
nudity | me,"Yet shy of every Nudity,",oau90-l05490,So Modest that she seem'd to me,oau90-l05495,/uːdəti/ | /iː/,half-pararhyme,<b>a</b><b>a</b>bccb,pers00350,oau90-w0140
me | nudity,So Modest that she seem'd to me,oau90-l05495,"Yet shy of every Nudity,",oau90-l05490,/iː/ | /uːdəti/,half-pararhyme,<b>a</b><b>a</b>bccb,pers00350,oau90-w0140
soul | hole,"Of such a tim'rous bashful Soul,",oau90-l05500,Me fondly peeping through the hole.,oau90-l05515,/əʊl/ | /əʊl/,full,aa<b>b</b>cc<b>b</b>,pers00350,oau90-w0140
been | seen,"As if she had discover'd been,",oau90-l05505,Or that she really had seen,oau90-l05510,/iːn/ | /iːn/,full,aab<b>c</b><b>c</b>b,pers00350,oau90-w0140
seen | been,Or that she really had seen,oau90-l05510,"As if she had discover'd been,",oau90-l05505,/iːn/ | /iːn/,full,aab<b>c</b><b>c</b>b,pers00350,oau90-w0140
hole | soul,Me fondly peeping through the hole.,oau90-l05515,"Of such a tim'rous bashful Soul,",oau90-l05500,/əʊl/ | /əʊl/,full,aa<b>b</b>cc<b>b</b>,pers00350,oau90-w0140
recount | fount,"The Satyr, as old Tales recount,",oau90-l05520,"Gaz'd on Diana in the Fount,",oau90-l05525,/aʊnt/ | /aʊnt/,full,<b>a</b><b>a</b>bccb,pers00350,oau90-w0140
