r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
ground | round,"Ye plains, where three fold harvests press the ground,",pgc18-l00460, Where art and nature shed profusely round,pgc18-l00470,/aʊnd/ | /aʊnd/,full,<b>a</b>b<b>a</b>b,pers00326,pgc18-w0010
swell | farewell," Ye climes, where genial gales incessant swell,",pgc18-l00465," Their rival wonders — Italy, farewell. ",pgc18-l00475,/el/ | /el/,full,a<b>b</b>a<b>b</b>,pers00326,pgc18-w0010
round | ground, Where art and nature shed profusely round,pgc18-l00470,"Ye plains, where three fold harvests press the ground,",pgc18-l00460,/aʊnd/ | /aʊnd/,full,<b>a</b>b<b>a</b>b,pers00326,pgc18-w0010
farewell | swell," Their rival wonders — Italy, farewell. ",pgc18-l00475," Ye climes, where genial gales incessant swell,",pgc18-l00465,/el/ | /el/,full,a<b>b</b>a<b>b</b>,pers00326,pgc18-w0010
shine | consign,Still may thy year in fullest splendor shine! ,pgc18-l00480,"To thee, a parent, sister, I consign,",pgc18-l00490,/aɪn/ | /aɪn/,full,<b>a</b>b<b>a</b>b,pers00326,pgc18-w0010
throw | blow,Its icy darts in vain may winter throw! ,pgc18-l00485," And wing'd with health, I woo thy gales to blow. ",pgc18-l00495,/əʊ/ | /əʊ/,full,a<b>b</b>a<b>b</b>,pers00326,pgc18-w0010
consign | shine,"To thee, a parent, sister, I consign,",pgc18-l00490,Still may thy year in fullest splendor shine! ,pgc18-l00480,/aɪn/ | /aɪn/,full,<b>a</b>b<b>a</b>b,pers00326,pgc18-w0010
blow | throw," And wing'd with health, I woo thy gales to blow. ",pgc18-l00495,Its icy darts in vain may winter throw! ,pgc18-l00485,/əʊ/ | /əʊ/,full,a<b>b</b>a<b>b</b>,pers00326,pgc18-w0010
see | free,"Yet, pleas'd, Helvetia's rugged brows I see,",pgc18-l00500," Pleas'd with a people, honest, brave and free,",pgc18-l00510,/iː/ | /iː/,full,<b>a</b>b<b>a</b>b,pers00326,pgc18-w0010
roam | home, And thro' their craggy steeps delighted roam;,pgc18-l00505, Whilst every step conducts me nearer home. ,pgc18-l00515,/əʊm/ | /əʊm/,full,a<b>b</b>a<b>b</b>,pers00326,pgc18-w0010
free | see," Pleas'd with a people, honest, brave and free,",pgc18-l00510,"Yet, pleas'd, Helvetia's rugged brows I see,",pgc18-l00500,/iː/ | /iː/,full,<b>a</b>b<b>a</b>b,pers00326,pgc18-w0010
home | roam, Whilst every step conducts me nearer home. ,pgc18-l00515, And thro' their craggy steeps delighted roam;,pgc18-l00505,/əʊm/ | /əʊm/,full,a<b>b</b>a<b>b</b>,pers00326,pgc18-w0010
flows | rose,"I wander where Tesino madly flows,",pgc18-l00520," On the rude mountain's barren breast he rose,",pgc18-l00530,/əʊz/ | /əʊz/,full,<b>a</b>b<b>a</b>b,pers00326,pgc18-w0010
tossed | lost, From cliff to cliff in foaming eddies tost;,pgc18-l00525, In Po's broad wave now hurries to be lost. ,pgc18-l00535,/ɒst/ | /ɒst/,full,a<b>b</b>a<b>b</b>,pers00326,pgc18-w0010
rose | flows," On the rude mountain's barren breast he rose,",pgc18-l00530,"I wander where Tesino madly flows,",pgc18-l00520,/əʊz/ | /əʊz/,full,<b>a</b>b<b>a</b>b,pers00326,pgc18-w0010
lost | tossed, In Po's broad wave now hurries to be lost. ,pgc18-l00535, From cliff to cliff in foaming eddies tost;,pgc18-l00525,/ɒst/ | /ɒst/,full,a<b>b</b>a<b>b</b>,pers00326,pgc18-w0010
fill | still,"His shores, neat huts and verdant pastures fill,",pgc18-l00540," While, scorning vegetation, higher still,",pgc18-l00550,/ɪl/ | /ɪl/,full,<b>a</b>b<b>a</b>b,pers00326,pgc18-w0010
defy | sky, And hills where woods of pine the storm defy;,pgc18-l00545, Rise the bare rocks coeval with the sky. ,pgc18-l00555,/aɪ/ | /aɪ/,full,a<b>b</b>a<b>b</b>,pers00326,pgc18-w0010
still | fill," While, scorning vegetation, higher still,",pgc18-l00550,"His shores, neat huts and verdant pastures fill,",pgc18-l00540,/ɪl/ | /ɪl/,full,<b>a</b>b<b>a</b>b,pers00326,pgc18-w0010
sky | defy, Rise the bare rocks coeval with the sky. ,pgc18-l00555, And hills where woods of pine the storm defy;,pgc18-l00545,/aɪ/ | /aɪ/,full,a<b>b</b>a<b>b</b>,pers00326,pgc18-w0010
found | round,"Upon his banks a favor'd spot I found,",pgc18-l00560," Within a grove, by mountains circled round,",pgc18-l00570,/aʊnd/ | /aʊnd/,full,<b>a</b>b<b>a</b>b,pers00326,pgc18-w0010
repose | chose, Where shade and beauty tempted to repose;,pgc18-l00565," By rocks o'erhung, my rustic seat I chose. ",pgc18-l00575,/əʊz/ | /əʊz/,full,a<b>b</b>a<b>b</b>,pers00326,pgc18-w0010
round | found," Within a grove, by mountains circled round,",pgc18-l00570,"Upon his banks a favor'd spot I found,",pgc18-l00560,/aʊnd/ | /aʊnd/,full,<b>a</b>b<b>a</b>b,pers00326,pgc18-w0010
chose | repose," By rocks o'erhung, my rustic seat I chose. ",pgc18-l00575, Where shade and beauty tempted to repose;,pgc18-l00565,/əʊz/ | /əʊz/,full,a<b>b</b>a<b>b</b>,pers00326,pgc18-w0010
slow | below,"Advancing thence, by gentle pace and slow,",pgc18-l00580," Sudden, supported by the hills below,",pgc18-l00590,/əʊ/ | /əʊ/,full,<b>a</b>b<b>a</b>b,pers00326,pgc18-w0010
pressed | rest," Unconscious of the way my footsteps prest,",pgc18-l00585, St. Gothard's summits rose above the rest. ,pgc18-l00595,/est/ | /est/,full,a<b>b</b>a<b>b</b>,pers00326,pgc18-w0010
below | slow," Sudden, supported by the hills below,",pgc18-l00590,"Advancing thence, by gentle pace and slow,",pgc18-l00580,/əʊ/ | /əʊ/,full,<b>a</b>b<b>a</b>b,pers00326,pgc18-w0010
rest | pressed, St. Gothard's summits rose above the rest. ,pgc18-l00595," Unconscious of the way my footsteps prest,",pgc18-l00585,/est/ | /est/,full,a<b>b</b>a<b>b</b>,pers00326,pgc18-w0010
cold | told, 'Midst tow'ring cliffs and tracts of endless cold,pgc18-l00600, And seems — Helvetia let thy toils be told —,pgc18-l00610,/əʊld/ | /əʊld/,full,<b>a</b>b<b>a</b>b,pers00326,pgc18-w0010
stone | thrown," Th' industrious path pervades the rugged stone,",pgc18-l00605, A granite girdle o'er the mountain thrown. ,pgc18-l00615,/əʊn/ | /əʊn/,full,a<b>b</b>a<b>b</b>,pers00326,pgc18-w0010
told | cold, And seems — Helvetia let thy toils be told —,pgc18-l00610, 'Midst tow'ring cliffs and tracts of endless cold,pgc18-l00600,/əʊld/ | /əʊld/,full,<b>a</b>b<b>a</b>b,pers00326,pgc18-w0010
thrown | stone, A granite girdle o'er the mountain thrown. ,pgc18-l00615," Th' industrious path pervades the rugged stone,",pgc18-l00605,/əʊn/ | /əʊn/,full,a<b>b</b>a<b>b</b>,pers00326,pgc18-w0010
greets | sweets,"No haunt of man the weary traveller greets,",pgc18-l00620," Save where the flow'ret breathes uncultur'd sweets,",pgc18-l00630,/iːts/ | /iːts/,full,<b>a</b>b<b>a</b>b,pers00326,pgc18-w0010
moor | poor," No vegetation smiles upon the moor,",pgc18-l00625, Save where the patient monk receives the poor. ,pgc18-l00635,/ɔː/ | /ɔː/,full,a<b>b</b>a<b>b</b>,pers00326,pgc18-w0010
sweets | greets," Save where the flow'ret breathes uncultur'd sweets,",pgc18-l00630,"No haunt of man the weary traveller greets,",pgc18-l00620,/iːts/ | /iːts/,full,<b>a</b>b<b>a</b>b,pers00326,pgc18-w0010
poor | moor, Save where the patient monk receives the poor. ,pgc18-l00635," No vegetation smiles upon the moor,",pgc18-l00625,/ɔː/ | /ɔː/,full,a<b>b</b>a<b>b</b>,pers00326,pgc18-w0010
traced | waste,"Yet let not these rude paths be coldly trac'd,",pgc18-l00640," Here fragrance scorns not to perfume the waste,",pgc18-l00650,/eɪst/ | /eɪst/,full,<b>a</b>b<b>a</b>b,pers00326,pgc18-w0010
trod | god," Let not these wilds with listless steps be trod,",pgc18-l00645, Here charity uplifts the mind to God. ,pgc18-l00655,/ɒd/ | /ɒd/,full,a<b>b</b>a<b>b</b>,pers00326,pgc18-w0010
