r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
cried | tried,AH me! what is this mortal life? (I cry'd),o4985-l17620,What dire reverse of Fate have numbers try'd! ,o4985-l17630,/aɪd/ | /aɪd/,full,<b>a</b>b<b>a</b>b,pers00217,o4985-w0280
time | prime, What changes croud the page of flitting Time! ,o4985-l17625,"What youth, what beauty, wither'd in the prime! ",o4985-l17635,/aɪm/ | /aɪm/,full,a<b>b</b>a<b>b</b>,pers00217,o4985-w0280
tried | cried,What dire reverse of Fate have numbers try'd! ,o4985-l17630,AH me! what is this mortal life? (I cry'd),o4985-l17620,/aɪd/ | /aɪd/,full,<b>a</b>b<b>a</b>b,pers00217,o4985-w0280
prime | time,"What youth, what beauty, wither'd in the prime! ",o4985-l17635, What changes croud the page of flitting Time! ,o4985-l17625,/aɪm/ | /aɪm/,full,a<b>b</b>a<b>b</b>,pers00217,o4985-w0280
pursues | sues,"Inexorable Destiny pursues,",o4985-l17640," Pity in vain, or Mirth, or Merit sues,",o4985-l17650,/uːz/ | /uːz/,full,<b>a</b>b<b>a</b>b,pers00217,o4985-w0280
wing | king, And levels in the chace with rapid wing:,o4985-l17645, Equally vain the beggar and the king! ,o4985-l17655,/ɪŋ/ | /ɪŋ/,full,a<b>b</b>a<b>b</b>,pers00217,o4985-w0280
sues | pursues," Pity in vain, or Mirth, or Merit sues,",o4985-l17650,"Inexorable Destiny pursues,",o4985-l17640,/uːz/ | /uːz/,full,<b>a</b>b<b>a</b>b,pers00217,o4985-w0280
king | wing, Equally vain the beggar and the king! ,o4985-l17655, And levels in the chace with rapid wing:,o4985-l17645,/ɪŋ/ | /ɪŋ/,full,a<b>b</b>a<b>b</b>,pers00217,o4985-w0280
great | late,"Ah! what is Fame, the idol of the great? ",o4985-l17660," If just to Worth, that justice comes too late:",o4985-l17670,/eɪt/ | /eɪt/,full,<b>a</b>b<b>a</b>b,pers00217,o4985-w0280
bestow | slow,No solid Pleasure can she e'er bestow;,o4985-l17665," Prompt is her malice, but her mercy slow! ",o4985-l17675,/əʊ/ | /əʊ/,full,a<b>b</b>a<b>b</b>,pers00217,o4985-w0280
late | great," If just to Worth, that justice comes too late:",o4985-l17670,"Ah! what is Fame, the idol of the great? ",o4985-l17660,/eɪt/ | /eɪt/,full,<b>a</b>b<b>a</b>b,pers00217,o4985-w0280
