r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
lectures | conjectures,"THO' plagu'd with algebraic lectures,",o5157-l35060,"And astronomical conjectures,",o5157-l35065,/ektʃəz/ | /ektʃəz/,full,<b>a</b><b>a</b>,pers00115,o5157-w0720
conjectures | lectures,"And astronomical conjectures,",o5157-l35065,"THO' plagu'd with algebraic lectures,",o5157-l35060,/ektʃəz/ | /ektʃəz/,full,<b>a</b><b>a</b>,pers00115,o5157-w0720
poetry | philosophy,Wean'd from the sweets of poetry,o5157-l35070,"To scraps of dry philosophy,",o5157-l35075,/əʊətri/ | /ɒsəfi/,half-pararhyme,<b>a</b><b>a</b>,pers00115,o5157-w0720
philosophy | poetry,"To scraps of dry philosophy,",o5157-l35075,Wean'd from the sweets of poetry,o5157-l35070,/ɒsəfi/ | /əʊətri/,half-pararhyme,<b>a</b><b>a</b>,pers00115,o5157-w0720
time | rhime,"You see, dear sir, I've found a time",o5157-l35080,T' express my thoughts to you in rhime.,o5157-l35085,/aɪm/ | /aɪm/,full,<b>a</b><b>a</b>,pers00115,o5157-w0720
rhime | time,T' express my thoughts to you in rhime.,o5157-l35085,"You see, dear sir, I've found a time",o5157-l35080,/aɪm/ | /aɪm/,full,<b>a</b><b>a</b>,pers00115,o5157-w0720
parts | hearts,"For why, my friend, shou'd distant parts,",o5157-l35090,"Or times, disjoin united hearts,",o5157-l35095,/ɑːts/ | /ɑːts/,full,<b>a</b><b>a</b>,pers00115,o5157-w0720
hearts | parts,"Or times, disjoin united hearts,",o5157-l35095,"For why, my friend, shou'd distant parts,",o5157-l35090,/ɑːts/ | /ɑːts/,full,<b>a</b><b>a</b>,pers00115,o5157-w0720
space | face,"Since, tho' by intervening space",o5157-l35100,"Depriv'd of speaking face to face,",o5157-l35105,/eɪs/ | /eɪs/,full,<b>a</b><b>a</b>,pers00115,o5157-w0720
face | space,"Depriv'd of speaking face to face,",o5157-l35105,"Since, tho' by intervening space",o5157-l35100,/eɪs/ | /eɪs/,full,<b>a</b><b>a</b>,pers00115,o5157-w0720
letter | better,By faithful emissary letter,o5157-l35110,"We may converse as well, or better?",o5157-l35115,/etə/ | /etə/,full,<b>a</b><b>a</b>,pers00115,o5157-w0720
better | letter,"We may converse as well, or better?",o5157-l35115,By faithful emissary letter,o5157-l35110,/etə/ | /etə/,full,<b>a</b><b>a</b>,pers00115,o5157-w0720
fancy | say,"And not to stretch a narrow fancy,",o5157-l35120,"To shew what pretty things I can say,",o5157-l35125,/ænsi/ | /eɪ/,half-pararhyme,<b>a</b><b>a</b>,pers00115,o5157-w0720
say | fancy,"To shew what pretty things I can say,",o5157-l35125,"And not to stretch a narrow fancy,",o5157-l35120,/eɪ/ | /ænsi/,half-pararhyme,<b>a</b><b>a</b>,pers00115,o5157-w0720
simile | apply,"(As some will strain at simile,",o5157-l35130,"First work it fine, and then apply;",o5157-l35135,/ɪmɪli/ | /aɪ/,half-pararhyme,<b>a</b><b>a</b>,pers00115,o5157-w0720
apply | simile,"First work it fine, and then apply;",o5157-l35135,"(As some will strain at simile,",o5157-l35130,/aɪ/ | /ɪmɪli/,half-pararhyme,<b>a</b><b>a</b>,pers00115,o5157-w0720
thoughts | faults,"Tag Butler's rhimes to Prior's thoughts,",o5157-l35140,"And chuse to mimic all their faults,",o5157-l35145,/ɔːts/ | /ɔːlts/,half-vowelrhyme,<b>a</b><b>a</b>,pers00115,o5157-w0720
