r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
sprung | song,"What Charms You have, from what high Race You sprung,",pmp18-l00575, Have been the pleasing Subjects of my Song:,pmp18-l00580,/ʌŋ/ | /ɒŋ/,half-pararhyme,<b>a</b><b>a</b>,pers00314,pmp18-w0020
song | sprung, Have been the pleasing Subjects of my Song:,pmp18-l00580,"What Charms You have, from what high Race You sprung,",pmp18-l00575,/ɒŋ/ | /ʌŋ/,half-pararhyme,<b>a</b><b>a</b>,pers00314,pmp18-w0020
writ | wit," Unskill'd and young, yet something still I writ,",pmp18-l00585, Of Ca'ndish Beauty join'd to Cecil's Wit. ,pmp18-l00590,/ɪt/ | /ɪt/,full,<b>a</b><b>a</b>,pers00314,pmp18-w0020
wit | writ, Of Ca'ndish Beauty join'd to Cecil's Wit. ,pmp18-l00590," Unskill'd and young, yet something still I writ,",pmp18-l00585,/ɪt/ | /ɪt/,full,<b>a</b><b>a</b>,pers00314,pmp18-w0020
muse | produce,"But when You please to show the lab'ring Muse,",pmp18-l00595, What greater Theme Your Musick can produce;,pmp18-l00600,/uːz/ | /ɒdʒuːs/,half-vowelrhyme,<b>a</b><b>a</b>,pers00314,pmp18-w0020
produce | muse, What greater Theme Your Musick can produce;,pmp18-l00600,"But when You please to show the lab'ring Muse,",pmp18-l00595,/ɒdʒuːs/ | /uːz/,half-vowelrhyme,<b>a</b><b>a</b>,pers00314,pmp18-w0020
more | adore, My babling Praises I repeat no more;,pmp18-l00605," But hear, rejoice, stand silent, and adore. ",pmp18-l00610,/ɔː/ | /ɔː/,full,<b>a</b><b>a</b>,pers00314,pmp18-w0020
adore | more," But hear, rejoice, stand silent, and adore. ",pmp18-l00610, My babling Praises I repeat no more;,pmp18-l00605,/ɔː/ | /ɔː/,full,<b>a</b><b>a</b>,pers00314,pmp18-w0020
sun | shone,"The Persians thus, first gazing on the Sun,",pmp18-l00615," Admir'd, how high 'twas plac'd, how bright it shone:",pmp18-l00620,/ʌn/ | /ɒn/,half-pararhyme,<b>a</b><b>a</b>,pers00314,pmp18-w0020
shone | sun," Admir'd, how high 'twas plac'd, how bright it shone:",pmp18-l00620,"The Persians thus, first gazing on the Sun,",pmp18-l00615,/ɒn/ | /ʌn/,half-pararhyme,<b>a</b><b>a</b>,pers00314,pmp18-w0020
raised | praised," But, as his Pow'r was known, their Thoughts were rais'd;",pmp18-l00625," And soon They worship'd, what at first They prais'd. ",pmp18-l00630,/eɪzd/ | /eɪzd/,full,<b>a</b><b>a</b>,pers00314,pmp18-w0020
praised | raised," And soon They worship'd, what at first They prais'd. ",pmp18-l00630," But, as his Pow'r was known, their Thoughts were rais'd;",pmp18-l00625,/eɪzd/ | /eɪzd/,full,<b>a</b><b>a</b>,pers00314,pmp18-w0020
song | young,Eliza's Glory lives in Spencer's Song;,pmp18-l00635, And Cowley's Verse keeps Fair Orinda young. ,pmp18-l00640,/ɒŋ/ | /ʌŋ/,half-pararhyme,<b>a</b><b>a</b>,pers00314,pmp18-w0020
young | song, And Cowley's Verse keeps Fair Orinda young. ,pmp18-l00640,Eliza's Glory lives in Spencer's Song;,pmp18-l00635,/ʌŋ/ | /ɒŋ/,half-pararhyme,<b>a</b><b>a</b>,pers00314,pmp18-w0020
excel | tell,"That as in Birth, in Beauty You excell,",pmp18-l00645," The Muse might dictate, and the Poet tell:",pmp18-l00650,/el/ | /el/,full,<b>a</b><b>a</b>,pers00314,pmp18-w0020
tell | excel," The Muse might dictate, and the Poet tell:",pmp18-l00650,"That as in Birth, in Beauty You excell,",pmp18-l00645,/el/ | /el/,full,<b>a</b><b>a</b>,pers00314,pmp18-w0020
you | anew," Your Art no other Art can speak; and You,",pmp18-l00655," To show how well You play, must play anew:",pmp18-l00660,/uː/ | /uː/,full,<b>a</b><b>a</b>,pers00314,pmp18-w0020
anew | you," To show how well You play, must play anew:",pmp18-l00660," Your Art no other Art can speak; and You,",pmp18-l00655,/uː/ | /uː/,full,<b>a</b><b>a</b>,pers00314,pmp18-w0020
disclose | shows, Your Musick's Pow'r Your Musick must disclose;,pmp18-l00665," For what Light is, 'tis only Light that shows. ",pmp18-l00670,/əʊz/ | /əʊz/,full,<b>a</b><b>a</b>,pers00314,pmp18-w0020
shows | disclose," For what Light is, 'tis only Light that shows. ",pmp18-l00670, Your Musick's Pow'r Your Musick must disclose;,pmp18-l00665,/əʊz/ | /əʊz/,full,<b>a</b><b>a</b>,pers00314,pmp18-w0020
controls | souls,"Strange Force of Harmony, that thus controuls",pmp18-l00675," Our Thoughts, and turns and sanctifies our Souls:",pmp18-l00680,/əʊlz/ | /əʊlz/,full,<b>a</b><b>a</b>,pers00314,pmp18-w0020
