r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
fair | air,O nymph divine! as op'ning morning fair! ,pjo50-l06945,Bright as the sun! yet lighter than the air! ,pjo50-l06950,/eə/ | /eə/,full,<b>a</b><b>a</b>,pers00273,pjo50-w0220
air | fair,Bright as the sun! yet lighter than the air! ,pjo50-l06950,O nymph divine! as op'ning morning fair! ,pjo50-l06945,/eə/ | /eə/,full,<b>a</b><b>a</b>,pers00273,pjo50-w0220
hinds | winds,"Harmless as bleating lambs, or mountain hinds! ",pjo50-l06955,Yet more uncertain than the whistling winds! ,pjo50-l06960,/aɪndz/ | /ɪndz/,half-pararhyme,<b>a</b><b>a</b>,pers00273,pjo50-w0220
winds | hinds,Yet more uncertain than the whistling winds! ,pjo50-l06960,"Harmless as bleating lambs, or mountain hinds! ",pjo50-l06955,/ɪndz/ | /aɪndz/,half-pararhyme,<b>a</b><b>a</b>,pers00273,pjo50-w0220
place | chase,"Where shall we find, or fix your resting place? ",pjo50-l06965,"Now here, now there, eluding still the chace. ",pjo50-l06970,/eɪs/ | /eɪs/,full,<b>a</b><b>a</b>,pers00273,pjo50-w0220
chase | place,"Now here, now there, eluding still the chace. ",pjo50-l06970,"Where shall we find, or fix your resting place? ",pjo50-l06965,/eɪs/ | /eɪs/,full,<b>a</b><b>a</b>,pers00273,pjo50-w0220
say | hay,"O 'tis in vain, as ancient proverbs say,",pjo50-l06975, To seek a needle in a load of hay;,pjo50-l06980,/eɪ/ | /eɪ/,full,<b>a</b><b>a</b>,pers00273,pjo50-w0220
hay | say, To seek a needle in a load of hay;,pjo50-l06980,"O 'tis in vain, as ancient proverbs say,",pjo50-l06975,/eɪ/ | /eɪ/,full,<b>a</b><b>a</b>,pers00273,pjo50-w0220
bound | found, As vain it is to fix your certain bound:,pjo50-l06985," Like Happiness, you're no where to be found. ",pjo50-l06990,/aʊnd/ | /aʊnd/,full,<b>a</b><b>a</b>,pers00273,pjo50-w0220
found | bound," Like Happiness, you're no where to be found. ",pjo50-l06990, As vain it is to fix your certain bound:,pjo50-l06985,/aʊnd/ | /aʊnd/,full,<b>a</b><b>a</b>,pers00273,pjo50-w0220
dwells | expels,"And yet I sought you where soft pleasure dwells,",pjo50-l06995, And mirth and case each low-born care expels. ,pjo50-l07000,/elz/ | /elz/,full,<b>a</b><b>a</b>,pers00273,pjo50-w0220
expels | dwells, And mirth and case each low-born care expels. ,pjo50-l07000,"And yet I sought you where soft pleasure dwells,",pjo50-l06995,/elz/ | /elz/,full,<b>a</b><b>a</b>,pers00273,pjo50-w0220
find | mind,"Pleasure, thou soft retreat! but hard to find,",pjo50-l07005, And op'ning only to the patient mind. ,pjo50-l07010,/aɪnd/ | /aɪnd/,full,<b>a</b><b>a</b>,pers00273,pjo50-w0220
mind | find, And op'ning only to the patient mind. ,pjo50-l07010,"Pleasure, thou soft retreat! but hard to find,",pjo50-l07005,/aɪnd/ | /aɪnd/,full,<b>a</b><b>a</b>,pers00273,pjo50-w0220
dark | mark,"Thro' various alleys, perilous and dark,",pjo50-l07015," My way I shape, and ev'ry foot-step mark;",pjo50-l07020,/ɑːk/ | /ɑːk/,full,<b>a</b><b>a</b>,pers00273,pjo50-w0220
mark | dark," My way I shape, and ev'ry foot-step mark;",pjo50-l07020,"Thro' various alleys, perilous and dark,",pjo50-l07015,/ɑːk/ | /ɑːk/,full,<b>a</b><b>a</b>,pers00273,pjo50-w0220
fro | toe," Lest thro' some passage, elbow'd to and fro,",pjo50-l07025, I feel the pond'rous weight of chairman's toe. ,pjo50-l07030,/əʊ/ | /əʊ/,full,<b>a</b><b>a</b>,pers00273,pjo50-w0220
toe | fro, I feel the pond'rous weight of chairman's toe. ,pjo50-l07030," Lest thro' some passage, elbow'd to and fro,",pjo50-l07025,/əʊ/ | /əʊ/,full,<b>a</b><b>a</b>,pers00273,pjo50-w0220
deforms | storms,"Meanwhile the blust'ring wind the deep deforms,",pjo50-l07035, And Boreas vext your slave with all his storms. ,pjo50-l07040,/ɔːmz/ | /ɔːmz/,full,<b>a</b><b>a</b>,pers00273,pjo50-w0220
storms | deforms, And Boreas vext your slave with all his storms. ,pjo50-l07040,"Meanwhile the blust'ring wind the deep deforms,",pjo50-l07035,/ɔːmz/ | /ɔːmz/,full,<b>a</b><b>a</b>,pers00273,pjo50-w0220
hurled | world,"Like a small skiff my little bark was hurl'd,",pjo50-l07045, Toss'd to and fro amidst a laughing world;,pjo50-l07050,/ɜːld/ | /ɜːld/,full,<b>a</b><b>a</b>a,pers00273,pjo50-w0220
hurled | uncurled,"Like a small skiff my little bark was hurl'd,",pjo50-l07045," And, what is worse — my tresses all uncurl'd. ",pjo50-l07055,/ɜːld/ | /ɜːld/,full,<b>a</b>a<b>a</b>,pers00273,pjo50-w0220
world | hurled, Toss'd to and fro amidst a laughing world;,pjo50-l07050,"Like a small skiff my little bark was hurl'd,",pjo50-l07045,/ɜːld/ | /ɜːld/,full,<b>a</b><b>a</b>a,pers00273,pjo50-w0220
world | uncurled, Toss'd to and fro amidst a laughing world;,pjo50-l07050," And, what is worse — my tresses all uncurl'd. ",pjo50-l07055,/ɜːld/ | /ɜːld/,full,a<b>a</b><b>a</b>,pers00273,pjo50-w0220
uncurled | hurled," And, what is worse — my tresses all uncurl'd. ",pjo50-l07055,"Like a small skiff my little bark was hurl'd,",pjo50-l07045,/ɜːld/ | /ɜːld/,full,<b>a</b>a<b>a</b>,pers00273,pjo50-w0220
uncurled | world," And, what is worse — my tresses all uncurl'd. ",pjo50-l07055, Toss'd to and fro amidst a laughing world;,pjo50-l07050,/ɜːld/ | /ɜːld/,full,a<b>a</b><b>a</b>,pers00273,pjo50-w0220
forth | north,"Yet, spite of these, I boldly ventur'd forth,",pjo50-l07060, And bid defiance to the surly North. ,pjo50-l07065,/ɔːθ/ | /ɔːθ/,full,<b>a</b><b>a</b>,pers00273,pjo50-w0220
north | forth, And bid defiance to the surly North. ,pjo50-l07065,"Yet, spite of these, I boldly ventur'd forth,",pjo50-l07060,/ɔːθ/ | /ɔːθ/,full,<b>a</b><b>a</b>,pers00273,pjo50-w0220
steer | veer,"By You, my Polar Star, awhile I steer,",pjo50-l07070," But that once lost, towards St. James's veer;",pjo50-l07075,/ɪə/ | /ɪə/,full,<b>a</b><b>a</b>,pers00273,pjo50-w0220
veer | steer," But that once lost, towards St. James's veer;",pjo50-l07075,"By You, my Polar Star, awhile I steer,",pjo50-l07070,/ɪə/ | /ɪə/,full,<b>a</b><b>a</b>,pers00273,pjo50-w0220
sport | port," There, there I land, no more of winds the sport,",pjo50-l07080, And found the gallant Lovelace safe in port. ,pjo50-l07085,/ɔːt/ | /ɔːt/,full,<b>a</b><b>a</b>,pers00273,pjo50-w0220
port | sport, And found the gallant Lovelace safe in port. ,pjo50-l07085," There, there I land, no more of winds the sport,",pjo50-l07080,/ɔːt/ | /ɔːt/,full,<b>a</b><b>a</b>,pers00273,pjo50-w0220
coast | lost,"The sailor thus, in search of India's coast,",pjo50-l07090," His reck'ning failing, and his compass lost,",pjo50-l07095,/əʊst/ | /ɒst/,half-pararhyme,<b>a</b><b>a</b>,pers00273,pjo50-w0220
lost | coast," His reck'ning failing, and his compass lost,",pjo50-l07095,"The sailor thus, in search of India's coast,",pjo50-l07090,/ɒst/ | /əʊst/,half-pararhyme,<b>a</b><b>a</b>,pers00273,pjo50-w0220
