r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
appears | fears,"WHEN DELIA on the plain appears,",o5153-l05600,"Aw'd by a thousand tender fears,",o5153-l05605,/ɪəz/ | /ɪəz/,full,<b>a</b><b>a</b>bb,pers00030,o5153-w0100
fears | appears,"Aw'd by a thousand tender fears,",o5153-l05605,"WHEN DELIA on the plain appears,",o5153-l05600,/ɪəz/ | /ɪəz/,full,<b>a</b><b>a</b>bb,pers00030,o5153-w0100
move | love,"I would approach, but dare not move; —",o5153-l05610,"Tell me, my Heart, if this be Love.",o5153-l05615,/uːv/ | /ʌv/,half-pararhyme,aa<b>b</b><b>b</b>,pers00030,o5153-w0100
love | move,"Tell me, my Heart, if this be Love.",o5153-l05615,"I would approach, but dare not move; —",o5153-l05610,/ʌv/ | /uːv/,half-pararhyme,aa<b>b</b><b>b</b>,pers00030,o5153-w0100
ear | hear,"Whene'er she speaks, my ravish'd ear",o5153-l05620,"No other voice but her's can hear,",o5153-l05625,/ɪə/ | /ɪə/,full,<b>a</b><b>a</b>bb,pers00030,o5153-w0100
hear | ear,"No other voice but her's can hear,",o5153-l05625,"Whene'er she speaks, my ravish'd ear",o5153-l05620,/ɪə/ | /ɪə/,full,<b>a</b><b>a</b>bb,pers00030,o5153-w0100
approve | love,No other wit but her's approve; —,o5153-l05630,"Tell me, my Heart, if this be Love.",o5153-l05635,/uːv/ | /ʌv/,half-pararhyme,aa<b>b</b><b>b</b>,pers00030,o5153-w0100
love | approve,"Tell me, my Heart, if this be Love.",o5153-l05635,No other wit but her's approve; —,o5153-l05630,/ʌv/ | /uːv/,half-pararhyme,aa<b>b</b><b>b</b>,pers00030,o5153-w0100
commend | friend,"If she some other youth commend,",o5153-l05640,"Though I was once his fondest friend,",o5153-l05645,/end/ | /end/,full,<b>a</b><b>a</b>bb,pers00030,o5153-w0100
friend | commend,"Though I was once his fondest friend,",o5153-l05645,"If she some other youth commend,",o5153-l05640,/end/ | /end/,full,<b>a</b><b>a</b>bb,pers00030,o5153-w0100
prove | love,His instant enemy I prove; —,o5153-l05650,"Tell me, my Heart, if this be Love.",o5153-l05655,/uːv/ | /ʌv/,half-pararhyme,aa<b>b</b><b>b</b>,pers00030,o5153-w0100
love | prove,"Tell me, my Heart, if this be Love.",o5153-l05655,His instant enemy I prove; —,o5153-l05650,/ʌv/ | /uːv/,half-pararhyme,aa<b>b</b><b>b</b>,pers00030,o5153-w0100
more | before,"When she is absent, I no more",o5153-l05660,"Delight in all that pleas'd before,",o5153-l05665,/ɔː/ | /ɔː/,full,<b>a</b><b>a</b>bb,pers00030,o5153-w0100
