r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
hours | flowers,"THE partial Muse has, from my earliest hours,",n22cs-l00005," And still with sportive hand has snatch'd wild flow'rs,",n22cs-l00015,/æəz/ | /æəz/,full,<b>a</b>b<b>a</b>bcdcdefefgg,pers00290,n22cs-w0010
tread | head," Smil'd on the rugged path I'm doom'd to tread,",n22cs-l00010, To weave fantastic garlands for my head:,n22cs-l00020,/ed/ | /ed/,full,a<b>b</b>a<b>b</b>cdcdefefgg,pers00290,n22cs-w0010
flowers | hours," And still with sportive hand has snatch'd wild flow'rs,",n22cs-l00015,"THE partial Muse has, from my earliest hours,",n22cs-l00005,/æəz/ | /æəz/,full,<b>a</b>b<b>a</b>bcdcdefefgg,pers00290,n22cs-w0010
head | tread, To weave fantastic garlands for my head:,n22cs-l00020," Smil'd on the rugged path I'm doom'd to tread,",n22cs-l00010,/ed/ | /ed/,full,a<b>b</b>a<b>b</b>cdcdefefgg,pers00290,n22cs-w0010
those | rose," But far, far happier is the lot of those",n22cs-l00025," Which, while it decks the head with many a rose,",n22cs-l00035,/əʊz/ | /əʊz/,full,abab<b>c</b>d<b>c</b>defefgg,pers00290,n22cs-w0010
art | heart, Who never learn'd her dear delusive art;,n22cs-l00030," Reserves the thorn, to fester in the heart. ",n22cs-l00040,/ɑːt/ | /ɑːt/,full,ababc<b>d</b>c<b>d</b>efefgg,pers00290,n22cs-w0010
rose | those," Which, while it decks the head with many a rose,",n22cs-l00035," But far, far happier is the lot of those",n22cs-l00025,/əʊz/ | /əʊz/,full,abab<b>c</b>d<b>c</b>defefgg,pers00290,n22cs-w0010
heart | art," Reserves the thorn, to fester in the heart. ",n22cs-l00040, Who never learn'd her dear delusive art;,n22cs-l00030,/ɑːt/ | /ɑːt/,full,ababc<b>d</b>c<b>d</b>efefgg,pers00290,n22cs-w0010
eye | sigh,For still she bids soft Pity's melting eye,n22cs-l00045," Points ev'ry pang, and deepens ev'ry sigh",n22cs-l00055,/aɪ/ | /aɪ/,full,ababcdcd<b>e</b>f<b>e</b>fgg,pers00290,n22cs-w0010
remove | love," Stream o'er the ills she knows not to remove,",n22cs-l00050," Of mourning Friendship, or unhappy Love. ",n22cs-l00060,/uːv/ | /ʌv/,half-pararhyme,ababcdcde<b>f</b>e<b>f</b>gg,pers00290,n22cs-w0010
sigh | eye," Points ev'ry pang, and deepens ev'ry sigh",n22cs-l00055,For still she bids soft Pity's melting eye,n22cs-l00045,/aɪ/ | /aɪ/,full,ababcdcd<b>e</b>f<b>e</b>fgg,pers00290,n22cs-w0010
love | remove," Of mourning Friendship, or unhappy Love. ",n22cs-l00060," Stream o'er the ills she knows not to remove,",n22cs-l00050,/ʌv/ | /uːv/,half-pararhyme,ababcdcde<b>f</b>e<b>f</b>gg,pers00290,n22cs-w0010
cost | most,"Ah! then, how dear the Muse's favors cost,",n22cs-l00065, If those paint sorrow best — who feel it most. ,n22cs-l00090,/ɒst/ | /əʊst/,half-pararhyme,ababcdcdefef<b>g</b><b>g</b>,pers00290,n22cs-w0010
most | cost, If those paint sorrow best — who feel it most. ,n22cs-l00090,"Ah! then, how dear the Muse's favors cost,",n22cs-l00065,/əʊst/ | /ɒst/,half-pararhyme,ababcdcdefef<b>g</b><b>g</b>,pers00290,n22cs-w0010
stray | allay,NO more my wearied soul attempts to stray,n22cs-l03490, Nor courts enchanting Fiction to allay,n22cs-l03500,/eɪ/ | /eɪ/,full,<b>a</b>b<b>a</b>bcdcdefefgg,pers00290,n22cs-w0480
regret | forget," From sad Reality and vain Regret,",n22cs-l03495, Sorrows that Sense refuses to forget:,n22cs-l03505,/et/ | /et/,full,a<b>b</b>a<b>b</b>cdcdefefgg,pers00290,n22cs-w0480
allay | stray, Nor courts enchanting Fiction to allay,n22cs-l03500,NO more my wearied soul attempts to stray,n22cs-l03490,/eɪ/ | /eɪ/,full,<b>a</b>b<b>a</b>bcdcdefefgg,pers00290,n22cs-w0480
forget | regret, Sorrows that Sense refuses to forget:,n22cs-l03505," From sad Reality and vain Regret,",n22cs-l03495,/et/ | /et/,full,a<b>b</b>a<b>b</b>cdcdefefgg,pers00290,n22cs-w0480
prey | essay," For of Calamity so long the prey,",n22cs-l03510, Nor will her fairy loom again essay,n22cs-l03520,/eɪ/ | /eseɪ/,half-vowelrhyme,abab<b>c</b>d<b>c</b>defefgg,pers00290,n22cs-w0480
powers | flowers," Imagination now has lost her pow'rs,",n22cs-l03515, To dress Affliction in a robe of flow'rs. ,n22cs-l03525,/aʊəz/ | /æəz/,half-pararhyme,ababc<b>d</b>c<b>d</b>efefgg,pers00290,n22cs-w0480
essay | prey, Nor will her fairy loom again essay,n22cs-l03520," For of Calamity so long the prey,",n22cs-l03510,/eseɪ/ | /eɪ/,half-vowelrhyme,abab<b>c</b>d<b>c</b>defefgg,pers00290,n22cs-w0480
flowers | powers, To dress Affliction in a robe of flow'rs. ,n22cs-l03525," Imagination now has lost her pow'rs,",n22cs-l03515,/æəz/ | /aʊəz/,half-pararhyme,ababc<b>d</b>c<b>d</b>efefgg,pers00290,n22cs-w0480
bloom | illume,"But if no more the bow'rs of Fancy bloom,",n22cs-l03530," Where Heav'n's pure rays the sacred spot illume,",n22cs-l03540,/uːm/ | /uːm/,full,ababcdcd<b>e</b>f<b>e</b>fgg,pers00290,n22cs-w0480
view | strew," Let one superior scene attract my view,",n22cs-l03535, Let thy lov'd hand with palm and am'ranth strew,n22cs-l03545,/uː/ | /uː/,full,ababcdcde<b>f</b>e<b>f</b>gg,pers00290,n22cs-w0480
illume | bloom," Where Heav'n's pure rays the sacred spot illume,",n22cs-l03540,"But if no more the bow'rs of Fancy bloom,",n22cs-l03530,/uːm/ | /uːm/,full,ababcdcd<b>e</b>f<b>e</b>fgg,pers00290,n22cs-w0480
strew | view, Let thy lov'd hand with palm and am'ranth strew,n22cs-l03545," Let one superior scene attract my view,",n22cs-l03535,/uː/ | /uː/,full,ababcdcde<b>f</b>e<b>f</b>gg,pers00290,n22cs-w0480
tomb | gloom," The mournful path approaching to the tomb,",n22cs-l03550, While Faith's consoling voice endears the friendly gloom. ,n22cs-l03555,/uːm/ | /uːm/,full,ababcdcdefef<b>g</b><b>g</b>,pers00290,n22cs-w0480
gloom | tomb, While Faith's consoling voice endears the friendly gloom. ,n22cs-l03555," The mournful path approaching to the tomb,",n22cs-l03550,/uːm/ | /uːm/,full,ababcdcdefef<b>g</b><b>g</b>,pers00290,n22cs-w0480
long | wrong,"O'ER WHELM'D with Sorrow, and sustaining long,",n22cs-l06225," 'The proud man's contumely, the oppressor's wrong,'",n22cs-l06230,/ɒŋ/ | /ɒŋ/,full,<b>a</b><b>a</b>,pers00290,n22cs-w0670
wrong | long," 'The proud man's contumely, the oppressor's wrong,'",n22cs-l06230,"O'ER WHELM'D with Sorrow, and sustaining long,",n22cs-l06225,/ɒŋ/ | /ɒŋ/,full,<b>a</b><b>a</b>,pers00290,n22cs-w0670
regret | yet," Languid Despondency and vain Regret,",n22cs-l06235, Must my exhausted spirit struggle yet? ,n22cs-l06240,/et/ | /et/,full,<b>a</b><b>a</b>,pers00290,n22cs-w0670
yet | regret, Must my exhausted spirit struggle yet? ,n22cs-l06240," Languid Despondency and vain Regret,",n22cs-l06235,/et/ | /et/,full,<b>a</b><b>a</b>,pers00290,n22cs-w0670
gave | grave,"Yes! robb'd myself, of all that Fortune gave,",n22cs-l06245," E'en of all hope — but shelter in the grave,",n22cs-l06250,/eɪv/ | /ɑːv/,half-pararhyme,<b>a</b><b>a</b>,pers00290,n22cs-w0670
grave | gave," E'en of all hope — but shelter in the grave,",n22cs-l06250,"Yes! robb'd myself, of all that Fortune gave,",n22cs-l06245,/ɑːv/ | /eɪv/,half-pararhyme,<b>a</b><b>a</b>,pers00290,n22cs-w0670
powers | flowers, Still shall the plaintive lyre essay its pow'rs,n22cs-l06255," To dress the cave of Care, with Fancy's flow'rs,",n22cs-l06260,/aʊəz/ | /æəz/,half-pararhyme,<b>a</b><b>a</b>,pers00290,n22cs-w0670
flowers | powers," To dress the cave of Care, with Fancy's flow'rs,",n22cs-l06260, Still shall the plaintive lyre essay its pow'rs,n22cs-l06255,/æəz/ | /aʊəz/,half-pararhyme,<b>a</b><b>a</b>,pers00290,n22cs-w0670
withstand | hand," Maternal Love, the fiend Despair withstand,",n22cs-l06265, Still animate the heart and guide the hand. ,n22cs-l06270,/ænd/ | /ænd/,full,<b>a</b><b>a</b>,pers00290,n22cs-w0670
hand | withstand, Still animate the heart and guide the hand. ,n22cs-l06270," Maternal Love, the fiend Despair withstand,",n22cs-l06265,/ænd/ | /ænd/,full,<b>a</b><b>a</b>,pers00290,n22cs-w0670
care | bear,"— May you, dear objects of my anxious care,",n22cs-l06275, Escape the evils — I was born to bear! ,n22cs-l06280,/eə/ | /eə/,full,<b>a</b><b>a</b>,pers00290,n22cs-w0670
bear | care, Escape the evils — I was born to bear! ,n22cs-l06280,"— May you, dear objects of my anxious care,",n22cs-l06275,/eə/ | /eə/,full,<b>a</b><b>a</b>,pers00290,n22cs-w0670
roll | soul,"Round my devoted head, while tempests roll,",n22cs-l06285," Yet there, where I have treasur'd up my soul,",n22cs-l06290,/əʊl/ | /əʊl/,full,<b>a</b><b>a</b>,pers00290,n22cs-w0670
soul | roll," Yet there, where I have treasur'd up my soul,",n22cs-l06290,"Round my devoted head, while tempests roll,",n22cs-l06285,/əʊl/ | /əʊl/,full,<b>a</b><b>a</b>,pers00290,n22cs-w0670
impart | heart, May the soft rays of dawning Hope impart,n22cs-l06295, Reviving Patience to my fainting heart;,n22cs-l06300,/ɑːt/ | /ɑːt/,full,<b>a</b><b>a</b>,pers00290,n22cs-w0670
heart | impart, Reviving Patience to my fainting heart;,n22cs-l06300, May the soft rays of dawning Hope impart,n22cs-l06295,/ɑːt/ | /ɑːt/,full,<b>a</b><b>a</b>,pers00290,n22cs-w0670
cease | peace," And, when its sharp solicitudes shall cease,",n22cs-l06305, May I be conscious in the realms of Peace,n22cs-l06310,/iːs/ | /iːs/,full,<b>a</b><b>a</b>,pers00290,n22cs-w0670
peace | cease, May I be conscious in the realms of Peace,n22cs-l06310," And, when its sharp solicitudes shall cease,",n22cs-l06305,/iːs/ | /iːs/,full,<b>a</b><b>a</b>,pers00290,n22cs-w0670
eyes | arise," That ev'ry tear which swells my children's eyes,",n22cs-l06315," From sorrows past, not present ills arise. ",n22cs-l06320,/aɪz/ | /aɪz/,full,<b>a</b><b>a</b>,pers00290,n22cs-w0670
arise | eyes," From sorrows past, not present ills arise. ",n22cs-l06320," That ev'ry tear which swells my children's eyes,",n22cs-l06315,/aɪz/ | /aɪz/,full,<b>a</b><b>a</b>,pers00290,n22cs-w0670
pain | remain,"Then, with some friend who loves to share your pain,",n22cs-l06325," For 'tis my boast that some such friends remain,",n22cs-l06330,/eɪn/ | /eɪn/,full,<b>a</b><b>a</b>,pers00290,n22cs-w0670
