r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
vale | hail,"SWEET are yon Hills, that crown this fertile Vale! ",o3364-l00005,"Ye genial Springs! PIERIAN Waters, hail! ",o3364-l00010,/ɑːleɪ/ | /eɪl/,half-vowelrhyme,<b>a</b><b>a</b>,pers00205,o3364-w0010
hail | vale,"Ye genial Springs! PIERIAN Waters, hail! ",o3364-l00010,"SWEET are yon Hills, that crown this fertile Vale! ",o3364-l00005,/eɪl/ | /ɑːleɪ/,half-vowelrhyme,<b>a</b><b>a</b>,pers00205,o3364-w0010
tread | mead,"Hail, Woods and Lawns! Yes — oft I'll tread",o3364-l00015," Oft trace the gay enamel'd Mead,",o3364-l00025,/ed/ | /iːd/,half-pararhyme,<b>a</b>b<b>a</b>b,pers00205,o3364-w0010
side | pride," Yon' Pine-clad Mountain's Side,",o3364-l00020, Where AVON rolls his Pride. ,o3364-l00030,/aɪd/ | /aɪd/,full,a<b>b</b>a<b>b</b>,pers00205,o3364-w0010
mead | tread," Oft trace the gay enamel'd Mead,",o3364-l00025,"Hail, Woods and Lawns! Yes — oft I'll tread",o3364-l00015,/iːd/ | /ed/,half-pararhyme,<b>a</b>b<b>a</b>b,pers00205,o3364-w0010
pride | side, Where AVON rolls his Pride. ,o3364-l00030," Yon' Pine-clad Mountain's Side,",o3364-l00020,/aɪd/ | /aɪd/,full,a<b>b</b>a<b>b</b>,pers00205,o3364-w0010
streams | esteems,"Sure, next to fair CASTALIA's Streams",o3364-l00035," APOLLO most the Springs esteems,",o3364-l00045,/iːmz/ | /iːmz/,full,<b>a</b>b<b>a</b>b,pers00205,o3364-w0010
path | bath," And PINDUS 'flow'ry Path,",o3364-l00040, And verdant Meads of Bath. ,o3364-l00050,/ɑːθ/ | /ɑːθ/,full,a<b>b</b>a<b>b</b>,pers00205,o3364-w0010
esteems | streams," APOLLO most the Springs esteems,",o3364-l00045,"Sure, next to fair CASTALIA's Streams",o3364-l00035,/iːmz/ | /iːmz/,full,<b>a</b>b<b>a</b>b,pers00205,o3364-w0010
bath | path, And verdant Meads of Bath. ,o3364-l00050," And PINDUS 'flow'ry Path,",o3364-l00040,/ɑːθ/ | /ɑːθ/,full,a<b>b</b>a<b>b</b>,pers00205,o3364-w0010
groves | loves,The Muses haunt these hallow'd Groves,o3364-l00055, Here teach fond Swains their hapless Loves,o3364-l00065,/əʊvz/ | /ʌvz/,half-pararhyme,<b>a</b>b<b>a</b>b,pers00205,o3364-w0010
keep | weep," And here their Vigils keep,",o3364-l00060, In gentle Strains to weep. ,o3364-l00070,/iːp/ | /iːp/,full,a<b>b</b>a<b>b</b>,pers00205,o3364-w0010
loves | groves, Here teach fond Swains their hapless Loves,o3364-l00065,The Muses haunt these hallow'd Groves,o3364-l00055,/ʌvz/ | /əʊvz/,half-pararhyme,<b>a</b>b<b>a</b>b,pers00205,o3364-w0010
weep | keep, In gentle Strains to weep. ,o3364-l00070," And here their Vigils keep,",o3364-l00060,/iːp/ | /iːp/,full,a<b>b</b>a<b>b</b>,pers00205,o3364-w0010
dew | too,From Water sprung like Flow'rs from Dew,o3364-l00075,"The God of Verse, and Physic too,",o3364-l00085,/uː/ | /uː/,full,<b>a</b>b<b>a</b>b,pers00205,o3364-w0010
appear | year, What Troops of Bards appear! ,o3364-l00080, Inspires them twice a Year. ,o3364-l00090,/ɪə/ | /ɪə/,full,a<b>b</b>a<b>b</b>,pers00205,o3364-w0010
too | dew,"The God of Verse, and Physic too,",o3364-l00085,From Water sprung like Flow'rs from Dew,o3364-l00075,/uː/ | /uː/,full,<b>a</b>b<b>a</b>b,pers00205,o3364-w0010
year | appear, Inspires them twice a Year. ,o3364-l00090, What Troops of Bards appear! ,o3364-l00080,/ɪə/ | /ɪə/,full,a<b>b</b>a<b>b</b>,pers00205,o3364-w0010
rhyme | prime,"Take then, my Friend, the sprightly Rhyme,",o3364-l00095," While you inglorious waste your Prime,",o3364-l00100,/aɪm/ | /aɪm/,full,<b>a</b><b>a</b>,pers00205,o3364-w0010
prime | rhyme," While you inglorious waste your Prime,",o3364-l00100,"Take then, my Friend, the sprightly Rhyme,",o3364-l00095,/aɪm/ | /aɪm/,full,<b>a</b><b>a</b>,pers00205,o3364-w0010
penned | intent," At Home in cruel Durance pent,",o3364-l00105," On dull domestic Cares intent,",o3364-l00110,/ent/ | /ent/,full,<b>a</b><b>a</b>,pers00205,o3364-w0010
intent | penned," On dull domestic Cares intent,",o3364-l00110," At Home in cruel Durance pent,",o3364-l00105,/ent/ | /ent/,full,<b>a</b><b>a</b>,pers00205,o3364-w0010
decree | me," Forbid, by Parent's harsh Decree,",o3364-l00115, To share the Joys of Bath with me. ,o3364-l00120,/iː/ | /iː/,full,<b>a</b><b>a</b>,pers00205,o3364-w0010
me | decree, To share the Joys of Bath with me. ,o3364-l00120," Forbid, by Parent's harsh Decree,",o3364-l00115,/iː/ | /iː/,full,<b>a</b><b>a</b>,pers00205,o3364-w0010
merit | spirit,"Ill-judging Parent! blind to Merit,",o3364-l00125, Thus to confine a Nymph of Spirit! ,o3364-l00130,/erɪt/ | /ɪrɪt/,half-vowelrhyme,<b>a</b><b>a</b>,pers00205,o3364-w0010
spirit | merit, Thus to confine a Nymph of Spirit! ,o3364-l00130,"Ill-judging Parent! blind to Merit,",o3364-l00125,/ɪrɪt/ | /erɪt/,half-vowelrhyme,<b>a</b><b>a</b>,pers00205,o3364-w0010
fade | shade,With all thy Talents doom'd to fade,o3364-l00135, And wither in th' unconscious Shade! ,o3364-l00140,/eɪd/ | /eɪd/,full,<b>a</b><b>a</b>,pers00205,o3364-w0010
shade | fade, And wither in th' unconscious Shade! ,o3364-l00140,With all thy Talents doom'd to fade,o3364-l00135,/eɪd/ | /eɪd/,full,<b>a</b><b>a</b>,pers00205,o3364-w0010
spleen | seen,"I vow, my Dear, it moves my Spleen,",o3364-l00145, Such frequent Instances I've seen,o3364-l00150,/iːn/ | /iːn/,full,<b>a</b><b>a</b>,pers00205,o3364-w0010
seen | spleen, Such frequent Instances I've seen,o3364-l00150,"I vow, my Dear, it moves my Spleen,",o3364-l00145,/iːn/ | /iːn/,full,<b>a</b><b>a</b>,pers00205,o3364-w0010
unkind | blind," Of Fathers, cruel and unkind,",o3364-l00155, To all paternal Duty blind. ,o3364-l00160,/aɪnd/ | /aɪnd/,full,<b>a</b><b>a</b>,pers00205,o3364-w0010
blind | unkind, To all paternal Duty blind. ,o3364-l00160," Of Fathers, cruel and unkind,",o3364-l00155,/aɪnd/ | /aɪnd/,full,<b>a</b><b>a</b>,pers00205,o3364-w0010
often | soften,"What Wretches do we meet with often,",o3364-l00165, Whose Hearts no Tenderness can soften! ,o3364-l00170,/ɒfn/ | /ɒfn/,full,<b>a</b><b>a</b>,pers00205,o3364-w0010
soften | often, Whose Hearts no Tenderness can soften! ,o3364-l00170,"What Wretches do we meet with often,",o3364-l00165,/ɒfn/ | /ɒfn/,full,<b>a</b><b>a</b>,pers00205,o3364-w0010
expose | prose,Sure all good Authors should expose,o3364-l00175," Such Parents, both in Verse and Prose,",o3364-l00180,/əʊz/ | /əʊz/,full,<b>a</b><b>a</b>,pers00205,o3364-w0010
prose | expose," Such Parents, both in Verse and Prose,",o3364-l00180,Sure all good Authors should expose,o3364-l00175,/əʊz/ | /əʊz/,full,<b>a</b><b>a</b>,pers00205,o3364-w0010
resolution | persecution," And Nymphs inspire with Resolution,",o3364-l00185, Ne'er to submit to Persecution. ,o3364-l00190,/uːʃn/ | /uːʃn/,full,<b>a</b><b>a</b>,pers00205,o3364-w0010
persecution | resolution, Ne'er to submit to Persecution. ,o3364-l00190," And Nymphs inspire with Resolution,",o3364-l00185,/uːʃn/ | /uːʃn/,full,<b>a</b><b>a</b>,pers00205,o3364-w0010
enhances | romances,This wholesome Satyr much enhances,o3364-l00195, The Merit of our best Romances;,o3364-l00200,/ɑːnsɪz/ | /ænsɪz/,half-pararhyme,<b>a</b><b>a</b>,pers00205,o3364-w0010
romances | enhances, The Merit of our best Romances;,o3364-l00200,This wholesome Satyr much enhances,o3364-l00195,/ænsɪz/ | /ɑːnsɪz/,half-pararhyme,<b>a</b><b>a</b>,pers00205,o3364-w0010
mention | invention," And modern Plays, that I could mention,",o3364-l00205," With Judgment fraught, and rare Invention",o3364-l00210,/enʃn/ | /enʃn/,full,<b>a</b><b>a</b>a,pers00205,o3364-w0010
mention | intention," And modern Plays, that I could mention,",o3364-l00205, Are wrote with much the same Intention;,o3364-l00215,/enʃn/ | /enʃn/,full,<b>a</b>a<b>a</b>,pers00205,o3364-w0010
invention | mention," With Judgment fraught, and rare Invention",o3364-l00210," And modern Plays, that I could mention,",o3364-l00205,/enʃn/ | /enʃn/,full,<b>a</b><b>a</b>a,pers00205,o3364-w0010
