r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
have | slave,"SIR, — I've long waited in my turn to have",o5089-l20500, A word with you — but I'm your humble slave. ,o5089-l20505,/æv/ | /eɪv/,half-pararhyme,<b>a</b><b>a</b>,pers00017,o5089-w0420
slave | have, A word with you — but I'm your humble slave. ,o5089-l20505,"SIR, — I've long waited in my turn to have",o5089-l20500,/eɪv/ | /æv/,half-pararhyme,<b>a</b><b>a</b>,pers00017,o5089-w0420
i | guy,"What knave is that? my rascal! Sir, 'tis I,",o5089-l20510.1," No knave nor rascal, but your trusty Guy. ",o5089-l20515,/aɪ/ | /aɪ/,full,<b>a</b><b>a</b>,pers00017,o5089-w0420
i | guy,"What knave is that? my rascal! Sir, 'tis I,",o5089-l20510.2," No knave nor rascal, but your trusty Guy. ",o5089-l20515,/aɪ/ | /aɪ/,full,<b>a</b><b>a</b>,pers00017,o5089-w0420
guy | i," No knave nor rascal, but your trusty Guy. ",o5089-l20515,"What knave is that? my rascal! Sir, 'tis I,",o5089-l20510.2,/aɪ/ | /aɪ/,full,<b>a</b><b>a</b>,pers00017,o5089-w0420
bear | year,"Well, as your wages still are due, I'll bear",o5089-l20520, Your rude impertinence this time of year. ,o5089-l20525,/eə/ | /ɪə/,half-pararhyme,<b>a</b><b>a</b>,pers00017,o5089-w0420
year | bear, Your rude impertinence this time of year. ,o5089-l20525,"Well, as your wages still are due, I'll bear",o5089-l20520,/ɪə/ | /eə/,half-pararhyme,<b>a</b><b>a</b>,pers00017,o5089-w0420
ever | together,"Some folks are drunk one day, and some for ever,",o5089-l20530," And some, like Wharton, but twelve years together. ",o5089-l20535,/evə/ | /eðə/,half-vowelrhyme,<b>a</b><b>a</b>,pers00017,o5089-w0420
together | ever," And some, like Wharton, but twelve years together. ",o5089-l20535,"Some folks are drunk one day, and some for ever,",o5089-l20530,/eðə/ | /evə/,half-vowelrhyme,<b>a</b><b>a</b>,pers00017,o5089-w0420
dirt | shirt,"Old Evremond, renown'd for wit and dirt,",o5089-l20540, Would change his living oftener than his shirt;,o5089-l20545,/ɜːt/ | /ɜːt/,full,<b>a</b><b>a</b>,pers00017,o5089-w0420
shirt | dirt, Would change his living oftener than his shirt;,o5089-l20545,"Old Evremond, renown'd for wit and dirt,",o5089-l20540,/ɜːt/ | /ɜːt/,full,<b>a</b><b>a</b>,pers00017,o5089-w0420
come | home, Roar with the rakes of state a month; and come,o5089-l20550, To starve another in his hole at home. ,o5089-l20555,/ʌm/ | /əʊm/,half-pararhyme,<b>a</b><b>a</b>,pers00017,o5089-w0420
home | come, To starve another in his hole at home. ,o5089-l20555, Roar with the rakes of state a month; and come,o5089-l20550,/əʊm/ | /ʌm/,half-pararhyme,<b>a</b><b>a</b>,pers00017,o5089-w0420
jest | guest,"So rov'd wild Buckingham the public jest,",o5089-l20560," Now some innholder's, now a monarch's guest;",o5089-l20565,/est/ | /est/,full,<b>a</b><b>a</b>,pers00017,o5089-w0420
guest | jest," Now some innholder's, now a monarch's guest;",o5089-l20565,"So rov'd wild Buckingham the public jest,",o5089-l20560,/est/ | /est/,full,<b>a</b><b>a</b>,pers00017,o5089-w0420
shape | ape," His life and politics of every shape,",o5089-l20570," This hour a Roman, and the next an ape. ",o5089-l20575,/eɪp/ | /eɪp/,full,<b>a</b><b>a</b>,pers00017,o5089-w0420
ape | shape," This hour a Roman, and the next an ape. ",o5089-l20575," His life and politics of every shape,",o5089-l20570,/eɪp/ | /eɪp/,full,<b>a</b><b>a</b>,pers00017,o5089-w0420
vice | dice,The gout in every limb from every vice,o5089-l20580, Poor Clodio hir'd a boy to throw the dice. ,o5089-l20585,/aɪsi/ | /aɪs/,half-vowelrhyme,<b>a</b><b>a</b>,pers00017,o5089-w0420
dice | vice, Poor Clodio hir'd a boy to throw the dice. ,o5089-l20585,The gout in every limb from every vice,o5089-l20580,/aɪs/ | /aɪsi/,half-vowelrhyme,<b>a</b><b>a</b>,pers00017,o5089-w0420
those | clothes,"Some wench for ever; and their sins on those,",o5089-l20590," By custom, sit as easy as their cloaths. ",o5089-l20595,/əʊz/ | /əʊðz/,half-vowelrhyme,<b>a</b><b>a</b>,pers00017,o5089-w0420
clothes | those," By custom, sit as easy as their cloaths. ",o5089-l20595,"Some wench for ever; and their sins on those,",o5089-l20590,/əʊðz/ | /əʊz/,half-vowelrhyme,<b>a</b><b>a</b>,pers00017,o5089-w0420
evil | devil,"Some fly, like pendulums, from good to evil,",o5089-l20600, And in that point are madder than the devil:,o5089-l20605,/iːvl/ | /evl/,half-pararhyme,<b>a</b><b>a</b>,pers00017,o5089-w0420
devil | evil, And in that point are madder than the devil:,o5089-l20605,"Some fly, like pendulums, from good to evil,",o5089-l20600,/evl/ | /iːvl/,half-pararhyme,<b>a</b><b>a</b>,pers00017,o5089-w0420
tend | end, For they —To what will these vile maxims tend? ,o5089-l20610.1,"And where, sweet sir, will your reflections end? ",o5089-l20615,/end/ | /end/,full,<b>a</b><b>a</b>,pers00017,o5089-w0420
tend | end, For they —To what will these vile maxims tend? ,o5089-l20610.2,"And where, sweet sir, will your reflections end? ",o5089-l20615,/end/ | /end/,full,<b>a</b><b>a</b>,pers00017,o5089-w0420
end | tend,"And where, sweet sir, will your reflections end? ",o5089-l20615, For they —To what will these vile maxims tend? ,o5089-l20610.2,/end/ | /end/,full,<b>a</b><b>a</b>,pers00017,o5089-w0420
charge | large,"In you. In me, you knave? make out your charge. ",o5089-l20620.1,"You praise low-living, but you live at large. ",o5089-l20625,/ɑːdʒ/ | /ɑːdʒ/,full,<b>a</b><b>a</b>,pers00017,o5089-w0420
