r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
breast | rest,AGAIN? new Tumults in my Breast? ,o3682-l00205,"Ah spare me, Venus! let me, let me rest! ",o3682-l00210,/est/ | /est/,full,<b>a</b><b>a</b>,pers00012,o3682-w0010
rest | breast,"Ah spare me, Venus! let me, let me rest! ",o3682-l00210,AGAIN? new Tumults in my Breast? ,o3682-l00205,/est/ | /est/,full,<b>a</b><b>a</b>,pers00012,o3682-w0010
man | anne,"I am not now, alas! the man",o3682-l00215, As in the gentle Reign of My Queen Anne. ,o3682-l00220,/æn/ | /æn/,full,<b>a</b><b>a</b>,pers00012,o3682-w0010
anne | man, As in the gentle Reign of My Queen Anne. ,o3682-l00220,"I am not now, alas! the man",o3682-l00215,/æn/ | /æn/,full,<b>a</b><b>a</b>,pers00012,o3682-w0010
alarms | charms,"Ah sound no more the soft alarms,",o3682-l00225, Nor circle sober fifty with thy Charms. ,o3682-l00230,/ɑːmz/ | /ɑːmz/,full,<b>a</b><b>a</b>,pers00012,o3682-w0010
charms | alarms, Nor circle sober fifty with thy Charms. ,o3682-l00230,"Ah sound no more the soft alarms,",o3682-l00225,/ɑːmz/ | /ɑːmz/,full,<b>a</b><b>a</b>,pers00012,o3682-w0010
desires | fires,Mother too fierce of dear Desires! ,o3682-l00235,"Turn, turn to willing Hearts your wanton fires. ",o3682-l00240,/æəz/ | /æəz/,full,<b>a</b><b>a</b>,pers00012,o3682-w0010
fires | desires,"Turn, turn to willing Hearts your wanton fires. ",o3682-l00240,Mother too fierce of dear Desires! ,o3682-l00235,/æəz/ | /æəz/,full,<b>a</b><b>a</b>,pers00012,o3682-w0010
doves | loves,"To Number five direct your Doves,",o3682-l00245, There spread round M**y all your blooming Loves;,o3682-l00250,/ʌvz/ | /ʌvz/,full,<b>a</b><b>a</b>,pers00012,o3682-w0010
loves | doves, There spread round M**y all your blooming Loves;,o3682-l00250,"To Number five direct your Doves,",o3682-l00245,/ʌvz/ | /ʌvz/,full,<b>a</b><b>a</b>,pers00012,o3682-w0010
heart | part," Noble and young, who strikes the heart",o3682-l00255," With every sprightly, every decent part;",o3682-l00260,/ɑːt/ | /ɑːt/,full,<b>a</b><b>a</b>,pers00012,o3682-w0010
