r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
name | theme,"NARCISSA! still thro' every varying name,",o4984-l18435," My constant care and bright enlivening theme,",o4984-l18440,/eɪm/ | /iːm/,half-pararhyme,<b>a</b><b>a</b>,pers00085,o4984-w0370
theme | name," My constant care and bright enlivening theme,",o4984-l18440,"NARCISSA! still thro' every varying name,",o4984-l18435,/iːm/ | /eɪm/,half-pararhyme,<b>a</b><b>a</b>,pers00085,o4984-w0370
declare | sincere, In what soft language shall the Muse declare,o4984-l18445, The fond extravagance of love sincere? ,o4984-l18450,/eə/ | /ɪə/,half-pararhyme,<b>a</b><b>a</b>,pers00085,o4984-w0370
sincere | declare, The fond extravagance of love sincere? ,o4984-l18450, In what soft language shall the Muse declare,o4984-l18445,/ɪə/ | /eə/,half-pararhyme,<b>a</b><b>a</b>,pers00085,o4984-w0370
convey | thee,"How all those pleasing sentiments convey,",o4984-l18455," That charm my fancy, when I think on thee? ",o4984-l18460,/eɪ/ | /iː/,half-pararhyme,<b>a</b><b>a</b>,pers00085,o4984-w0370
thee | convey," That charm my fancy, when I think on thee? ",o4984-l18460,"How all those pleasing sentiments convey,",o4984-l18455,/iː/ | /eɪ/,half-pararhyme,<b>a</b><b>a</b>,pers00085,o4984-w0370
inspired | fired,"A theme like this Orinda's thoughts inspir'd,",o4984-l18465," Nor less by Friendship, than by Genius fir'd. ",o4984-l18470,/æəd/ | /æəd/,full,<b>a</b><b>a</b>,pers00085,o4984-w0370
fired | inspired," Nor less by Friendship, than by Genius fir'd. ",o4984-l18470,"A theme like this Orinda's thoughts inspir'd,",o4984-l18465,/æəd/ | /æəd/,full,<b>a</b><b>a</b>,pers00085,o4984-w0370
art | heart,"Then let her happier, more persuasive art",o4984-l18475, Explain th' agreeing dictates of my heart:,o4984-l18480,/ɑːt/ | /ɑːt/,full,<b>a</b><b>a</b>,pers00085,o4984-w0370
heart | art, Explain th' agreeing dictates of my heart:,o4984-l18480,"Then let her happier, more persuasive art",o4984-l18475,/ɑːt/ | /ɑːt/,full,<b>a</b><b>a</b>,pers00085,o4984-w0370
bloom | tomb," Sweet may her fame to late remembrance bloom,",o4984-l18485," And everlasting laurels shade her tomb,",o4984-l18490,/uːm/ | /uːm/,full,<b>a</b><b>a</b>,pers00085,o4984-w0370
tomb | bloom," And everlasting laurels shade her tomb,",o4984-l18490," Sweet may her fame to late remembrance bloom,",o4984-l18485,/uːm/ | /uːm/,full,<b>a</b><b>a</b>,pers00085,o4984-w0370
expressed | breast, Whose spotless verse with genuine force exprest,o4984-l18495, The brightest passion of the human breast. ,o4984-l18500,/est/ | /est/,full,<b>a</b><b>a</b>,pers00085,o4984-w0370
breast | expressed, The brightest passion of the human breast. ,o4984-l18500, Whose spotless verse with genuine force exprest,o4984-l18495,/est/ | /est/,full,<b>a</b><b>a</b>,pers00085,o4984-w0370
skies | rise,"In what blest clime, beneath what favouring skies,",o4984-l18505," Did thy fair form, propitious Friendship, rise? ",o4984-l18510,/aɪz/ | /aɪz/,full,<b>a</b><b>a</b>,pers00085,o4984-w0370
