r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
seat | sweet,"THE harper who sat on his green mossy seat,",bjb18-l28715," And harped to the youngsters so loud and so sweet,",bjb18-l28720,/iːt/ | /iːt/,full,<b>a</b><b>a</b>bb,pers00287,bjb18-w0680
sweet | seat," And harped to the youngsters so loud and so sweet,",bjb18-l28720,"THE harper who sat on his green mossy seat,",bjb18-l28715,/iːt/ | /iːt/,full,<b>a</b><b>a</b>bb,pers00287,bjb18-w0680
play | day," The far distant hum of the children at play,",bjb18-l28725," And the maiden's soft carol at close of the day, —",bjb18-l28730,/eɪ/ | /eɪ/,full,aa<b>b</b><b>b</b>,pers00287,bjb18-w0680
day | play," And the maiden's soft carol at close of the day, —",bjb18-l28730," The far distant hum of the children at play,",bjb18-l28725,/eɪ/ | /eɪ/,full,aa<b>b</b><b>b</b>,pers00287,bjb18-w0680
ear | dear,"Ah! this was the music delighted my ear,",bjb18-l28735, And to think of it now is so sad and so dear! ,bjb18-l28740,/ɪə/ | /ɪə/,full,<b>a</b><b>a</b>bb,pers00287,bjb18-w0680
dear | ear, And to think of it now is so sad and so dear! ,bjb18-l28740,"Ah! this was the music delighted my ear,",bjb18-l28735,/ɪə/ | /ɪə/,full,<b>a</b><b>a</b>bb,pers00287,bjb18-w0680
door | more,"Ah! to listen again, by mine own cottage door,",bjb18-l28745, To the sound of mine own native village once more! ,bjb18-l28750,/ɔː/ | /ɔː/,full,aa<b>b</b><b>b</b>,pers00287,bjb18-w0680
more | door, To the sound of mine own native village once more! ,bjb18-l28750,"Ah! to listen again, by mine own cottage door,",bjb18-l28745,/ɔː/ | /ɔː/,full,aa<b>b</b><b>b</b>,pers00287,bjb18-w0680
airs | fairs,I knew every dame in her holy-day airs;,bjb18-l28755, I knew every maiden that danced at our fairs;,bjb18-l28760,/eəz/ | /eəz/,full,<b>a</b><b>a</b>bb,pers00287,bjb18-w0680
fairs | airs, I knew every maiden that danced at our fairs;,bjb18-l28760,I knew every dame in her holy-day airs;,bjb18-l28755,/eəz/ | /eəz/,full,<b>a</b><b>a</b>bb,pers00287,bjb18-w0680
came | name," I knew every farmer to market who came,",bjb18-l28765, And the dog that ran after him called by its name. ,bjb18-l28770,/eɪm/ | /eɪm/,full,aa<b>b</b><b>b</b>,pers00287,bjb18-w0680
name | came, And the dog that ran after him called by its name. ,bjb18-l28770," I knew every farmer to market who came,",bjb18-l28765,/eɪm/ | /eɪm/,full,aa<b>b</b><b>b</b>,pers00287,bjb18-w0680
land | band,"And who know I now in this far distant land,",bjb18-l28775," But the stiff collared sergeant, and red-coated band? ",bjb18-l28780,/ænd/ | /ænd/,full,<b>a</b><b>a</b>bb,pers00287,bjb18-w0680
band | land," But the stiff collared sergeant, and red-coated band? ",bjb18-l28780,"And who know I now in this far distant land,",bjb18-l28775,/ænd/ | /ænd/,full,<b>a</b><b>a</b>bb,pers00287,bjb18-w0680
blood | good,No kinsman to comfort his own flesh and blood;,bjb18-l28785, No merry eyed damsel to do my heart good! ,bjb18-l28790,/ʌd/ | /ʊd/,half-pararhyme,aa<b>b</b><b>b</b>,pers00287,bjb18-w0680
good | blood, No merry eyed damsel to do my heart good! ,bjb18-l28790,No kinsman to comfort his own flesh and blood;,bjb18-l28785,/ʊd/ | /ʌd/,half-pararhyme,aa<b>b</b><b>b</b>,pers00287,bjb18-w0680
comes | drums,"To mine eye or mine ear no gay cheering e'er comes,",bjb18-l28795," But the flare of our colours, the tuck of our drums;",bjb18-l28800,/ʌmz/ | /ʌmz/,full,<b>a</b><b>a</b>bb,pers00287,bjb18-w0680
drums | comes," But the flare of our colours, the tuck of our drums;",bjb18-l28800,"To mine eye or mine ear no gay cheering e'er comes,",bjb18-l28795,/ʌmz/ | /ʌmz/,full,<b>a</b><b>a</b>bb,pers00287,bjb18-w0680
file | while," The fierce flashing steel of our long mustered file,",bjb18-l28805, And the sharp shrilly fifers a-playing the while. ,bjb18-l28810,/aɪl/ | /aɪl/,full,aa<b>b</b><b>b</b>,pers00287,bjb18-w0680
while | file, And the sharp shrilly fifers a-playing the while. ,bjb18-l28810," The fierce flashing steel of our long mustered file,",bjb18-l28805,/aɪl/ | /aɪl/,full,aa<b>b</b><b>b</b>,pers00287,bjb18-w0680
watch | catch,"At night, as I keep on the wearisome watch,",bjb18-l28815," The sound of the west wind I greedily catch,",bjb18-l28820,/ɒtʃ/ | /ætʃ/,half-pararhyme,<b>a</b><b>a</b>bb,pers00287,bjb18-w0680
catch | watch," The sound of the west wind I greedily catch,",bjb18-l28820,"At night, as I keep on the wearisome watch,",bjb18-l28815,/ætʃ/ | /ɒtʃ/,half-pararhyme,<b>a</b><b>a</b>bb,pers00287,bjb18-w0680
sight | delight," Then the shores of dear Ireland will rise to my sight,",bjb18-l28825," And mine own native valley, that spot of delight! ",bjb18-l28830,/aɪt/ | /aɪt/,full,aa<b>b</b><b>b</b>,pers00287,bjb18-w0680
delight | sight," And mine own native valley, that spot of delight! ",bjb18-l28830," Then the shores of dear Ireland will rise to my sight,",bjb18-l28825,/aɪt/ | /aɪt/,full,aa<b>b</b><b>b</b>,pers00287,bjb18-w0680
main | again,Divided so far by a wide stormy main,bjb18-l28835, Shall I ever return to our valley again? ,bjb18-l28840,/eɪn/ | /en/,half-pararhyme,<b>a</b><b>a</b>bb,pers00287,bjb18-w0680
again | main, Shall I ever return to our valley again? ,bjb18-l28840,Divided so far by a wide stormy main,bjb18-l28835,/en/ | /eɪn/,half-pararhyme,<b>a</b><b>a</b>bb,pers00287,bjb18-w0680
door | more,"Ah! to listen at ease by mine own cottage door,",bjb18-l28845, To the sound of mine own native village once more! ,bjb18-l28850,/ɔː/ | /ɔː/,full,aa<b>b</b><b>b</b>,pers00287,bjb18-w0680
more | door, To the sound of mine own native village once more! ,bjb18-l28850,"Ah! to listen at ease by mine own cottage door,",bjb18-l28845,/ɔː/ | /ɔː/,full,aa<b>b</b><b>b</b>,pers00287,bjb18-w0680
tried | bride,"WI' lang-legged Tam the bruise I tried,",bjb18-l11630,"The first kiss of the blouzing bride,",bjb18-l11640,/aɪd/ | /aɪd/,full,<b>a</b>b<b>a</b>b,pers00287,bjb18-w0210
oh | oh," Though best o' foot, what wan he o? ",bjb18-l11635, But I the heart of Nanny o. ,bjb18-l11645,/əʊ/ | /əʊ/,identical,a<b>b</b>a<b>b</b>,pers00287,bjb18-w0210
bride | tried,"The first kiss of the blouzing bride,",bjb18-l11640,"WI' lang-legged Tam the bruise I tried,",bjb18-l11630,/aɪd/ | /aɪd/,full,<b>a</b>b<b>a</b>b,pers00287,bjb18-w0210
oh | oh, But I the heart of Nanny o. ,bjb18-l11645," Though best o' foot, what wan he o? ",bjb18-l11635,/əʊ/ | /əʊ/,identical,a<b>b</b>a<b>b</b>,pers00287,bjb18-w0210
tower | bower,"Like swallow wheeling round her tower,",bjb18-l11650," Sinsyne I hover near her bower,",bjb18-l11660,/aʊə/ | /aʊə/,full,<b>a</b>b<b>a</b>b,pers00287,bjb18-w0210
oh | oh," Like rock-bird round her cranny o,",bjb18-l11655, And list and look for Nanny o. ,bjb18-l11665,/əʊ/ | /əʊ/,identical,a<b>b</b>a<b>b</b>,pers00287,bjb18-w0210
