r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
smile | isle,"SAY, Goddess, wilt thou never smile",o4984-l13965, Indulgent on Britannia's isle! ,o4984-l13970,/aɪl/ | /aɪl/,full,<b>a</b><b>a</b>,pers00227,o4984-w0220
isle | smile, Indulgent on Britannia's isle! ,o4984-l13970,"SAY, Goddess, wilt thou never smile",o4984-l13965,/aɪl/ | /aɪl/,full,<b>a</b><b>a</b>,pers00227,o4984-w0220
bend | descend,"Hither thy gentie footsteps bend,",o4984-l13975, On Albion's sea-girt cliffs descend;,o4984-l13980,/end/ | /end/,full,<b>a</b><b>a</b>,pers00227,o4984-w0220
descend | bend, On Albion's sea-girt cliffs descend;,o4984-l13980,"Hither thy gentie footsteps bend,",o4984-l13975,/end/ | /end/,full,<b>a</b><b>a</b>,pers00227,o4984-w0220
ray | away," O come, and with thy genial ray",o4984-l13985, Chase every gloomy cloud away:,o4984-l13990,/eɪ/ | /eɪ/,full,<b>a</b><b>a</b>,pers00227,o4984-w0220
away | ray, Chase every gloomy cloud away:,o4984-l13990," O come, and with thy genial ray",o4984-l13985,/eɪ/ | /eɪ/,full,<b>a</b><b>a</b>,pers00227,o4984-w0220
preside | ride," No more shall Ignorance preside,",o4984-l13995, Or Gothic Rage in triumph ride. ,o4984-l14000,/aɪd/ | /aɪd/,full,<b>a</b><b>a</b>,pers00227,o4984-w0220
ride | preside, Or Gothic Rage in triumph ride. ,o4984-l14000," No more shall Ignorance preside,",o4984-l13995,/aɪd/ | /aɪd/,full,<b>a</b><b>a</b>,pers00227,o4984-w0220
friend | attend,"Let Judgment, thy unshaken friend,",o4984-l14005, With polish'd Elegance attend:,o4984-l14010,/end/ | /end/,full,<b>a</b><b>a</b>,pers00227,o4984-w0220
attend | friend, With polish'd Elegance attend:,o4984-l14010,"Let Judgment, thy unshaken friend,",o4984-l14005,/end/ | /end/,full,<b>a</b><b>a</b>,pers00227,o4984-w0220
queen | mien," Simplicity, meek rural queen,",o4984-l14015," With downcast looks and modest mien,",o4984-l14020,/iːn/ | /iːn/,full,<b>a</b><b>a</b>,pers00227,o4984-w0220
mien | queen," With downcast looks and modest mien,",o4984-l14020," Simplicity, meek rural queen,",o4984-l14015,/iːn/ | /iːn/,full,<b>a</b><b>a</b>,pers00227,o4984-w0220
attire | lyre," In loosely-flowing neat attire,",o4984-l14025, Shall charm thee with her rustic lyre. ,o4984-l14030,/æə/ | /aɪə/,half-pararhyme,<b>a</b><b>a</b>,pers00227,o4984-w0220
lyre | attire, Shall charm thee with her rustic lyre. ,o4984-l14030," In loosely-flowing neat attire,",o4984-l14025,/aɪə/ | /æə/,half-pararhyme,<b>a</b><b>a</b>,pers00227,o4984-w0220
court | sport,To that in her enchanting court,o4984-l14035," The frolic Graces ever sport,",o4984-l14040,/ɔːt/ | /ɔːt/,full,<b>a</b><b>a</b>,pers00227,o4984-w0220
sport | court," The frolic Graces ever sport,",o4984-l14040,To that in her enchanting court,o4984-l14035,/ɔːt/ | /ɔːt/,full,<b>a</b><b>a</b>,pers00227,o4984-w0220
aid | fade," And guarded by their watchful aid,",o4984-l14045, The finer Arts shall never fade. ,o4984-l14050,/eɪd/ | /eɪd/,full,<b>a</b><b>a</b>,pers00227,o4984-w0220
fade | aid, The finer Arts shall never fade. ,o4984-l14050," And guarded by their watchful aid,",o4984-l14045,/eɪd/ | /eɪd/,full,<b>a</b><b>a</b>,pers00227,o4984-w0220
dispense | sense,Blest power! whose charms alone dispense,o4984-l14055, A keener rapture to each sense:,o4984-l14060,/ens/ | /ens/,full,<b>a</b><b>a</b>,pers00227,o4984-w0220
sense | dispense, A keener rapture to each sense:,o4984-l14060,Blest power! whose charms alone dispense,o4984-l14055,/ens/ | /ens/,full,<b>a</b><b>a</b>,pers00227,o4984-w0220
breast | rest," If Melody enchant my breast,",o4984-l14065, Or soothe my soften'd soul to rest:,o4984-l14070,/est/ | /est/,full,<b>a</b><b>a</b>,pers00227,o4984-w0220
rest | breast, Or soothe my soften'd soul to rest:,o4984-l14070," If Melody enchant my breast,",o4984-l14065,/est/ | /est/,full,<b>a</b><b>a</b>,pers00227,o4984-w0220
crowned | sound," By thee may every strain be crown'd,",o4984-l14075," May'st thou still harmonize each sound,",o4984-l14080,/aʊnd/ | /aʊnd/,full,<b>a</b><b>a</b>,pers00227,o4984-w0220
sound | crowned," May'st thou still harmonize each sound,",o4984-l14080," By thee may every strain be crown'd,",o4984-l14075,/aʊnd/ | /aʊnd/,full,<b>a</b><b>a</b>,pers00227,o4984-w0220
live | give," If blooming colours seem to live,",o4984-l14085, May you fresh life and vigour give;,o4984-l14090,/ɪv/ | /ɪv/,full,<b>a</b><b>a</b>,pers00227,o4984-w0220
give | live, May you fresh life and vigour give;,o4984-l14090," If blooming colours seem to live,",o4984-l14085,/ɪv/ | /ɪv/,full,<b>a</b><b>a</b>,pers00227,o4984-w0220
rage | page," May you restrain each poet's rage,",o4984-l14095, Or animate his purer page. ,o4984-l14100,/eɪdʒ/ | /eɪdʒ/,full,<b>a</b><b>a</b>,pers00227,o4984-w0220
page | rage, Or animate his purer page. ,o4984-l14100," May you restrain each poet's rage,",o4984-l14095,/eɪdʒ/ | /eɪdʒ/,full,<b>a</b><b>a</b>,pers00227,o4984-w0220
appease | please,"Do'st thou his savage wrath appease,",o4984-l14105, Ev'n Terror's giant-form can please;,o4984-l14110,/iːz/ | /iːz/,full,<b>a</b><b>a</b>,pers00227,o4984-w0220
please | appease, Ev'n Terror's giant-form can please;,o4984-l14110,"Do'st thou his savage wrath appease,",o4984-l14105,/iːz/ | /iːz/,full,<b>a</b><b>a</b>,pers00227,o4984-w0220
night | sight," 'Mid shadowy shapes in dead of night,",o4984-l14115, That shoot across my dazzled sight;,o4984-l14120,/aɪt/ | /aɪt/,full,<b>a</b><b>a</b>,pers00227,o4984-w0220
sight | night, That shoot across my dazzled sight;,o4984-l14120," 'Mid shadowy shapes in dead of night,",o4984-l14115,/aɪt/ | /aɪt/,full,<b>a</b><b>a</b>,pers00227,o4984-w0220
size | rise," 'Mid spectres of enormous size,",o4984-l14125," 'Mid ghosts that from their charnels rise,",o4984-l14130,/aɪz/ | /aɪz/,full,<b>a</b><b>a</b>,pers00227,o4984-w0220
rise | size," 'Mid ghosts that from their charnels rise,",o4984-l14130," 'Mid spectres of enormous size,",o4984-l14125,/aɪz/ | /aɪz/,full,<b>a</b><b>a</b>,pers00227,o4984-w0220
stalk | walk," 'Mid shrouded friends who solemn stalk,",o4984-l14135, And haunt me in my midnight walk;,o4984-l14140,/ɔːk/ | /ɔːk/,full,<b>a</b><b>a</b>,pers00227,o4984-w0220
walk | stalk, And haunt me in my midnight walk;,o4984-l14140," 'Mid shrouded friends who solemn stalk,",o4984-l14135,/ɔːk/ | /ɔːk/,full,<b>a</b><b>a</b>,pers00227,o4984-w0220
head | dread," While wild winds blustering round my head,",o4984-l14145, Inspire me with poetic dread;,o4984-l14150,/ed/ | /ed/,full,<b>a</b><b>a</b>,pers00227,o4984-w0220
dread | head, Inspire me with poetic dread;,o4984-l14150," While wild winds blustering round my head,",o4984-l14145,/ed/ | /ed/,full,<b>a</b><b>a</b>,pers00227,o4984-w0220
green | scene," Thro' closing shades o'er valleys green,",o4984-l14155, May'st thou still solemnize the scene;,o4984-l14160,/iːn/ | /iːn/,full,<b>a</b><b>a</b>,pers00227,o4984-w0220
scene | green, May'st thou still solemnize the scene;,o4984-l14160," Thro' closing shades o'er valleys green,",o4984-l14155,/iːn/ | /iːn/,full,<b>a</b><b>a</b>,pers00227,o4984-w0220
roll | soul," And as the storms innoxious roll,",o4984-l14165, Pour thy lov'd horrors o'er my soul. ,o4984-l14170,/əʊl/ | /əʊl/,full,<b>a</b><b>a</b>,pers00227,o4984-w0220
soul | roll, Pour thy lov'd horrors o'er my soul. ,o4984-l14170," And as the storms innoxious roll,",o4984-l14165,/əʊl/ | /əʊl/,full,<b>a</b><b>a</b>,pers00227,o4984-w0220
shore | deplore,Yet not alone Britannia's shore,o4984-l14175, Thy fatal absence shall deplore. ,o4984-l14180,/ɔː/ | /ɔː/,full,<b>a</b><b>a</b>,pers00227,o4984-w0220
deplore | shore, Thy fatal absence shall deplore. ,o4984-l14180,Yet not alone Britannia's shore,o4984-l14175,/ɔː/ | /ɔː/,full,<b>a</b><b>a</b>,pers00227,o4984-w0220
mourn | torn,"See old Achaia's genius mourn,",o4984-l14185," His bosom bare, his garments torn;",o4984-l14190,/ɔːn/ | /ɔːn/,full,<b>a</b><b>a</b>,pers00227,o4984-w0220
