r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
coasts | hosts,AS late o'er Britain's chalky coasts,o5089-l23190, The venal swarm of foreign hosts,o5089-l23200,/əʊsts/ | /əʊsts/,full,<b>a</b>b<b>a</b>bcc,pers00054,o5089-w0480
flew | view," The Genius of the island flew,",o5089-l23195," Inglorious basking in his view,",o5089-l23205,/uː/ | /uː/,full,a<b>b</b>a<b>b</b>cc,pers00054,o5089-w0480
hosts | coasts, The venal swarm of foreign hosts,o5089-l23200,AS late o'er Britain's chalky coasts,o5089-l23190,/əʊsts/ | /əʊsts/,full,<b>a</b>b<b>a</b>bcc,pers00054,o5089-w0480
view | flew," Inglorious basking in his view,",o5089-l23205," The Genius of the island flew,",o5089-l23195,/uː/ | /uː/,full,a<b>b</b>a<b>b</b>cc,pers00054,o5089-w0480
disgrace | face," Deep in his breast he felt the new disgrace,",o5089-l23210, And honest blushes warm'd his godlike face. ,o5089-l23215,/eɪs/ | /eɪs/,full,abab<b>c</b><b>c</b>,pers00054,o5089-w0480
face | disgrace, And honest blushes warm'd his godlike face. ,o5089-l23215," Deep in his breast he felt the new disgrace,",o5089-l23210,/eɪs/ | /eɪs/,full,abab<b>c</b><b>c</b>,pers00054,o5089-w0480
spear | air,"Quick flash'd the lightning of his spear,",o5089-l23220," He wheel'd the blazing sword in air,",o5089-l23230,/ɪə/ | /eə/,half-pararhyme,<b>a</b>b<b>a</b>bcc,pers00054,o5089-w0480
field | shield," Which blasted France on Cressy's field,",o5089-l23225," And on his shoulders spread the shield,",o5089-l23235,/iːld/ | /iːld/,full,a<b>b</b>a<b>b</b>cc,pers00054,o5089-w0480
air | spear," He wheel'd the blazing sword in air,",o5089-l23230,"Quick flash'd the lightning of his spear,",o5089-l23220,/eə/ | /ɪə/,half-pararhyme,<b>a</b>b<b>a</b>bcc,pers00054,o5089-w0480
shield | field," And on his shoulders spread the shield,",o5089-l23235," Which blasted France on Cressy's field,",o5089-l23225,/iːld/ | /iːld/,full,a<b>b</b>a<b>b</b>cc,pers00054,o5089-w0480
lands | bands," As when, o'er Agincourt's blood-purpled lands,",o5089-l23240, Pale Terror stalk'd thro' all the Gallic bands. ,o5089-l23245,/ændz/ | /ændz/,full,abab<b>c</b><b>c</b>,pers00054,o5089-w0480
bands | lands, Pale Terror stalk'd thro' all the Gallic bands. ,o5089-l23245," As when, o'er Agincourt's blood-purpled lands,",o5089-l23240,/ændz/ | /ændz/,full,abab<b>c</b><b>c</b>,pers00054,o5089-w0480
below | flow,"Soon as he cast his eyes below,",o5089-l23250," Sudden the tears of anguish flow,",o5089-l23260,/əʊ/ | /əʊ/,full,<b>a</b>b<b>a</b>bcc,pers00054,o5089-w0480
sigh | indignity," Deep heav'd the sympathetic sigh,",o5089-l23255, For sore he felt th' indignity;,o5089-l23265,/aɪ/ | /ɪgnəti/,half-pararhyme,a<b>b</b>a<b>b</b>cc,pers00054,o5089-w0480
flow | below," Sudden the tears of anguish flow,",o5089-l23260,"Soon as he cast his eyes below,",o5089-l23250,/əʊ/ | /əʊ/,full,<b>a</b>b<b>a</b>bcc,pers00054,o5089-w0480
indignity | sigh, For sore he felt th' indignity;,o5089-l23265," Deep heav'd the sympathetic sigh,",o5089-l23255,/ɪgnəti/ | /aɪ/,half-pararhyme,a<b>b</b>a<b>b</b>cc,pers00054,o5089-w0480
frame | flame," Discordant passions shook his heavenly frame,",o5089-l23270," Now Horror's damp, now indignation's flame. ",o5089-l23275,/eɪm/ | /eɪm/,full,abab<b>c</b><b>c</b>,pers00054,o5089-w0480
