r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
blushes | wishes,"DEAR Colin, prevent my warm blushes,",o5157-l27730,"My eyes have oft told you their wishes,",o5157-l27740,/ʌʃɪz/ | /ɪʃɪz/,half-vowelrhyme,<b>a</b>b<b>a</b>bcdcd,pers00105,o5157-w0440
pain | explain,Since how can I speak without pain?,o5157-l27735,Ah! can't you their meaning explain?,o5157-l27745,/eɪn/ | /eɪn/,full,a<b>b</b>a<b>b</b>cdcd,pers00105,o5157-w0440
wishes | blushes,"My eyes have oft told you their wishes,",o5157-l27740,"DEAR Colin, prevent my warm blushes,",o5157-l27730,/ɪʃɪz/ | /ʌʃɪz/,half-vowelrhyme,<b>a</b>b<b>a</b>bcdcd,pers00105,o5157-w0440
explain | pain,Ah! can't you their meaning explain?,o5157-l27745,Since how can I speak without pain?,o5157-l27735,/eɪn/ | /eɪn/,full,a<b>b</b>a<b>b</b>cdcd,pers00105,o5157-w0440
expression | confession,"My passion wou'd lose by expression,",o5157-l27750,Then don't you expect a confession,o5157-l27760,/eʃn/ | /eʃn/,full,abab<b>c</b>d<b>c</b>d,pers00105,o5157-w0440
blame | name,And you too might cruelly blame:,o5157-l27755,Of what is too tender to name.,o5157-l27765,/eɪm/ | /eɪm/,full,ababc<b>d</b>c<b>d</b>,pers00105,o5157-w0440
confession | expression,Then don't you expect a confession,o5157-l27760,"My passion wou'd lose by expression,",o5157-l27750,/eʃn/ | /eʃn/,full,abab<b>c</b>d<b>c</b>d,pers00105,o5157-w0440
name | blame,Of what is too tender to name.,o5157-l27765,And you too might cruelly blame:,o5157-l27755,/eɪm/ | /eɪm/,full,ababc<b>d</b>c<b>d</b>,pers00105,o5157-w0440
speaking | keeping,"Since yours is the province of speaking,",o5157-l27770,"Our wishes shou'd be in our keeping,",o5157-l27780,/iːkɪŋ/ | /iːpɪŋ/,half-vowelrhyme,<b>a</b>b<b>a</b>bcdcd,pers00105,o5157-w0440
me | be,Why shou'd you expect it of me?,o5157-l27775,'Till you tell us what they shou'd be.,o5157-l27785,/iː/ | /iː/,full,a<b>b</b>a<b>b</b>cdcd,pers00105,o5157-w0440
keeping | speaking,"Our wishes shou'd be in our keeping,",o5157-l27780,"Since yours is the province of speaking,",o5157-l27770,/iːpɪŋ/ | /iːkɪŋ/,half-vowelrhyme,<b>a</b>b<b>a</b>bcdcd,pers00105,o5157-w0440
be | me,'Till you tell us what they shou'd be.,o5157-l27785,Why shou'd you expect it of me?,o5157-l27775,/iː/ | /iː/,full,a<b>b</b>a<b>b</b>cdcd,pers00105,o5157-w0440
discover | over,Then quickly why don't you discover?,o5157-l27790,Eyes need not tell over and over,o5157-l27800,/ʌvə/ | /əʊvə/,half-pararhyme,abab<b>c</b>d<b>c</b>d,pers00105,o5157-w0440
mine | consine,"Did your breast feel tortures like mine,",o5157-l27795,What I in my bosom consine.,o5157-l27805,/aɪn/ | /aɪn/,full,ababc<b>d</b>c<b>d</b>,pers00105,o5157-w0440
over | discover,Eyes need not tell over and over,o5157-l27800,Then quickly why don't you discover?,o5157-l27790,/əʊvə/ | /ʌvə/,half-pararhyme,abab<b>c</b>d<b>c</b>d,pers00105,o5157-w0440
consine | mine,What I in my bosom consine.,o5157-l27805,"Did your breast feel tortures like mine,",o5157-l27795,/aɪn/ | /aɪn/,full,ababc<b>d</b>c<b>d</b>,pers00105,o5157-w0440
