r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
friend | bend,"MY dear companion, and my faithful friend!",o5155-l32935,If Orpheus taught the listening oaks to bend;,o5155-l32940,/end/ | /end/,full,<b>a</b><b>a</b>,pers00008,o5155-w0690
bend | friend,If Orpheus taught the listening oaks to bend;,o5155-l32940,"MY dear companion, and my faithful friend!",o5155-l32935,/end/ | /end/,full,<b>a</b><b>a</b>,pers00008,o5155-w0690
call | wall,"If stones and rubbish, at Amphion's call,",o5155-l32945,"Danc'd into form, and built the Theban wall;",o5155-l32950,/ɔːl/ | /ɔːl/,full,<b>a</b><b>a</b>,pers00008,o5155-w0690
wall | call,"Danc'd into form, and built the Theban wall;",o5155-l32950,"If stones and rubbish, at Amphion's call,",o5155-l32945,/ɔːl/ | /ɔːl/,full,<b>a</b><b>a</b>,pers00008,o5155-w0690
lays | praise,"Why should'st not thou attend my humble lays,",o5155-l32955,And hear my grateful harp resound thy praise?,o5155-l32960,/eɪz/ | /eɪz/,full,<b>a</b><b>a</b>,pers00008,o5155-w0690
praise | lays,And hear my grateful harp resound thy praise?,o5155-l32960,"Why should'st not thou attend my humble lays,",o5155-l32955,/eɪz/ | /eɪz/,full,<b>a</b><b>a</b>,pers00008,o5155-w0690
beau | show,"True, thou art spruce and fine, a very beau;",o5155-l32965,"But what are trappings, and external show?",o5155-l32970,/əʊ/ | /əʊ/,full,<b>a</b><b>a</b>,pers00008,o5155-w0690
show | beau,"But what are trappings, and external show?",o5155-l32970,"True, thou art spruce and fine, a very beau;",o5155-l32965,/əʊ/ | /əʊ/,full,<b>a</b><b>a</b>,pers00008,o5155-w0690
court | sport,To real worth alone I make my court;,o5155-l32975,"Knaves are my scorn, and coxcombs are my sport.",o5155-l32980,/ɔːt/ | /ɔːt/,full,<b>a</b><b>a</b>,pers00008,o5155-w0690
sport | court,"Knaves are my scorn, and coxcombs are my sport.",o5155-l32980,To real worth alone I make my court;,o5155-l32975,/ɔːt/ | /ɔːt/,full,<b>a</b><b>a</b>,pers00008,o5155-w0690
gay | prey,Once I beheld thee far less trim and gay;,o5155-l32985,"Ragged, disjointed, and to worms a prey;",o5155-l32990,/eɪ/ | /eɪ/,full,<b>a</b><b>a</b>,pers00008,o5155-w0690
prey | gay,"Ragged, disjointed, and to worms a prey;",o5155-l32990,Once I beheld thee far less trim and gay;,o5155-l32985,/eɪ/ | /eɪ/,full,<b>a</b><b>a</b>,pers00008,o5155-w0690
mouse | house,The safe retreat of every lurking mouse;,o5155-l32995,"Derided, shun'd; the lumber of my house!",o5155-l33000,/aʊs/ | /aʊz/,half-vowelrhyme,<b>a</b><b>a</b>,pers00008,o5155-w0690
house | mouse,"Derided, shun'd; the lumber of my house!",o5155-l33000,The safe retreat of every lurking mouse;,o5155-l32995,/aʊz/ | /aʊs/,half-vowelrhyme,<b>a</b><b>a</b>,pers00008,o5155-w0690
before | yore,"Thy robe, how chang'd from what it was before!",o5155-l33005,"Thy velvet robe, which pleas'd my sires of yore!",o5155-l33010,/ɔː/ | /ɔː/,full,<b>a</b><b>a</b>,pers00008,o5155-w0690
