r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
queen | serene,"SISTER of Phoebus, gentle Queen,",o5156-l36980,"Of aspect mild and brow serene,",o5156-l36985,/iːn/ | /iːn/,full,<b>a</b><b>a</b>,pers00095,o5156-w1170
serene | queen,"Of aspect mild and brow serene,",o5156-l36985,"SISTER of Phoebus, gentle Queen,",o5156-l36980,/iːn/ | /iːn/,full,<b>a</b><b>a</b>,pers00095,o5156-w1170
appear | cheer,"Whose friendly beams by night appear,",o5156-l36990,The lonely traveller to cheer;,o5156-l36995,/ɪə/ | /ɪə/,full,<b>a</b><b>a</b>,pers00095,o5156-w1170
cheer | appear,The lonely traveller to cheer;,o5156-l36995,"Whose friendly beams by night appear,",o5156-l36990,/ɪə/ | /ɪə/,full,<b>a</b><b>a</b>,pers00095,o5156-w1170
sway | obey,Attractive Power; whose mighty sway,o5156-l37000,"The ocean's swelling waves obey,",o5156-l37005,/eɪ/ | /eɪ/,full,<b>a</b><b>a</b>,pers00095,o5156-w1170
obey | sway,"The ocean's swelling waves obey,",o5156-l37005,Attractive Power; whose mighty sway,o5156-l37000,/eɪ/ | /eɪ/,full,<b>a</b><b>a</b>,pers00095,o5156-w1170
raise | praise,"And, mounting upward, seem to raise",o5156-l37010,A liquid altar to thy praise:,o5156-l37015,/eɪz/ | /eɪz/,full,<b>a</b><b>a</b>,pers00095,o5156-w1170
praise | raise,A liquid altar to thy praise:,o5156-l37015,"And, mounting upward, seem to raise",o5156-l37010,/eɪz/ | /eɪz/,full,<b>a</b><b>a</b>,pers00095,o5156-w1170
hour | bower,"Thee wither'd hags, at midnight hour,",o5156-l37020,Invoke to their infernal bower;,o5156-l37025,/æə/ | /aʊə/,half-pararhyme,<b>a</b><b>a</b>,pers00095,o5156-w1170
bower | hour,Invoke to their infernal bower;,o5156-l37025,"Thee wither'd hags, at midnight hour,",o5156-l37020,/aʊə/ | /æə/,half-pararhyme,<b>a</b><b>a</b>,pers00095,o5156-w1170
rite | light,"But I to no such horrid rite,",o5156-l37030,"Sweet Queen, implore thy sacred light,",o5156-l37035,/aɪt/ | /aɪt/,full,<b>a</b><b>a</b>,pers00095,o5156-w1170
light | rite,"Sweet Queen, implore thy sacred light,",o5156-l37035,"But I to no such horrid rite,",o5156-l37030,/aɪt/ | /aɪt/,full,<b>a</b><b>a</b>,pers00095,o5156-w1170
sleep | heap,"Nor seek, while all but lovers sleep,",o5156-l37040,To rob the miser's treasur'd heap:,o5156-l37045,/iːp/ | /iːp/,full,<b>a</b><b>a</b>,pers00095,o5156-w1170
heap | sleep,To rob the miser's treasur'd heap:,o5156-l37045,"Nor seek, while all but lovers sleep,",o5156-l37040,/iːp/ | /iːp/,full,<b>a</b><b>a</b>,pers00095,o5156-w1170
impart | heart,Thy kindly beams alone impart,o5156-l37050,"To find the youth who stole my heart,",o5156-l37055,/ɑːt/ | /ɑːt/,full,<b>a</b><b>a</b>,pers00095,o5156-w1170
heart | impart,"To find the youth who stole my heart,",o5156-l37055,Thy kindly beams alone impart,o5156-l37050,/ɑːt/ | /ɑːt/,full,<b>a</b><b>a</b>,pers00095,o5156-w1170
throne | own,"And guide me, from thy silver throne,",o5156-l37060,"To steal his heart, or find my own. ",o5156-l37065,/əʊn/ | /əʊn/,full,<b>a</b><b>a</b>,pers00095,o5156-w1170
own | throne,"To steal his heart, or find my own. ",o5156-l37065,"And guide me, from thy silver throne,",o5156-l37060,/əʊn/ | /əʊn/,full,<b>a</b><b>a</b>,pers00095,o5156-w1170
spring | sing,"HAIL, genial goddess, blooming Spring!",o5156-l36770,"Thy blest return, O let me sing,",o5156-l36775,/ɪŋ/ | /ɪŋ/,full,<b>a</b><b>a</b>bccb,pers00095,o5156-w1160
sing | spring,"Thy blest return, O let me sing,",o5156-l36775,"HAIL, genial goddess, blooming Spring!",o5156-l36770,/ɪŋ/ | /ɪŋ/,full,<b>a</b><b>a</b>bccb,pers00095,o5156-w1160
lays | pays,And aid my languid lays:,o5156-l36780,Its annual tribute pays.,o5156-l36795,/eɪz/ | /eɪz/,full,aa<b>b</b>cc<b>b</b>,pers00095,o5156-w1160
supine | shrine,"Let me not sink in sloth supine,",o5156-l36785,While all creation at thy shrine,o5156-l36790,/uːpaɪn/ | /aɪn/,half-vowelrhyme,aab<b>c</b><b>c</b>b,pers00095,o5156-w1160
shrine | supine,While all creation at thy shrine,o5156-l36790,"Let me not sink in sloth supine,",o5156-l36785,/aɪn/ | /uːpaɪn/,half-vowelrhyme,aab<b>c</b><b>c</b>b,pers00095,o5156-w1160
pays | lays,Its annual tribute pays.,o5156-l36795,And aid my languid lays:,o5156-l36780,/eɪz/ | /eɪz/,full,aa<b>b</b>cc<b>b</b>,pers00095,o5156-w1160
power | flower,Escap'd from Winter's freezing power,o5156-l36800,"Each blossom greets thee, and each flower;",o5156-l36805,/aʊə/ | /æə/,half-pararhyme,<b>a</b><b>a</b>bccb,pers00095,o5156-w1160
flower | power,"Each blossom greets thee, and each flower;",o5156-l36805,Escap'd from Winter's freezing power,o5156-l36800,/æə/ | /aʊə/,half-pararhyme,<b>a</b><b>a</b>bccb,pers00095,o5156-w1160
train | reign,"And, foremost of the train,",o5156-l36810,Prophetic of thy reign.,o5156-l36825,/eɪn/ | /eɪn/,full,aa<b>b</b>cc<b>b</b>,pers00095,o5156-w1160
dressed | vest,"By Nature, (artless handmaid!) drest,",o5156-l36815,"The snow-drop comes in lilly'd vest,",o5156-l36820,/est/ | /est/,full,aab<b>c</b><b>c</b>b,pers00095,o5156-w1160
vest | dressed,"The snow-drop comes in lilly'd vest,",o5156-l36820,"By Nature, (artless handmaid!) drest,",o5156-l36815,/est/ | /est/,full,aab<b>c</b><b>c</b>b,pers00095,o5156-w1160
reign | train,Prophetic of thy reign.,o5156-l36825,"And, foremost of the train,",o5156-l36810,/eɪn/ | /eɪn/,full,aa<b>b</b>cc<b>b</b>,pers00095,o5156-w1160
throat | note,"The lark now strains his warbling throat,",o5156-l36830,While every loud and sprightly note,o5156-l36835,/əʊt/ | /əʊt/,full,<b>a</b><b>a</b>bccb,pers00095,o5156-w1160
