r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
strong | along,"THE man whose constitution's strong,",o5156-l12210,As changing seasons pass along,o5156-l12220,/ɒŋ/ | /ɒŋ/,full,<b>a</b>b<b>a</b>b,pers00093,o5156-w0480
mind | find,"And free from vexing cares his mind,",o5156-l12215,Can in them all fresh pleasures find.,o5156-l12225,/aɪnd/ | /aɪnd/,full,a<b>b</b>a<b>b</b>,pers00093,o5156-w0480
along | strong,As changing seasons pass along,o5156-l12220,"THE man whose constitution's strong,",o5156-l12210,/ɒŋ/ | /ɒŋ/,full,<b>a</b>b<b>a</b>b,pers00093,o5156-w0480
find | mind,Can in them all fresh pleasures find.,o5156-l12225,"And free from vexing cares his mind,",o5156-l12215,/aɪnd/ | /aɪnd/,full,a<b>b</b>a<b>b</b>,pers00093,o5156-w0480
bud | flood,"Not only in the teeming bud,",o5156-l12230,(Urg'd by the sap's ascending flood),o5156-l12240,/ʌd/ | /ʌd/,full,<b>a</b>b<b>a</b>b,pers00093,o5156-w0480
bloom | room,"The opening leaf, and following bloom,",o5156-l12235,And fruit fair knitting in its room;,o5156-l12245,/uːm/ | /uːm/,full,a<b>b</b>a<b>b</b>,pers00093,o5156-w0480
flood | bud,(Urg'd by the sap's ascending flood),o5156-l12240,"Not only in the teeming bud,",o5156-l12230,/ʌd/ | /ʌd/,full,<b>a</b>b<b>a</b>b,pers00093,o5156-w0480
room | bloom,And fruit fair knitting in its room;,o5156-l12245,"The opening leaf, and following bloom,",o5156-l12235,/uːm/ | /uːm/,full,a<b>b</b>a<b>b</b>,pers00093,o5156-w0480
fields | yields,Not only when the smiling fields,o5156-l12250,And the perfumes their bosom yields,o5156-l12260,/iːldz/ | /iːldz/,full,<b>a</b>b<b>a</b>b,pers00093,o5156-w0480
appear | bear,"In all their gaity appear,",o5156-l12255,On balmy wings the zephyrs bear.,o5156-l12265,/ɪə/ | /eə/,half-pararhyme,a<b>b</b>a<b>b</b>,pers00093,o5156-w0480
yields | fields,And the perfumes their bosom yields,o5156-l12260,Not only when the smiling fields,o5156-l12250,/iːldz/ | /iːldz/,full,<b>a</b>b<b>a</b>b,pers00093,o5156-w0480
bear | appear,On balmy wings the zephyrs bear.,o5156-l12265,"In all their gaity appear,",o5156-l12255,/eə/ | /ɪə/,half-pararhyme,a<b>b</b>a<b>b</b>,pers00093,o5156-w0480
mild | wild,"In morning fair, in evening mild,",o5156-l12270,"Birds airy notes in consorts wild,",o5156-l12280,/aɪld/ | /aɪld/,full,<b>a</b>b<b>a</b>b,pers00093,o5156-w0480
shade | serenade,"The murm'ring brook, and cooling shade,",o5156-l12275,And Philomela's serenade.,o5156-l12285,/eɪd/ | /eɪd/,full,a<b>b</b>a<b>b</b>,pers00093,o5156-w0480
wild | mild,"Birds airy notes in consorts wild,",o5156-l12280,"In morning fair, in evening mild,",o5156-l12270,/aɪld/ | /aɪld/,full,<b>a</b>b<b>a</b>b,pers00093,o5156-w0480
serenade | shade,And Philomela's serenade.,o5156-l12285,"The murm'ring brook, and cooling shade,",o5156-l12275,/eɪd/ | /eɪd/,full,a<b>b</b>a<b>b</b>,pers00093,o5156-w0480
ear | year,"Not only in the waving ear,",o5156-l12290,Or whilst the produce of the year,o5156-l12300,/ɪə/ | /ɪə/,full,<b>a</b>b<b>a</b>b,pers00093,o5156-w0480
load | stowed,"And branches bending with their load,",o5156-l12295,"Is gathering, and in safety stow'd.",o5156-l12305,/əʊd/ | /əʊd/,full,a<b>b</b>a<b>b</b>,pers00093,o5156-w0480
year | ear,Or whilst the produce of the year,o5156-l12300,"Not only in the waving ear,",o5156-l12290,/ɪə/ | /ɪə/,full,<b>a</b>b<b>a</b>b,pers00093,o5156-w0480
stowed | load,"Is gathering, and in safety stow'd.",o5156-l12305,"And branches bending with their load,",o5156-l12295,/əʊd/ | /əʊd/,full,a<b>b</b>a<b>b</b>,pers00093,o5156-w0480
sees | trees,"He pleas'd, in days autumnal sees",o5156-l12310,"With various colours, and the trees",o5156-l12320,/iːz/ | /iːz/,full,<b>a</b>b<b>a</b>b,pers00093,o5156-w0480
