r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
turn | mourn,"FAREWEL, sweet scenes! pensive once more I turn",pmt18-l17960, A silent tear those brilliant hours shall mourn,pmt18-l17975,/ɜːn/ | /ɔːn/,half-pararhyme,<b>a</b>bb<b>a</b>cddceffegg,pers00320,pmt18-w0180
view | adieu," Those pointed hills, and wood-fringed lakes to view",pmt18-l17965, With fond regret; while in this last adieu,pmt18-l17970,/uː/ | /uː/,full,a<b>b</b><b>b</b>acddceffegg,pers00320,pmt18-w0180
adieu | view, With fond regret; while in this last adieu,pmt18-l17970," Those pointed hills, and wood-fringed lakes to view",pmt18-l17965,/uː/ | /uː/,full,a<b>b</b><b>b</b>acddceffegg,pers00320,pmt18-w0180
mourn | turn, A silent tear those brilliant hours shall mourn,pmt18-l17975,"FAREWEL, sweet scenes! pensive once more I turn",pmt18-l17960,/ɔːn/ | /ɜːn/,half-pararhyme,<b>a</b>bb<b>a</b>cddceffegg,pers00320,pmt18-w0180
shore | more," For ever past. So from the pleasant shore,",pmt18-l17980, With vain reluctance! 'Mid those woods no more,pmt18-l17995,/ɔː/ | /ɔː/,full,abba<b>c</b>dd<b>c</b>effegg,pers00320,pmt18-w0180
wind | behind," Borne with the struggling bark against the wind,",pmt18-l17985, The trembling pennant fluttering looks behind,pmt18-l17990,/ɪnd/ | /aɪnd/,half-pararhyme,abbac<b>d</b><b>d</b>ceffegg,pers00320,pmt18-w0180
behind | wind, The trembling pennant fluttering looks behind,pmt18-l17990," Borne with the struggling bark against the wind,",pmt18-l17985,/aɪnd/ | /ɪnd/,half-pararhyme,abbac<b>d</b><b>d</b>ceffegg,pers00320,pmt18-w0180
more | shore, With vain reluctance! 'Mid those woods no more,pmt18-l17995," For ever past. So from the pleasant shore,",pmt18-l17980,/ɔː/ | /ɔː/,full,abba<b>c</b>dd<b>c</b>effegg,pers00320,pmt18-w0180
resound | profound," For me the voice of pleasure shall resound,",pmt18-l18000, And wrap my charmed soul in peace profound! ,pmt18-l18015,/aʊnd/ | /aʊnd/,full,abbacddc<b>e</b>ff<b>e</b>gg,pers00320,pmt18-w0180
lake | awake, Nor soft flutes warbling o'er the placid lake,pmt18-l18005," Aërial music shall for me awake,",pmt18-l18010,/eɪk/ | /eɪk/,full,abbacddce<b>f</b><b>f</b>egg,pers00320,pmt18-w0180
