r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
renowned | crowned,"NOW Britain's senate, far renown'd,",o5157-l27290,"Now Majesty with golden circle crown'd,",o5157-l27300,/aʊnd/ | /aʊnd/,full,<b>a</b>b<b>a</b>b,pers00089,o5157-w0420
band | hand,Assembles full an aweful band!,o5157-l27295,"Mounts her bright throne, and waves her gracious hand.",o5157-l27305,/ænd/ | /ænd/,full,a<b>b</b>a<b>b</b>,pers00089,o5157-w0420
crowned | renowned,"Now Majesty with golden circle crown'd,",o5157-l27300,"NOW Britain's senate, far renown'd,",o5157-l27290,/aʊnd/ | /aʊnd/,full,<b>a</b>b<b>a</b>b,pers00089,o5157-w0420
hand | band,"Mounts her bright throne, and waves her gracious hand.",o5157-l27305,Assembles full an aweful band!,o5157-l27295,/ænd/ | /ænd/,full,a<b>b</b>a<b>b</b>,pers00089,o5157-w0420
hear | year,"""Ye chiefs of Albion with attention hear,",o5157-l27310,"""Begin, begin th' important year,",o5157-l27320,/ɪə/ | /ɪə/,full,<b>a</b>b<b>a</b>b,pers00089,o5157-w0420
laws | cause,"""Guard well your liberties, review your laws,",o5157-l27315,"""And boldly speak in Freedom's cause. """,o5157-l27325,/ɔːz/ | /ɔːz/,full,a<b>b</b>a<b>b</b>,pers00089,o5157-w0420
year | hear,"""Begin, begin th' important year,",o5157-l27320,"""Ye chiefs of Albion with attention hear,",o5157-l27310,/ɪə/ | /ɪə/,full,<b>a</b>b<b>a</b>b,pers00089,o5157-w0420
cause | laws,"""And boldly speak in Freedom's cause. """,o5157-l27325,"""Guard well your liberties, review your laws,",o5157-l27315,/ɔːz/ | /ɔːz/,full,a<b>b</b>a<b>b</b>,pers00089,o5157-w0420
rest | breast,Then starting from her summer's rest,o5157-l27330,"She feels rekindling raptures wake her breast,",o5157-l27340,/est/ | /est/,full,<b>a</b>b<b>a</b>b,pers00089,o5157-w0420
tongue | along,Glad Eloquence unbinds her tongue.,o5157-l27335,And pours the sacred energy along.,o5157-l27345,/ʌŋ/ | /ɒŋ/,half-pararhyme,a<b>b</b>a<b>b</b>,pers00089,o5157-w0420
