r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
pain | vein,"AH, why this boding start? this sudden pain,",o4984-l00005," That wings my pulse, and shoots from vein to vein? ",o4984-l00010,/eɪn/ | /eɪn/,full,<b>a</b><b>a</b>,pers00211,o4984-w0010
vein | pain," That wings my pulse, and shoots from vein to vein? ",o4984-l00010,"AH, why this boding start? this sudden pain,",o4984-l00005,/eɪn/ | /eɪn/,full,<b>a</b><b>a</b>,pers00211,o4984-w0010
bell | cell,"What mean, regardless of yon midnight bell,",o4984-l00015, These earth-born visions saddening o'er my cell? ,o4984-l00020,/el/ | /el/,full,<b>a</b><b>a</b>,pers00211,o4984-w0010
cell | bell, These earth-born visions saddening o'er my cell? ,o4984-l00020,"What mean, regardless of yon midnight bell,",o4984-l00015,/el/ | /el/,full,<b>a</b><b>a</b>,pers00211,o4984-w0010
glow | flow,What strange disorder prompts these thoughts to glow? ,o4984-l00025,"These sighs to murmur, and these tears to flow? ",o4984-l00030,/əʊ/ | /əʊ/,full,<b>a</b><b>a</b>,pers00211,o4984-w0010
flow | glow,"These sighs to murmur, and these tears to flow? ",o4984-l00030,What strange disorder prompts these thoughts to glow? ,o4984-l00025,/əʊ/ | /əʊ/,full,<b>a</b><b>a</b>,pers00211,o4984-w0010
restored | adored,"'Tis she, 'tis Eloisa's form restor'd,",o4984-l00035," Once a pure saint, and more than saints ador'd:",o4984-l00040,/ɔːd/ | /ɔːd/,full,<b>a</b><b>a</b>,pers00211,o4984-w0010
adored | restored," Once a pure saint, and more than saints ador'd:",o4984-l00040,"'Tis she, 'tis Eloisa's form restor'd,",o4984-l00035,/ɔːd/ | /ɔːd/,full,<b>a</b><b>a</b>,pers00211,o4984-w0010
confessed | breast," She comes in all her killing charms confest,",o4984-l00045," Glares thro' the gloom, and pours upon my breast,",o4984-l00050,/est/ | /est/,full,<b>a</b><b>a</b>,pers00211,o4984-w0010
breast | confessed," Glares thro' the gloom, and pours upon my breast,",o4984-l00050," She comes in all her killing charms confest,",o4984-l00045,/est/ | /est/,full,<b>a</b><b>a</b>,pers00211,o4984-w0010
remove | love," Bids heav'n's bright guard from Paraclete remove,",o4984-l00055, And drags me back to misery and love. ,o4984-l00060,/uːv/ | /ʌv/,half-pararhyme,<b>a</b><b>a</b>,pers00211,o4984-w0010
love | remove, And drags me back to misery and love. ,o4984-l00060," Bids heav'n's bright guard from Paraclete remove,",o4984-l00055,/ʌv/ | /uːv/,half-pararhyme,<b>a</b><b>a</b>,pers00211,o4984-w0010
see | thee,"Enjoy thy triumphs, dear illusion! see",o4984-l00065, This sad apostate from his God to thee;,o4984-l00070,/iː/ | /iː/,full,<b>a</b><b>a</b>,pers00211,o4984-w0010
thee | see, This sad apostate from his God to thee;,o4984-l00070,"Enjoy thy triumphs, dear illusion! see",o4984-l00065,/iː/ | /iː/,full,<b>a</b><b>a</b>,pers00211,o4984-w0010
return | urn," See, at thy call, my guilty warmths return,",o4984-l00075," Flame thro' my blood, and steal me from my urn. ",o4984-l00080,/ɜːn/ | /ɜːn/,full,<b>a</b><b>a</b>,pers00211,o4984-w0010
