r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
flow | woe,"IF e'er sharp sorrow from thine eyes did flow,",o5156-l10440,"If e'er thy bosom felt another's woe,",o5156-l10445,/əʊ/ | /əʊ/,full,<b>a</b><b>a</b>,pers00145,o5156-w0410
woe | flow,"If e'er thy bosom felt another's woe,",o5156-l10445,"IF e'er sharp sorrow from thine eyes did flow,",o5156-l10440,/əʊ/ | /əʊ/,full,<b>a</b><b>a</b>,pers00145,o5156-w0410
prove | love,"If e'er fair beauty's charms thy heart did prove,",o5156-l10450,If e'er the offspring of thy virtuous love,o5156-l10455,/uːv/ | /ʌv/,half-pararhyme,<b>a</b><b>a</b>,pers00145,o5156-w0410
love | prove,If e'er the offspring of thy virtuous love,o5156-l10455,"If e'er fair beauty's charms thy heart did prove,",o5156-l10450,/ʌv/ | /uːv/,half-pararhyme,<b>a</b><b>a</b>,pers00145,o5156-w0410
dear | tear,"Bloom'd to thy wish, or to thy soul was dear,",o5156-l10460,This plaintive marble asks thee for a tear!,o5156-l10465,/ɪə/ | /ɪə/,full,<b>a</b><b>a</b>,pers00145,o5156-w0410
tear | dear,This plaintive marble asks thee for a tear!,o5156-l10465,"Bloom'd to thy wish, or to thy soul was dear,",o5156-l10460,/ɪə/ | /ɪə/,full,<b>a</b><b>a</b>,pers00145,o5156-w0410
away | prey,"For here, alas! too early snatch'd away,",o5156-l10470,All that was lovely Death has made his prey.,o5156-l10475,/eɪ/ | /eɪ/,full,<b>a</b><b>a</b>,pers00145,o5156-w0410
prey | away,All that was lovely Death has made his prey.,o5156-l10475,"For here, alas! too early snatch'd away,",o5156-l10470,/eɪ/ | /eɪ/,full,<b>a</b><b>a</b>,pers00145,o5156-w0410
vie | eye,"No more her cheeks with crimson roses vie,",o5156-l10480,No more the diamond sparkles in her eye;,o5156-l10485,/aɪ/ | /aɪ/,full,<b>a</b><b>a</b>,pers00145,o5156-w0410
eye | vie,No more the diamond sparkles in her eye;,o5156-l10485,"No more her cheeks with crimson roses vie,",o5156-l10480,/aɪ/ | /aɪ/,full,<b>a</b><b>a</b>,pers00145,o5156-w0410
