r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
form | charm,IF Flavia in thy faultless Form,o5247-l02125," If every Grace conspires to charm,",o5247-l02135,/ɔːm/ | /ɑːm/,half-pararhyme,<b>a</b>b<b>a</b>b,pers00295,o5247-w0110
find | mind," All that is Heavenly-fair we find,",o5247-l02130, And speaks the Beauties of thy Mind. ,o5247-l02140,/aɪnd/ | /aɪnd/,full,a<b>b</b>a<b>b</b>,pers00295,o5247-w0110
charm | form," If every Grace conspires to charm,",o5247-l02135,IF Flavia in thy faultless Form,o5247-l02125,/ɑːm/ | /ɔːm/,half-pararhyme,<b>a</b>b<b>a</b>b,pers00295,o5247-w0110
mind | find, And speaks the Beauties of thy Mind. ,o5247-l02140," All that is Heavenly-fair we find,",o5247-l02130,/aɪnd/ | /aɪnd/,full,a<b>b</b>a<b>b</b>,pers00295,o5247-w0110
maid | betrayed,"Why shouldst thou wonder, lovely Maid,",o5247-l02145,"Why those to hopeless Love betray'd,",o5247-l02155,/eɪd/ | /eɪd/,full,<b>a</b>b<b>a</b>b,pers00295,o5247-w0110
inspire | fire, At the soft Passions you inspire? ,o5247-l02150, Or these feel Friendship's sacred Fire? ,o5247-l02160,/æə/ | /æə/,full,a<b>b</b>a<b>b</b>,pers00295,o5247-w0110
betrayed | maid,"Why those to hopeless Love betray'd,",o5247-l02155,"Why shouldst thou wonder, lovely Maid,",o5247-l02145,/eɪd/ | /eɪd/,full,<b>a</b>b<b>a</b>b,pers00295,o5247-w0110
fire | inspire, Or these feel Friendship's sacred Fire? ,o5247-l02160, At the soft Passions you inspire? ,o5247-l02150,/æə/ | /æə/,full,a<b>b</b>a<b>b</b>,pers00295,o5247-w0110
enslave | save,"Heedless thy charming Eyes enslave,",o5247-l02165," Nought can the wretched Gazer save,",o5247-l02175,/eɪv/ | /eɪv/,full,<b>a</b>b<b>a</b>b,pers00295,o5247-w0110
dart | heart, Nor know the smiling Deaths they dart;,o5247-l02170, Or rescue his devoted Heart. ,o5247-l02180,/ɑːt/ | /ɑːt/,full,a<b>b</b>a<b>b</b>,pers00295,o5247-w0110
save | enslave," Nought can the wretched Gazer save,",o5247-l02175,"Heedless thy charming Eyes enslave,",o5247-l02165,/eɪv/ | /eɪv/,full,<b>a</b>b<b>a</b>b,pers00295,o5247-w0110
heart | dart, Or rescue his devoted Heart. ,o5247-l02180, Nor know the smiling Deaths they dart;,o5247-l02170,/ɑːt/ | /ɑːt/,full,a<b>b</b>a<b>b</b>,pers00295,o5247-w0110
more | power,"But ah to win the Soul is more,",o5247-l02185," The Work of some diviner Power,",o5247-l02195,/ɔː/ | /aʊə/,half-pararhyme,<b>a</b>b<b>a</b>b,pers00295,o5247-w0110
impart | dart," And Friendship's nobler Fires impart,",o5247-l02190, And Reason wings th' unerring Dart. ,o5247-l02200,/ɑːt/ | /ɑːt/,full,a<b>b</b>a<b>b</b>,pers00295,o5247-w0110
power | more," The Work of some diviner Power,",o5247-l02195,"But ah to win the Soul is more,",o5247-l02185,/aʊə/ | /ɔː/,half-pararhyme,<b>a</b>b<b>a</b>b,pers00295,o5247-w0110
dart | impart, And Reason wings th' unerring Dart. ,o5247-l02200," And Friendship's nobler Fires impart,",o5247-l02190,/ɑːt/ | /ɑːt/,full,a<b>b</b>a<b>b</b>,pers00295,o5247-w0110
praise | ways,Let thy Adorers justly praise,o5247-l02205," Extol thy Charms a thousand Ways,",o5247-l02215,/eɪz/ | /eɪz/,full,<b>a</b>b<b>a</b>b,pers00295,o5247-w0110
face | grace," The wond'rous Beauties of thy Face,",o5247-l02210, And with thy Name their Numbers grace. ,o5247-l02220,/eɪs/ | /eɪs/,full,a<b>b</b>a<b>b</b>,pers00295,o5247-w0110
ways | praise," Extol thy Charms a thousand Ways,",o5247-l02215,Let thy Adorers justly praise,o5247-l02205,/eɪz/ | /eɪz/,full,<b>a</b>b<b>a</b>b,pers00295,o5247-w0110
grace | face, And with thy Name their Numbers grace. ,o5247-l02220," The wond'rous Beauties of thy Face,",o5247-l02210,/eɪs/ | /eɪs/,full,a<b>b</b>a<b>b</b>,pers00295,o5247-w0110
find | mind,"Friendship a nobler Theme shall find,",o5247-l02225," The Graces that adorn thy Mind,",o5247-l02235,/aɪnd/ | /aɪnd/,full,<b>a</b>b<b>a</b>b,pers00295,o5247-w0110
