r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
fame | same,WHILST pretty fellows think a woman's fame,o5152-l12810,In every state and every age the same;,o5152-l12815,/eɪm/ | /eɪm/,full,<b>a</b><b>a</b>,pers00001,o5152-w0140
same | fame,In every state and every age the same;,o5152-l12815,WHILST pretty fellows think a woman's fame,o5152-l12810,/eɪm/ | /eɪm/,full,<b>a</b><b>a</b>,pers00001,o5152-w0140
toast | most,"With their own folly pleas'd the fair they toast,",o5152-l12820,"And where they least are happy, swear they're most;",o5152-l12825,/əʊst/ | /əʊst/,full,<b>a</b><b>a</b>,pers00001,o5152-w0140
most | toast,"And where they least are happy, swear they're most;",o5152-l12825,"With their own folly pleas'd the fair they toast,",o5152-l12820,/əʊst/ | /əʊst/,full,<b>a</b><b>a</b>,pers00001,o5152-w0140
prude | lewd,No difference making 'twixt coquet and prude;,o5152-l12830,"And her that seems, yet is not really lewd;",o5152-l12835,/uːd/ | /uːd/,full,<b>a</b><b>a</b>,pers00001,o5152-w0140
lewd | prude,"And her that seems, yet is not really lewd;",o5152-l12835,No difference making 'twixt coquet and prude;,o5152-l12830,/uːd/ | /uːd/,full,<b>a</b><b>a</b>,pers00001,o5152-w0140
live | give,"While thus they think, and thus they vainly live,",o5152-l12840,And taste no joys but what their fancy give:,o5152-l12845,/ɪv/ | /ɪv/,full,<b>a</b><b>a</b>,pers00001,o5152-w0140
give | live,And taste no joys but what their fancy give:,o5152-l12845,"While thus they think, and thus they vainly live,",o5152-l12840,/ɪv/ | /ɪv/,full,<b>a</b><b>a</b>,pers00001,o5152-w0140
guide | denied,"Let this great maxim be my action's guide,",o5152-l12850,"May I ne'er hope, tho' I am ne'er deny'd;",o5152-l12855,/aɪd/ | /aɪd/,full,<b>a</b><b>a</b>a,pers00001,o5152-w0140
guide | tried,"Let this great maxim be my action's guide,",o5152-l12850,"Nor think a woman won, that's willing to be try'd.",o5152-l12860,/aɪd/ | /aɪd/,full,<b>a</b>a<b>a</b>,pers00001,o5152-w0140
denied | guide,"May I ne'er hope, tho' I am ne'er deny'd;",o5152-l12855,"Let this great maxim be my action's guide,",o5152-l12850,/aɪd/ | /aɪd/,full,<b>a</b><b>a</b>a,pers00001,o5152-w0140
denied | tried,"May I ne'er hope, tho' I am ne'er deny'd;",o5152-l12855,"Nor think a woman won, that's willing to be try'd.",o5152-l12860,/aɪd/ | /aɪd/,full,a<b>a</b><b>a</b>,pers00001,o5152-w0140
tried | guide,"Nor think a woman won, that's willing to be try'd.",o5152-l12860,"Let this great maxim be my action's guide,",o5152-l12850,/aɪd/ | /aɪd/,full,<b>a</b>a<b>a</b>,pers00001,o5152-w0140
tried | denied,"Nor think a woman won, that's willing to be try'd.",o5152-l12860,"May I ne'er hope, tho' I am ne'er deny'd;",o5152-l12855,/aɪd/ | /aɪd/,full,a<b>a</b><b>a</b>,pers00001,o5152-w0140
retire | admire,"WHY will Delia thus retire,",o5152-l13475,"While the sighing crowd admire,",o5152-l13485,/æə/ | /æə/,full,<b>a</b>b<b>a</b>b,pers00001,o5152-w0170
away | tea,And idly languish life away?,o5152-l13480,'Tis too soon for hartshorn tea.,o5152-l13490,/eɪ/ | /iː/,half-pararhyme,a<b>b</b>a<b>b</b>,pers00001,o5152-w0170
admire | retire,"While the sighing crowd admire,",o5152-l13485,"WHY will Delia thus retire,",o5152-l13475,/æə/ | /æə/,full,<b>a</b>b<b>a</b>b,pers00001,o5152-w0170
tea | away,'Tis too soon for hartshorn tea.,o5152-l13490,And idly languish life away?,o5152-l13480,/iː/ | /eɪ/,half-pararhyme,a<b>b</b>a<b>b</b>,pers00001,o5152-w0170
fretting | eat him,All those dismal looks and fretting,o5152-l13495,"Long ago the worms have eat him,",o5152-l13505,/etɪŋ/ | /iːthɪmiːthɪm/,half-pararhyme,<b>a</b>b<b>a</b>b,pers00001,o5152-w0170
restore | more,Cannot Damon's life restore;,o5152-l13500,You can never see him more.,o5152-l13510,/ɔː/ | /ɔː/,full,a<b>b</b>a<b>b</b>,pers00001,o5152-w0170
eat him | fretting,"Long ago the worms have eat him,",o5152-l13505,All those dismal looks and fretting,o5152-l13495,/iːthɪmiːthɪm/ | /etɪŋ/,half-pararhyme,<b>a</b>b<b>a</b>b,pers00001,o5152-w0170
more | restore,You can never see him more.,o5152-l13510,Cannot Damon's life restore;,o5152-l13500,/ɔː/ | /ɔː/,full,a<b>b</b>a<b>b</b>,pers00001,o5152-w0170
toilet | spoil it,"Once again consult your toilette,",o5152-l13515,"So much weeping soon will spoil it,",o5152-l13525,/et/ | /ɔɪlɪtspɔɪlɪt/,half-pararhyme,<b>a</b>b<b>a</b>b,pers00001,o5152-w0170
review | renew,In the glass your face review:,o5152-l13520,And no spring your charms renew.,o5152-l13530,/uː/ | /uː/,full,a<b>b</b>a<b>b</b>,pers00001,o5152-w0170
spoil it | toilet,"So much weeping soon will spoil it,",o5152-l13525,"Once again consult your toilette,",o5152-l13515,/ɔɪlɪtspɔɪlɪt/ | /et/,half-pararhyme,<b>a</b>b<b>a</b>b,pers00001,o5152-w0170
renew | review,And no spring your charms renew.,o5152-l13530,In the glass your face review:,o5152-l13520,/uː/ | /uː/,full,a<b>b</b>a<b>b</b>,pers00001,o5152-w0170
woman | common,"I, like you, was born a woman,",o5152-l13535,"The disease, alas! is common;",o5152-l13545,/ʊmən/ | /ɒmən/,half-vowelrhyme,<b>a</b>b<b>a</b>b,pers00001,o5152-w0170
mean | spleen,Well I know what vapours mean:,o5152-l13540,"Single, we have all the spleen.",o5152-l13550,/iːn/ | /iːn/,full,a<b>b</b>a<b>b</b>,pers00001,o5152-w0170
common | woman,"The disease, alas! is common;",o5152-l13545,"I, like you, was born a woman,",o5152-l13535,/ɒmən/ | /ʊmən/,half-vowelrhyme,<b>a</b>b<b>a</b>b,pers00001,o5152-w0170
spleen | mean,"Single, we have all the spleen.",o5152-l13550,Well I know what vapours mean:,o5152-l13540,/iːn/ | /iːn/,full,a<b>b</b>a<b>b</b>,pers00001,o5152-w0170
tell us | fellows,"All the morals that they tell us,",o5152-l13555,"Chuse, among the pretty fellows;",o5152-l13565,/elʌstelʌs/ | /eləʊz/,half-pararhyme,<b>a</b>b<b>a</b>b,pers00001,o5152-w0170
yet | wit,Never cur'd the sorrow yet:,o5152-l13560,"One of honour, youth, and wit.",o5152-l13570,/et/ | /ɪt/,half-pararhyme,a<b>b</b>a<b>b</b>,pers00001,o5152-w0170
fellows | tell us,"Chuse, among the pretty fellows;",o5152-l13565,"All the morals that they tell us,",o5152-l13555,/eləʊz/ | /elʌstelʌs/,half-pararhyme,<b>a</b>b<b>a</b>b,pers00001,o5152-w0170
wit | yet,"One of honour, youth, and wit.",o5152-l13570,Never cur'd the sorrow yet:,o5152-l13560,/ɪt/ | /et/,half-pararhyme,a<b>b</b>a<b>b</b>,pers00001,o5152-w0170
morning | returning,"Prithee hear him every morning,",o5152-l13575,Once again at night returning —,o5152-l13585,/ɔːnɪŋ/ | /ɜːnɪŋ/,half-pararhyme,<b>a</b>b<b>a</b>b,pers00001,o5152-w0170
two | do,At the least an hour or two;,o5152-l13580,I believe the dose will do.,o5152-l13590,/uː/ | /uː/,full,a<b>b</b>a<b>b</b>,pers00001,o5152-w0170
returning | morning,Once again at night returning —,o5152-l13585,"Prithee hear him every morning,",o5152-l13575,/ɜːnɪŋ/ | /ɔːnɪŋ/,half-pararhyme,<b>a</b>b<b>a</b>b,pers00001,o5152-w0170
do | two,I believe the dose will do.,o5152-l13590,At the least an hour or two;,o5152-l13580,/uː/ | /uː/,full,a<b>b</b>a<b>b</b>,pers00001,o5152-w0170
advise | eyes,YOU little know the heart that you advise;,o5155-l21815,I view this various scene with equal eyes:,o5155-l21820,/aɪz/ | /aɪz/,full,<b>a</b><b>a</b>,pers00001,o5155-w0320
eyes | advise,I view this various scene with equal eyes:,o5155-l21820,YOU little know the heart that you advise;,o5155-l21815,/aɪz/ | /aɪz/,full,<b>a</b><b>a</b>,pers00001,o5155-w0320
alone | throne,"In crowded courts I find myself alone,",o5155-l21825,And pay my worship to a nobler throne.,o5155-l21830,/əʊn/ | /əʊn/,full,<b>a</b><b>a</b>,pers00001,o5155-w0320
throne | alone,And pay my worship to a nobler throne.,o5155-l21830,"In crowded courts I find myself alone,",o5155-l21825,/əʊn/ | /əʊn/,full,<b>a</b><b>a</b>,pers00001,o5155-w0320
know | show,"Long since the value of this world I know,",o5155-l21835,"Pity the madness, and despise the show.",o5155-l21840,/əʊ/ | /əʊ/,full,<b>a</b><b>a</b>,pers00001,o5155-w0320
show | know,"Pity the madness, and despise the show.",o5155-l21840,"Long since the value of this world I know,",o5155-l21835,/əʊ/ | /əʊ/,full,<b>a</b><b>a</b>,pers00001,o5155-w0320
bear | fear,"Well as I can my tedious part I bear,",o5155-l21845,And wait for my dismission without fear.,o5155-l21850,/eə/ | /ɪə/,half-pararhyme,<b>a</b><b>a</b>,pers00001,o5155-w0320
fear | bear,And wait for my dismission without fear.,o5155-l21850,"Well as I can my tedious part I bear,",o5155-l21845,/ɪə/ | /eə/,half-pararhyme,<b>a</b><b>a</b>,pers00001,o5155-w0320
ways | praise,"Seldom I mark mankind's detested ways,",o5155-l21855,"Not hearing censure, nor affecting praise;",o5155-l21860,/eɪz/ | /eɪz/,full,<b>a</b><b>a</b>,pers00001,o5155-w0320
praise | ways,"Not hearing censure, nor affecting praise;",o5155-l21860,"Seldom I mark mankind's detested ways,",o5155-l21855,/eɪz/ | /eɪz/,full,<b>a</b><b>a</b>,pers00001,o5155-w0320
trust | just,"And, unconcern'd, my future state I trust",o5155-l21865,"To that sole Being, merciful and just.",o5155-l21870,/ʌst/ | /ʌst/,full,<b>a</b><b>a</b>,pers00001,o5155-w0320
just | trust,"To that sole Being, merciful and just.",o5155-l21870,"And, unconcern'd, my future state I trust",o5155-l21865,/ʌst/ | /ʌst/,full,<b>a</b><b>a</b>,pers00001,o5155-w0320
fame | aim,"WHILST thirst of praise, and vain desire of fame,",o5152-l12755,"In every age, is every woman's aim;",o5152-l12760,/eɪm/ | /eɪm/,full,<b>a</b><b>a</b>,pers00001,o5152-w0130
aim | fame,"In every age, is every woman's aim;",o5152-l12760,"WHILST thirst of praise, and vain desire of fame,",o5152-l12755,/eɪm/ | /eɪm/,full,<b>a</b><b>a</b>,pers00001,o5152-w0130
proud | crowd,"With courtship pleas'd, of silly toasters proud,",o5152-l12765,"Found of a train, and happy in a crowd;",o5152-l12770,/aʊd/ | /aʊd/,full,<b>a</b><b>a</b>,pers00001,o5152-w0130
crowd | proud,"Found of a train, and happy in a crowd;",o5152-l12770,"With courtship pleas'd, of silly toasters proud,",o5152-l12765,/aʊd/ | /aʊd/,full,<b>a</b><b>a</b>,pers00001,o5152-w0130
glance | advance,"On each poor fool bestowing some kind glance,",o5152-l12775,Each conquest owing to some loose advance;,o5152-l12780,/ɑːns/ | /ɑːns/,full,<b>a</b><b>a</b>,pers00001,o5152-w0130
advance | glance,Each conquest owing to some loose advance;,o5152-l12780,"On each poor fool bestowing some kind glance,",o5152-l12775,/ɑːns/ | /ɑːns/,full,<b>a</b><b>a</b>,pers00001,o5152-w0130
pursued | lewd,"While vain coquets affect to be pursu'd,",o5152-l12785,"And think they're virtuous, if not grossly lewd:",o5152-l12790,/uːd/ | /uːd/,full,<b>a</b><b>a</b>,pers00001,o5152-w0130
lewd | pursued,"And think they're virtuous, if not grossly lewd:",o5152-l12790,"While vain coquets affect to be pursu'd,",o5152-l12785,/uːd/ | /uːd/,full,<b>a</b><b>a</b>,pers00001,o5152-w0130
guide | tried,Let this great maxim be my virtue's guide;,o5152-l12795,In part she is to blame that has been try'd —,o5152-l12800,/aɪd/ | /aɪd/,full,<b>a</b><b>a</b>a,pers00001,o5152-w0130
guide | denied,Let this great maxim be my virtue's guide;,o5152-l12795,He comes too near that comes to be deny'd.,o5152-l12805,/aɪd/ | /aɪd/,full,<b>a</b>a<b>a</b>,pers00001,o5152-w0130
tried | guide,In part she is to blame that has been try'd —,o5152-l12800,Let this great maxim be my virtue's guide;,o5152-l12795,/aɪd/ | /aɪd/,full,<b>a</b><b>a</b>a,pers00001,o5152-w0130
tried | denied,In part she is to blame that has been try'd —,o5152-l12800,He comes too near that comes to be deny'd.,o5152-l12805,/aɪd/ | /aɪd/,full,a<b>a</b><b>a</b>,pers00001,o5152-w0130
denied | guide,He comes too near that comes to be deny'd.,o5152-l12805,Let this great maxim be my virtue's guide;,o5152-l12795,/aɪd/ | /aɪd/,full,<b>a</b>a<b>a</b>,pers00001,o5152-w0130
denied | tried,He comes too near that comes to be deny'd.,o5152-l12805,In part she is to blame that has been try'd —,o5152-l12800,/aɪd/ | /aɪd/,full,a<b>a</b><b>a</b>,pers00001,o5152-w0130
strain | vain,"IS it to me, this sad lamenting strain:",o5155-l21615,Are heaven's choicest gifts bestow'd in vain?,o5155-l21620,/eɪn/ | /eɪn/,full,<b>a</b><b>a</b>,pers00001,o5155-w0310
vain | strain,Are heaven's choicest gifts bestow'd in vain?,o5155-l21620,"IS it to me, this sad lamenting strain:",o5155-l21615,/eɪn/ | /eɪn/,full,<b>a</b><b>a</b>,pers00001,o5155-w0310
bride | pride,"A plenteous fortune, and a beauteous bride,",o5155-l21625,"Your love rewarded, gratify'd your pride:",o5155-l21630,/aɪd/ | /aɪd/,full,<b>a</b><b>a</b>,pers00001,o5155-w0310
pride | bride,"Your love rewarded, gratify'd your pride:",o5155-l21630,"A plenteous fortune, and a beauteous bride,",o5155-l21625,/aɪd/ | /aɪd/,full,<b>a</b><b>a</b>,pers00001,o5155-w0310
pursue | new,Yet leaving her — 'tis me that you pursue,o5155-l21635,"Without one single charm, but being new.",o5155-l21640,/uː/ | /uː/,full,<b>a</b><b>a</b>,pers00001,o5155-w0310
new | pursue,"Without one single charm, but being new.",o5155-l21640,Yet leaving her — 'tis me that you pursue,o5155-l21635,/uː/ | /uː/,full,<b>a</b><b>a</b>,pers00001,o5155-w0310
ways | praise,How vile is man! how I detest their ways,o5155-l21645,"Of artful falshood, and designing praise!",o5155-l21650,/eɪz/ | /eɪz/,full,<b>a</b><b>a</b>,pers00001,o5155-w0310
praise | ways,"Of artful falshood, and designing praise!",o5155-l21650,How vile is man! how I detest their ways,o5155-l21645,/eɪz/ | /eɪz/,full,<b>a</b><b>a</b>,pers00001,o5155-w0310
slight | delight,"Tasteless, an easy happiness you slight,",o5155-l21655,"Ruin your joy, and mischief your delight.",o5155-l21660,/aɪt/ | /aɪt/,full,<b>a</b><b>a</b>,pers00001,o5155-w0310
delight | slight,"Ruin your joy, and mischief your delight.",o5155-l21660,"Tasteless, an easy happiness you slight,",o5155-l21655,/aɪt/ | /aɪt/,full,<b>a</b><b>a</b>,pers00001,o5155-w0310
kind | confined,Why should poor pug (the mimic of your kind),o5155-l21665,"Wear a rough chain, and be to box confin'd?",o5155-l21670,/aɪnd/ | /aɪnd/,full,<b>a</b><b>a</b>,pers00001,o5155-w0310
confined | kind,"Wear a rough chain, and be to box confin'd?",o5155-l21670,Why should poor pug (the mimic of your kind),o5155-l21665,/aɪnd/ | /aɪnd/,full,<b>a</b><b>a</b>,pers00001,o5155-w0310
fan | man,"Some cup, perhaps, he breaks, or tears a fan, —",o5155-l21675,"While roves unpunish'd the destroyer, man.",o5155-l21680,/æn/ | /æn/,full,<b>a</b><b>a</b>,pers00001,o5155-w0310
man | fan,"While roves unpunish'd the destroyer, man.",o5155-l21680,"Some cup, perhaps, he breaks, or tears a fan, —",o5155-l21675,/æn/ | /æn/,full,<b>a</b><b>a</b>,pers00001,o5155-w0310
shame | fame,"Not bound by vows, and unrestrain'd by shame,",o5155-l21685,"In sport you break the heart, and rend the fame.",o5155-l21690,/eɪm/ | /eɪm/,full,<b>a</b><b>a</b>,pers00001,o5155-w0310
fame | shame,"In sport you break the heart, and rend the fame.",o5155-l21690,"Not bound by vows, and unrestrain'd by shame,",o5155-l21685,/eɪm/ | /eɪm/,full,<b>a</b><b>a</b>,pers00001,o5155-w0310
