r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
art | heart,"O COME, blest Spirit! whatsoe'er thou art,",o5398-l00115," Thou rushing warmth that hovers round my heart,",o5398-l00120,/ɑːt/ | /ɑːt/,full,<b>a</b><b>a</b>,pers00278,o5398-w0010
heart | art," Thou rushing warmth that hovers round my heart,",o5398-l00120,"O COME, blest Spirit! whatsoe'er thou art,",o5398-l00115,/ɑːt/ | /ɑːt/,full,<b>a</b><b>a</b>,pers00278,o5398-w0010
joy | destroy," Sweet inmate, hail! thou source of sterling joy,",o5398-l00125," That poverty itself cannot destroy,",o5398-l00130,/ɔɪ/ | /ɔɪ/,full,<b>a</b><b>a</b>,pers00278,o5398-w0010
destroy | joy," That poverty itself cannot destroy,",o5398-l00130," Sweet inmate, hail! thou source of sterling joy,",o5398-l00125,/ɔɪ/ | /ɔɪ/,full,<b>a</b><b>a</b>,pers00278,o5398-w0010
me | obscurity," Be thou my Muse; and faithful still to me,",o5398-l00135, Retrace the paths of wild obscurity. ,o5398-l00140,/iː/ | /ʊərəti/,half-pararhyme,<b>a</b><b>a</b>,pers00278,o5398-w0010
obscurity | me, Retrace the paths of wild obscurity. ,o5398-l00140," Be thou my Muse; and faithful still to me,",o5398-l00135,/ʊərəti/ | /iː/,half-pararhyme,<b>a</b><b>a</b>,pers00278,o5398-w0010
rehearse | verse,"No deeds of arms my humble lines rehearse,",o5398-l00145," No Alpine wonders thunder through my verse,",o5398-l00150,/ɜːs/ | /ɜːs/,full,<b>a</b><b>a</b>,pers00278,o5398-w0010
verse | rehearse," No Alpine wonders thunder through my verse,",o5398-l00150,"No deeds of arms my humble lines rehearse,",o5398-l00145,/ɜːs/ | /ɜːs/,full,<b>a</b><b>a</b>,pers00278,o5398-w0010
hill | still," The roaring cataract, the snow-topt hill,",o5398-l00155," Inspiring awe, till breath itself stands still:",o5398-l00160,/ɪl/ | /ɪl/,full,<b>a</b><b>a</b>,pers00278,o5398-w0010
still | hill," Inspiring awe, till breath itself stands still:",o5398-l00160," The roaring cataract, the snow-topt hill,",o5398-l00155,/ɪl/ | /ɪl/,full,<b>a</b><b>a</b>,pers00278,o5398-w0010
eyes | skies," Nature's sublimer scenes ne'er charm'd mine eyes,",o5398-l00165, Nor Science led me through the boundless skies;,o5398-l00170,/aɪz/ | /aɪz/,full,<b>a</b><b>a</b>,pers00278,o5398-w0010
skies | eyes, Nor Science led me through the boundless skies;,o5398-l00170," Nature's sublimer scenes ne'er charm'd mine eyes,",o5398-l00165,/aɪz/ | /aɪz/,full,<b>a</b><b>a</b>,pers00278,o5398-w0010
flow | glow, From meaner objects far my raptures flow:,o5398-l00175, O point these raptures! bid my bosom glow! ,o5398-l00180,/əʊ/ | /əʊ/,full,<b>a</b><b>a</b>,pers00278,o5398-w0010
glow | flow, O point these raptures! bid my bosom glow! ,o5398-l00180, From meaner objects far my raptures flow:,o5398-l00175,/əʊ/ | /əʊ/,full,<b>a</b><b>a</b>,pers00278,o5398-w0010
praise | days,And lead my soul to ecstacies of praise,o5398-l00185, For all the blessings of my infant days! ,o5398-l00190,/eɪz/ | /eɪz/,full,<b>a</b><b>a</b>,pers00278,o5398-w0010
days | praise, For all the blessings of my infant days! ,o5398-l00190,And lead my soul to ecstacies of praise,o5398-l00185,/eɪz/ | /eɪz/,full,<b>a</b><b>a</b>,pers00278,o5398-w0010
dwells | tells,Bear me through regions where gay Fancy dwells;,o5398-l00195, But mould to Truth's fair form what Memory tells. ,o5398-l00200,/elz/ | /elz/,full,<b>a</b><b>a</b>,pers00278,o5398-w0010
tells | dwells, But mould to Truth's fair form what Memory tells. ,o5398-l00200,Bear me through regions where gay Fancy dwells;,o5398-l00195,/elz/ | /elz/,full,<b>a</b><b>a</b>,pers00278,o5398-w0010
song | belong,"Live, trifling incidents, and grace my song,",o5398-l00205, That to the humblest menial belong;,o5398-l00210,/ɒŋ/ | /ɒŋ/,full,<b>a</b><b>a</b>,pers00278,o5398-w0010
belong | song, That to the humblest menial belong;,o5398-l00210,"Live, trifling incidents, and grace my song,",o5398-l00205,/ɒŋ/ | /ɒŋ/,full,<b>a</b><b>a</b>,pers00278,o5398-w0010
goes | woes," To him whose drudgery unheeded goes,",o5398-l00215, His joys unreckon'd as his cares or woes:,o5398-l00220,/əʊz/ | /əʊz/,full,<b>a</b><b>a</b>,pers00278,o5398-w0010
woes | goes, His joys unreckon'd as his cares or woes:,o5398-l00220," To him whose drudgery unheeded goes,",o5398-l00215,/əʊz/ | /əʊz/,full,<b>a</b><b>a</b>,pers00278,o5398-w0010
sown | own," Though joys and cares in every path are sown,",o5398-l00225, And youthful minds have feelings of their own;,o5398-l00230,/əʊn/ | /əʊn/,full,<b>a</b><b>a</b>,pers00278,o5398-w0010
own | sown, And youthful minds have feelings of their own;,o5398-l00230," Though joys and cares in every path are sown,",o5398-l00225,/əʊn/ | /əʊn/,full,<b>a</b><b>a</b>,pers00278,o5398-w0010
dew | new," Quick springing sorrows, transient as the dew;",o5398-l00235," Delights from trifles, trifles ever new. ",o5398-l00240,/uː/ | /uː/,full,<b>a</b><b>a</b>,pers00278,o5398-w0010
new | dew," Delights from trifles, trifles ever new. ",o5398-l00240," Quick springing sorrows, transient as the dew;",o5398-l00235,/uː/ | /uː/,full,<b>a</b><b>a</b>,pers00278,o5398-w0010
poor | more,"'Twas thus with GILES: meek, fatherless, and poor;",o5398-l00245," Labour his portion, but he felt no more;",o5398-l00250,/ɔː/ | /ɔː/,full,<b>a</b><b>a</b>,pers00278,o5398-w0010
more | poor," Labour his portion, but he felt no more;",o5398-l00250,"'Twas thus with GILES: meek, fatherless, and poor;",o5398-l00245,/ɔː/ | /ɔː/,full,<b>a</b><b>a</b>,pers00278,o5398-w0010
pursued | servitude," No stripes, no tyranny his steps pursu'd;",o5398-l00255," His life was constant, cheerful, servitude;",o5398-l00260,/uːd/ | /ɜːvɪtʃuːd/,half-vowelrhyme,<b>a</b><b>a</b>,pers00278,o5398-w0010
servitude | pursued," His life was constant, cheerful, servitude;",o5398-l00260," No stripes, no tyranny his steps pursu'd;",o5398-l00255,/ɜːvɪtʃuːd/ | /uːd/,half-vowelrhyme,<b>a</b><b>a</b>,pers00278,o5398-w0010
look | book," Strange to the world, he wore a bashful look,",o5398-l00265," The Fields his study, Nature was his book;",o5398-l00270,/ʊk/ | /ʊk/,full,<b>a</b><b>a</b>,pers00278,o5398-w0010
book | look," The Fields his study, Nature was his book;",o5398-l00270," Strange to the world, he wore a bashful look,",o5398-l00265,/ʊk/ | /ʊk/,full,<b>a</b><b>a</b>,pers00278,o5398-w0010
scene | serene," And, as revolving SEASONS chang'd the scene",o5398-l00275," From heat to cold, tempestuous to serene,",o5398-l00280,/iːn/ | /iːn/,full,<b>a</b><b>a</b>,pers00278,o5398-w0010
serene | scene," From heat to cold, tempestuous to serene,",o5398-l00280," And, as revolving SEASONS chang'd the scene",o5398-l00275,/iːn/ | /iːn/,full,<b>a</b><b>a</b>,pers00278,o5398-w0010
employ | joy," Though every change still varied his employ,",o5398-l00285, Yet each new duty brought its share of joy. ,o5398-l00290,/ɔɪ/ | /ɔɪ/,full,<b>a</b><b>a</b>,pers00278,o5398-w0010
joy | employ, Yet each new duty brought its share of joy. ,o5398-l00290," Though every change still varied his employ,",o5398-l00285,/ɔɪ/ | /ɔɪ/,full,<b>a</b><b>a</b>,pers00278,o5398-w0010
domains | plains,"Where noble GRAFTON spreads his rich domains,",o5398-l00295," Round Euston's water'd vale, and sloping plains,",o5398-l00300,/eɪnz/ | /eɪnz/,full,<b>a</b><b>a</b>,pers00278,o5398-w0010
plains | domains," Round Euston's water'd vale, and sloping plains,",o5398-l00300,"Where noble GRAFTON spreads his rich domains,",o5398-l00295,/eɪnz/ | /eɪnz/,full,<b>a</b><b>a</b>,pers00278,o5398-w0010
rise | flies," Where woods and groves in solemn grandeur rise,",o5398-l00305," Where the kite brooding, unmolested flies;",o5398-l00310,/aɪz/ | /aɪz/,full,<b>a</b><b>a</b>,pers00278,o5398-w0010
