r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
kind | wind,"THE prince of all the feather'd kind,",o5089-l34745," That with spread wings outflies the wind,",o5089-l34750,/aɪnd/ | /ɪnd/,half-pararhyme,<b>a</b><b>a</b>,pers00182,o5089-w0740
wind | kind," That with spread wings outflies the wind,",o5089-l34750,"THE prince of all the feather'd kind,",o5089-l34745,/ɪnd/ | /aɪnd/,half-pararhyme,<b>a</b><b>a</b>,pers00182,o5089-w0740
sight | light, And tow'rs far out of human sight,o5089-l34755, To view the shining orb of light:,o5089-l34760,/aɪt/ | /aɪt/,full,<b>a</b><b>a</b>,pers00182,o5089-w0740
light | sight, To view the shining orb of light:,o5089-l34760, And tow'rs far out of human sight,o5089-l34755,/aɪt/ | /aɪt/,full,<b>a</b><b>a</b>,pers00182,o5089-w0740
great | debate," This Royal Bird, tho' brave and great,",o5089-l34765," And armed strong for stern debate,",o5089-l34770,/eɪt/ | /eɪt/,full,<b>a</b><b>a</b>,pers00182,o5089-w0740
debate | great," And armed strong for stern debate,",o5089-l34770," This Royal Bird, tho' brave and great,",o5089-l34765,/eɪt/ | /eɪt/,full,<b>a</b><b>a</b>,pers00182,o5089-w0740
condescends | friends," No tyrant is, but condescends",o5089-l34775, Oft-times to treat inferior friends. ,o5089-l34780,/endz/ | /endz/,full,<b>a</b><b>a</b>,pers00182,o5089-w0740
friends | condescends, Oft-times to treat inferior friends. ,o5089-l34780," No tyrant is, but condescends",o5089-l34775,/endz/ | /endz/,full,<b>a</b><b>a</b>,pers00182,o5089-w0740
flock | rock,One day at his command did flock,o5089-l34785," To his high palace on a rock,",o5089-l34790,/ɒk/ | /ɒk/,full,<b>a</b><b>a</b>,pers00182,o5089-w0740
rock | flock," To his high palace on a rock,",o5089-l34790,One day at his command did flock,o5089-l34785,/ɒk/ | /ɒk/,full,<b>a</b><b>a</b>,pers00182,o5089-w0740
size | skies, The courtiers of ilk various size,o5089-l34795, That swiftly swim in chrystal skies;,o5089-l34800,/aɪz/ | /aɪz/,full,<b>a</b><b>a</b>,pers00182,o5089-w0740
skies | size, That swiftly swim in chrystal skies;,o5089-l34800, The courtiers of ilk various size,o5089-l34795,/aɪz/ | /aɪz/,full,<b>a</b><b>a</b>,pers00182,o5089-w0740
doup | croup," Thither the valiant tarsels doup,",o5089-l34805," And here rapacious corbies croup,",o5089-l34810,/aʊp/ | /uːp/,half-pararhyme,<b>a</b><b>a</b>,pers00182,o5089-w0740
croup | doup," And here rapacious corbies croup,",o5089-l34810," Thither the valiant tarsels doup,",o5089-l34805,/uːp/ | /aʊp/,half-pararhyme,<b>a</b><b>a</b>,pers00182,o5089-w0740
gormahs | daws," With greedy gleads, and sly gormahs,",o5089-l34815," And dimson pyes, and chattering dawes;",o5089-l34820,/ɔːməz/ | /ɔːz/,half-vowelrhyme,<b>a</b><b>a</b>,pers00182,o5089-w0740
daws | gormahs," And dimson pyes, and chattering dawes;",o5089-l34820," With greedy gleads, and sly gormahs,",o5089-l34815,/ɔːz/ | /ɔːməz/,half-vowelrhyme,<b>a</b><b>a</b>,pers00182,o5089-w0740
mae | day," Proud peacocks, and a hundred mae,",o5089-l34825," Brush'd up their pens that solemn day,",o5089-l34830,/eɪ/ | /eɪ/,full,<b>a</b><b>a</b>,pers00182,o5089-w0740
day | mae," Brush'd up their pens that solemn day,",o5089-l34830," Proud peacocks, and a hundred mae,",o5089-l34825,/eɪ/ | /eɪ/,full,<b>a</b><b>a</b>,pers00182,o5089-w0740
lord | board," Bow'd first submissive to my lord,",o5089-l34835, Then took their places at his board. ,o5089-l34840,/ɔːd/ | /ɔːd/,full,<b>a</b><b>a</b>,pers00182,o5089-w0740
board | lord, Then took their places at his board. ,o5089-l34840," Bow'd first submissive to my lord,",o5089-l34835,/ɔːd/ | /ɔːd/,full,<b>a</b><b>a</b>,pers00182,o5089-w0740
fawn | drawn,"Meantime while feasting on a fawn,",o5089-l34845," And drinking blood from lamies drawn,",o5089-l34850,/ɔːn/ | /ɔːn/,full,<b>a</b><b>a</b>,pers00182,o5089-w0740
drawn | fawn," And drinking blood from lamies drawn,",o5089-l34850,"Meantime while feasting on a fawn,",o5089-l34845,/ɔːn/ | /ɔːn/,full,<b>a</b><b>a</b>,pers00182,o5089-w0740
young | sung," A tuneful robin trig and young,",o5089-l34855, Hard-by upon a burr-tree sung. ,o5089-l34860,/ʌŋ/ | /ʌŋ/,full,<b>a</b><b>a</b>,pers00182,o5089-w0740
sung | young, Hard-by upon a burr-tree sung. ,o5089-l34860," A tuneful robin trig and young,",o5089-l34855,/ʌŋ/ | /ʌŋ/,full,<b>a</b><b>a</b>,pers00182,o5089-w0740
line | divine,"He sang the eagle's royal line,",o5089-l34865," His piercing eye, and right divine",o5089-l34870,/aɪn/ | /aɪn/,full,<b>a</b><b>a</b>,pers00182,o5089-w0740
divine | line," His piercing eye, and right divine",o5089-l34870,"He sang the eagle's royal line,",o5089-l34865,/aɪn/ | /aɪn/,full,<b>a</b><b>a</b>,pers00182,o5089-w0740
thrang | fang," To sway out-owre the feather'd thrang,",o5089-l34875, Who dread his martial bill and fang:,o5089-l34880,/æŋ/ | /æŋ/,full,<b>a</b><b>a</b>,pers00182,o5089-w0740
fang | thrang, Who dread his martial bill and fang:,o5089-l34880," To sway out-owre the feather'd thrang,",o5089-l34875,/æŋ/ | /æŋ/,full,<b>a</b><b>a</b>,pers00182,o5089-w0740
renewed | endued," His flight sublime, and eild renew'd,",o5089-l34885, His mind with clemency endu'd;,o5089-l34890,/uːd/ | /uːd/,full,<b>a</b><b>a</b>,pers00182,o5089-w0740
endued | renewed, His mind with clemency endu'd;,o5089-l34890," His flight sublime, and eild renew'd,",o5089-l34885,/uːd/ | /uːd/,full,<b>a</b><b>a</b>,pers00182,o5089-w0740
love | jove," In softer notes he sang his love,",o5089-l34895," More high, his bearing bolts for Jove. ",o5089-l34900,/ʌv/ | /əʊv/,half-pararhyme,<b>a</b><b>a</b>,pers00182,o5089-w0740
jove | love," More high, his bearing bolts for Jove. ",o5089-l34900," In softer notes he sang his love,",o5089-l34895,/əʊv/ | /ʌv/,half-pararhyme,<b>a</b><b>a</b>,pers00182,o5089-w0740
heard | bard,The monarch bird with blitheness heard,o5089-l34905," The chaunting little silvan bard,",o5089-l34910,/ɜːd/ | /ɑːd/,half-pararhyme,<b>a</b><b>a</b>,pers00182,o5089-w0740
bard | heard," The chaunting little silvan bard,",o5089-l34910,The monarch bird with blitheness heard,o5089-l34905,/ɑːd/ | /ɜːd/,half-pararhyme,<b>a</b><b>a</b>,pers00182,o5089-w0740
then | chamberlain," Call'd up a buzzard, who was then",o5089-l34915, His favourite and chamberlain. ,o5089-l34920,/en/ | /eɪmblɪn/,half-pararhyme,<b>a</b><b>a</b>,pers00182,o5089-w0740
chamberlain | then, His favourite and chamberlain. ,o5089-l34920," Call'd up a buzzard, who was then",o5089-l34915,/eɪmblɪn/ | /en/,half-pararhyme,<b>a</b><b>a</b>,pers00182,o5089-w0740
he | gie,"Swith to my treasury, quoth he,",o5089-l34925, And to yon canty robin gie,o5089-l34930,/iː/ | /iː/,full,<b>a</b><b>a</b>,pers00182,o5089-w0740
gie | he, And to yon canty robin gie,o5089-l34930,"Swith to my treasury, quoth he,",o5089-l34925,/iː/ | /iː/,full,<b>a</b><b>a</b>,pers00182,o5089-w0740
gear | year, As muckle of our current gear,o5089-l34935, As may maintain him thro' the year;,o5089-l34940,/ɪə/ | /ɪə/,full,<b>a</b><b>a</b>,pers00182,o5089-w0740
year | gear, As may maintain him thro' the year;,o5089-l34940, As muckle of our current gear,o5089-l34935,/ɪə/ | /ɪə/,full,<b>a</b><b>a</b>,pers00182,o5089-w0740
due | flew," We can well spar't, and its his due:",o5089-l34945," He bade, and forth the Judas flew,",o5089-l34950,/uː/ | /uː/,full,<b>a</b><b>a</b>,pers00182,o5089-w0740
flew | due," He bade, and forth the Judas flew,",o5089-l34950," We can well spar't, and its his due:",o5089-l34945,/uː/ | /uː/,full,<b>a</b><b>a</b>,pers00182,o5089-w0740
sung | tongue," Straight to the branch where robin sung,",o5089-l34955," And with a wicked lying tongue,",o5089-l34960,/ʌŋ/ | /ʌŋ/,full,<b>a</b><b>a</b>,pers00182,o5089-w0740
tongue | sung," And with a wicked lying tongue,",o5089-l34960," Straight to the branch where robin sung,",o5089-l34955,/ʌŋ/ | /ʌŋ/,full,<b>a</b><b>a</b>,pers00182,o5089-w0740
