r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
blow | slow,"THE north-east wind did briskly blow,",o5089-l17525," Young Bryan thought the boat's crew slow,",o5089-l17535,/əʊ/ | /əʊ/,full,<b>a</b>b<b>a</b>b,pers00099,o5089-w0310
moored | overboard," The ship was safely moor'd,",o5089-l17530, And so leapt over-board. ,o5089-l17540,/ɔːd/ | /ɔːd/,full,a<b>b</b>a<b>b</b>,pers00099,o5089-w0310
slow | blow," Young Bryan thought the boat's crew slow,",o5089-l17535,"THE north-east wind did briskly blow,",o5089-l17525,/əʊ/ | /əʊ/,full,<b>a</b>b<b>a</b>b,pers00099,o5089-w0310
overboard | moored, And so leapt over-board. ,o5089-l17540," The ship was safely moor'd,",o5089-l17530,/ɔːd/ | /ɔːd/,full,a<b>b</b>a<b>b</b>,pers00099,o5089-w0310
dames | blames,"Pereene, the pride of Indian dames,",o5089-l17545," And whoso his impatience blames,",o5089-l17555,/eɪmz/ | /eɪmz/,full,<b>a</b>b<b>a</b>b,pers00099,o5089-w0310
thrall | all," His heart long held in thrall,",o5089-l17550," I wot, ne'er lov'd at all. ",o5089-l17560,/ɔːl/ | /ɔːl/,full,a<b>b</b>a<b>b</b>,pers00099,o5089-w0310
blames | dames," And whoso his impatience blames,",o5089-l17555,"Pereene, the pride of Indian dames,",o5089-l17545,/eɪmz/ | /eɪmz/,full,<b>a</b>b<b>a</b>b,pers00099,o5089-w0310
all | thrall," I wot, ne'er lov'd at all. ",o5089-l17560," His heart long held in thrall,",o5089-l17550,/ɔːl/ | /ɔːl/,full,a<b>b</b>a<b>b</b>,pers00099,o5089-w0310
day | stray,"A long, long year, one month and day,",o5089-l17565," Nor once in thought would ever stray,",o5089-l17575,/eɪ/ | /eɪ/,full,<b>a</b>b<b>a</b>b,pers00099,o5089-w0310
land | hand," He dwelt on English land,",o5089-l17570, Though ladies sought his hand. ,o5089-l17580,/ænd/ | /ænd/,full,a<b>b</b>a<b>b</b>,pers00099,o5089-w0310
stray | day," Nor once in thought would ever stray,",o5089-l17575,"A long, long year, one month and day,",o5089-l17565,/eɪ/ | /eɪ/,full,<b>a</b>b<b>a</b>b,pers00099,o5089-w0310
hand | land, Though ladies sought his hand. ,o5089-l17580," He dwelt on English land,",o5089-l17570,/ænd/ | /ænd/,full,a<b>b</b>a<b>b</b>,pers00099,o5089-w0310
strong | sung,"For Bryan he was tall and strong,",o5089-l17585," Sweet was his voice whene'er he sung,",o5089-l17595,/ɒŋ/ | /ʌŋ/,half-pararhyme,<b>a</b>b<b>a</b>b,pers00099,o5089-w0310
een | seen," Right blythsome roll'd his een,",o5089-l17590, He scant had twenty seen. ,o5089-l17600,/iːn/ | /iːn/,full,a<b>b</b>a<b>b</b>,pers00099,o5089-w0310
sung | strong," Sweet was his voice whene'er he sung,",o5089-l17595,"For Bryan he was tall and strong,",o5089-l17585,/ʌŋ/ | /ɒŋ/,half-pararhyme,<b>a</b>b<b>a</b>b,pers00099,o5089-w0310
seen | een, He scant had twenty seen. ,o5089-l17600," Right blythsome roll'd his een,",o5089-l17590,/iːn/ | /iːn/,full,a<b>b</b>a<b>b</b>,pers00099,o5089-w0310
draw | saw,"But who the countless charms can draw,",o5089-l17605," Such charms the old world never saw,",o5089-l17615,/ɔː/ | /ɔː/,full,<b>a</b>b<b>a</b>b,pers00099,o5089-w0310
true | new, That grac'd his mistress true;,o5089-l17610, Nor oft I ween the new. ,o5089-l17620,/uː/ | /uː/,full,a<b>b</b>a<b>b</b>,pers00099,o5089-w0310
saw | draw," Such charms the old world never saw,",o5089-l17615,"But who the countless charms can draw,",o5089-l17605,/ɔː/ | /ɔː/,full,<b>a</b>b<b>a</b>b,pers00099,o5089-w0310
new | true, Nor oft I ween the new. ,o5089-l17620, That grac'd his mistress true;,o5089-l17610,/uː/ | /uː/,full,a<b>b</b>a<b>b</b>,pers00099,o5089-w0310
neck | deck,"Her raven hair plays round her neck,",o5089-l17625," Her cheeks red dewy rose buds deck,",o5089-l17635,/ek/ | /ek/,full,<b>a</b>b<b>a</b>b,pers00099,o5089-w0310
vine | shine, Like tendrils of the vine;,o5089-l17630, Her eyes like diamonds shine. ,o5089-l17640,/aɪn/ | /aɪn/,full,a<b>b</b>a<b>b</b>,pers00099,o5089-w0310
deck | neck," Her cheeks red dewy rose buds deck,",o5089-l17635,"Her raven hair plays round her neck,",o5089-l17625,/ek/ | /ek/,full,<b>a</b>b<b>a</b>b,pers00099,o5089-w0310
shine | vine, Her eyes like diamonds shine. ,o5089-l17640, Like tendrils of the vine;,o5089-l17630,/aɪn/ | /aɪn/,full,a<b>b</b>a<b>b</b>,pers00099,o5089-w0310
spied | hied,"Soon as his well known ship she spied,",o5089-l17645," And to the palmy shore she hied,",o5089-l17655,/aɪd/ | /aɪd/,full,<b>a</b>b<b>a</b>b,pers00099,o5089-w0310
