r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
again | pain, At length I breathe again;,o5089-l17010, And eas'd a wretch's pain:,o5089-l17020,/en/ | /eɪn/,half-pararhyme,x<b>a</b>x<b>a</b>xbxb,pers00159,o5089-w0300
pain | again, And eas'd a wretch's pain:,o5089-l17020, At length I breathe again;,o5089-l17010,/eɪn/ | /en/,half-pararhyme,x<b>a</b>x<b>a</b>xbxb,pers00159,o5089-w0300
free | liberty," My rescued soul is free,",o5089-l17030, Of fancied liberty. ,o5089-l17040,/iː/ | /ɪbəti/,half-pararhyme,xaxax<b>b</b>x<b>b</b>,pers00159,o5089-w0300
liberty | free, Of fancied liberty. ,o5089-l17040," My rescued soul is free,",o5089-l17030,/ɪbəti/ | /iː/,half-pararhyme,xaxax<b>b</b>x<b>b</b>,pers00159,o5089-w0300
remain | disdain, All calm my thoughts remain;,o5089-l17050, To lurk beneath disdain. ,o5089-l17060,/eɪn/ | /eɪn/,full,x<b>a</b>x<b>a</b>xbxb,pers00159,o5089-w0300
disdain | remain, To lurk beneath disdain. ,o5089-l17060, All calm my thoughts remain;,o5089-l17050,/eɪn/ | /eɪn/,full,x<b>a</b>x<b>a</b>xbxb,pers00159,o5089-w0300
flies | rise, My conscious colour flies;,o5089-l17070, My heart's emotions rise. ,o5089-l17080,/aɪz/ | /aɪz/,full,xaxax<b>b</b>x<b>b</b>,pers00159,o5089-w0300
rise | flies, My heart's emotions rise. ,o5089-l17080, My conscious colour flies;,o5089-l17070,/aɪz/ | /aɪz/,full,xaxax<b>b</b>x<b>b</b>,pers00159,o5089-w0300
see | thee, Thy image pictur'd see;,o5089-l17090, Fix its first thought on thee:,o5089-l17100,/iː/ | /iː/,full,x<b>a</b>x<b>a</b>xbxb,pers00159,o5089-w0300
thee | see, Fix its first thought on thee:,o5089-l17100, Thy image pictur'd see;,o5089-l17090,/iː/ | /iː/,full,x<b>a</b>x<b>a</b>xbxb,pers00159,o5089-w0300
know | flow, No fond concern I know;,o5089-l17110, Does pain or pleasure flow. ,o5089-l17120,/əʊ/ | /əʊ/,full,xaxax<b>b</b>x<b>b</b>,pers00159,o5089-w0300
flow | know, Does pain or pleasure flow. ,o5089-l17120, No fond concern I know;,o5089-l17110,/əʊ/ | /əʊ/,full,xaxax<b>b</b>x<b>b</b>,pers00159,o5089-w0300
heart | smart, Nor thrills my stedfast heart;,o5089-l17130, Yet feel no inward smart. ,o5089-l17140,/ɑːt/ | /ɑːt/,full,x<b>a</b>x<b>a</b>xbxb,pers00159,o5089-w0300
smart | heart, Yet feel no inward smart. ,o5089-l17140, Nor thrills my stedfast heart;,o5089-l17130,/ɑːt/ | /ɑːt/,full,x<b>a</b>x<b>a</b>xbxb,pers00159,o5089-w0300
see | thee, When Nicè near I see;,o5089-l17150, And calmly talk of thee. ,o5089-l17160,/iː/ | /iː/,full,xaxax<b>b</b>x<b>b</b>,pers00159,o5089-w0300
thee | see, And calmly talk of thee. ,o5089-l17160, When Nicè near I see;,o5089-l17150,/iː/ | /iː/,full,xaxax<b>b</b>x<b>b</b>,pers00159,o5089-w0300
disdain | vain, Or treat me with disdain;,o5089-l17170, The gentle smile as vain. ,o5089-l17180,/eɪn/ | /eɪn/,full,x<b>a</b>x<b>a</b>xbxb,pers00159,o5089-w0300
vain | disdain, The gentle smile as vain. ,o5089-l17180, Or treat me with disdain;,o5089-l17170,/eɪn/ | /eɪn/,full,x<b>a</b>x<b>a</b>xbxb,pers00159,o5089-w0300
possessed | breast, Which once those lips possest;,o5089-l17190, Each secret of my breast. ,o5089-l17200,/est/ | /est/,full,xaxax<b>b</b>x<b>b</b>,pers00159,o5089-w0300
breast | possessed, Each secret of my breast. ,o5089-l17200, Which once those lips possest;,o5089-l17190,/est/ | /est/,full,xaxax<b>b</b>x<b>b</b>,pers00159,o5089-w0300
gay | away," What makes me sad, or gay,",o5089-l17210, Nor canst thou take away:,o5089-l17220,/eɪ/ | /eɪ/,full,x<b>a</b>x<b>a</b>xbxb,pers00159,o5089-w0300
away | gay, Nor canst thou take away:,o5089-l17220," What makes me sad, or gay,",o5089-l17210,/eɪ/ | /eɪ/,full,x<b>a</b>x<b>a</b>xbxb,pers00159,o5089-w0300
hill | still," The wood, the mead, the hill;",o5089-l17230, Are scenes of dullness still. ,o5089-l17240,/ɪl/ | /ɪl/,full,xaxax<b>b</b>x<b>b</b>,pers00159,o5089-w0300
still | hill, Are scenes of dullness still. ,o5089-l17240," The wood, the mead, the hill;",o5089-l17230,/ɪl/ | /ɪl/,full,xaxax<b>b</b>x<b>b</b>,pers00159,o5089-w0300
fair | compare, Thou still art wond'rous fair;,o5089-l17250, But not beyond compare:,o5089-l17260,/eə/ | /eə/,full,x<b>a</b>x<b>a</b>xbxb,pers00159,o5089-w0300
