r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
trace | maze,"All Men have Follies, which they blindly trace",ppo24-l04835, Thro' the dark Turnings of a dubious Maze:,ppo24-l04840,/eɪs/ | /eɪz/,half-vowelrhyme,<b>a</b><b>a</b>,pers00257,ppo24-w0040
maze | trace, Thro' the dark Turnings of a dubious Maze:,ppo24-l04840,"All Men have Follies, which they blindly trace",ppo24-l04835,/eɪz/ | /eɪs/,half-vowelrhyme,<b>a</b><b>a</b>,pers00257,ppo24-w0040
care | snare," But happy those, who by a prudent Care,",ppo24-l04845," Retreat betimes, from the fallacious Snare. ",ppo24-l04850,/eə/ | /eə/,full,<b>a</b><b>a</b>,pers00257,ppo24-w0040
snare | care," Retreat betimes, from the fallacious Snare. ",ppo24-l04850," But happy those, who by a prudent Care,",ppo24-l04845,/eə/ | /eə/,full,<b>a</b><b>a</b>,pers00257,ppo24-w0040
free | me,The eldest Sons of Wisdom were not free,ppo24-l04855, From the same Failure you condemn in me;,ppo24-l04860,/iː/ | /iː/,full,<b>a</b><b>a</b>,pers00257,ppo24-w0040
me | free, From the same Failure you condemn in me;,ppo24-l04860,The eldest Sons of Wisdom were not free,ppo24-l04855,/iː/ | /iː/,full,<b>a</b><b>a</b>,pers00257,ppo24-w0040
led | said," They lov'd, and by that glorious Passion led,",ppo24-l04865," Forgot what Plato, and themselves had said. ",ppo24-l04870,/ed/ | /ed/,full,<b>a</b><b>a</b>,pers00257,ppo24-w0040
said | led," Forgot what Plato, and themselves had said. ",ppo24-l04870," They lov'd, and by that glorious Passion led,",ppo24-l04865,/ed/ | /ed/,full,<b>a</b><b>a</b>,pers00257,ppo24-w0040
rules | schools,"Love triumph'd o'er those dull pedantick Rules,",ppo24-l04875, They had collected from the wrangling Schools;,ppo24-l04880,/uːlz/ | /uːlz/,full,<b>a</b><b>a</b>,pers00257,ppo24-w0040
schools | rules, They had collected from the wrangling Schools;,ppo24-l04880,"Love triumph'd o'er those dull pedantick Rules,",ppo24-l04875,/uːlz/ | /uːlz/,full,<b>a</b><b>a</b>,pers00257,ppo24-w0040
submit | wit," And made 'em to his nobler Sway submit,",ppo24-l04885," In spight of all their Learning, Art, and Wit:",ppo24-l04890,/ɪt/ | /ɪt/,full,<b>a</b><b>a</b>,pers00257,ppo24-w0040
wit | submit," In spight of all their Learning, Art, and Wit:",ppo24-l04890," And made 'em to his nobler Sway submit,",ppo24-l04885,/ɪt/ | /ɪt/,full,<b>a</b><b>a</b>,pers00257,ppo24-w0040
proved | removed," Their grave starch'd Morals then unuseful prov'd,",ppo24-l04895, Those dusty Characters he soon remov'd;,ppo24-l04900,/uːvd/ | /uːvd/,full,<b>a</b><b>a</b>,pers00257,ppo24-w0040
removed | proved, Those dusty Characters he soon remov'd;,ppo24-l04900," Their grave starch'd Morals then unuseful prov'd,",ppo24-l04895,/uːvd/ | /uːvd/,full,<b>a</b><b>a</b>,pers00257,ppo24-w0040
view | withdrew," For when his shining Squadrons came in view,",ppo24-l04905," Their boasted Reason murmur'd, and withdrew:",ppo24-l04910,/uː/ | /uː/,full,<b>a</b><b>a</b>,pers00257,ppo24-w0040
withdrew | view," Their boasted Reason murmur'd, and withdrew:",ppo24-l04910," For when his shining Squadrons came in view,",ppo24-l04905,/uː/ | /uː/,full,<b>a</b><b>a</b>,pers00257,ppo24-w0040
