r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
lays | bays,"SING we no more of HYMENEAL lays,",o5153-l31735,Nor strew the land with myrtles and with bays:,o5153-l31740,/eɪz/ | /eɪz/,full,<b>a</b><b>a</b>bbccdeedffgghihikk,pers00040,o5153-w0590
bays | lays,Nor strew the land with myrtles and with bays:,o5153-l31740,"SING we no more of HYMENEAL lays,",o5153-l31735,/eɪz/ | /eɪz/,full,<b>a</b><b>a</b>bbccdeedffgghihikk,pers00040,o5153-w0590
shore | more,"The voice of joy is fled the BRITISH shore,",o5153-l31745,For CAROLINE'S no more:,o5153-l31750,/ɔː/ | /ɔː/,full,aa<b>b</b><b>b</b>ccdeedffgghihikk,pers00040,o5153-w0590
more | shore,For CAROLINE'S no more:,o5153-l31750,"The voice of joy is fled the BRITISH shore,",o5153-l31745,/ɔː/ | /ɔː/,full,aa<b>b</b><b>b</b>ccdeedffgghihikk,pers00040,o5153-w0590
string | spring,And now our sorrows ask a sadder string;,o5153-l31755,"Come, plaintive goddess of the Cyrrhan spring,",o5153-l31760,/ɪŋ/ | /ɪŋ/,full,aabb<b>c</b><b>c</b>deedffgghihikk,pers00040,o5153-w0590
spring | string,"Come, plaintive goddess of the Cyrrhan spring,",o5153-l31760,And now our sorrows ask a sadder string;,o5153-l31755,/ɪŋ/ | /ɪŋ/,full,aabb<b>c</b><b>c</b>deedffgghihikk,pers00040,o5153-w0590
tear | bier,"Pour thy deep note, and shed thy tuneful tear,",o5153-l31765,— Ah! drop thy cypress on yon mournful bier!,o5153-l31780,/ɪə/ | /ɪə/,full,aabbcc<b>d</b>ee<b>d</b>ffgghihikk,pers00040,o5153-w0590
pain | strain,"And, while we lose the memory of pain",o5153-l31770,"In thy oblivious strain,",o5153-l31775,/eɪn/ | /eɪn/,full,aabbccd<b>e</b><b>e</b>dffgghihikk,pers00040,o5153-w0590
strain | pain,"In thy oblivious strain,",o5153-l31775,"And, while we lose the memory of pain",o5153-l31770,/eɪn/ | /eɪn/,full,aabbccd<b>e</b><b>e</b>dffgghihikk,pers00040,o5153-w0590
bier | tear,— Ah! drop thy cypress on yon mournful bier!,o5153-l31780,"Pour thy deep note, and shed thy tuneful tear,",o5153-l31765,/ɪə/ | /ɪə/,full,aabbcc<b>d</b>ee<b>d</b>ffgghihikk,pers00040,o5153-w0590
delay | pay,Begin: nor more delay,o5153-l31785,The sacred meed of gratitude to pay:,o5153-l31790,/eɪ/ | /eɪ/,full,aabbccdeed<b>f</b><b>f</b>gghihikk,pers00040,o5153-w0590
pay | delay,The sacred meed of gratitude to pay:,o5153-l31790,Begin: nor more delay,o5153-l31785,/eɪ/ | /eɪ/,full,aabbccdeed<b>f</b><b>f</b>gghihikk,pers00040,o5153-w0590
do | due,"Begin: whate'er immortal song can do,",o5153-l31795,To the dear name of CAROLINE is due:,o5153-l31800,/uː/ | /uː/,full,aabbccdeedff<b>g</b><b>g</b>hihikk,pers00040,o5153-w0590
due | do,To the dear name of CAROLINE is due:,o5153-l31800,"Begin: whate'er immortal song can do,",o5153-l31795,/uː/ | /uː/,full,aabbccdeedff<b>g</b><b>g</b>hihikk,pers00040,o5153-w0590
love | jove,"Who loves the Muse, deserves the Muse's love:",o5153-l31805,"Sound out her glory to the throne of Jove,",o5153-l31815,/ʌv/ | /əʊv/,half-pararhyme,aabbccdeedffgg<b>h</b>i<b>h</b>ikk,pers00040,o5153-w0590
