r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
wit | it,THE old Aegyptians hid their wit,o4987-l05585," To give men pains in search of it,",o4987-l05595,/ɪt/ | /ɪt/,full,<b>a</b>b<b>a</b>b,pers00014,o4987-w0180
dress | guess," In hierolyphic dress,",o4987-l05590, And please themselves with guess. ,o4987-l05600,/es/ | /es/,full,a<b>b</b>a<b>b</b>,pers00014,o4987-w0180
it | wit," To give men pains in search of it,",o4987-l05595,THE old Aegyptians hid their wit,o4987-l05585,/ɪt/ | /ɪt/,full,<b>a</b>b<b>a</b>b,pers00014,o4987-w0180
guess | dress, And please themselves with guess. ,o4987-l05600," In hierolyphic dress,",o4987-l05590,/es/ | /es/,full,a<b>b</b>a<b>b</b>,pers00014,o4987-w0180
path | bath,"Moderns, to hit the self-same path,",o4987-l05605, Place figures in a room at Bath:,o4987-l05615,/ɑːθ/ | /ɑːθ/,full,<b>a</b>b<b>a</b>b,pers00014,o4987-w0180
parts | arts," And exercise their parts,",o4987-l05610," Forgive them, God of arts! ",o4987-l05620,/ɑːts/ | /ɑːts/,full,a<b>b</b>a<b>b</b>,pers00014,o4987-w0180
bath | path, Place figures in a room at Bath:,o4987-l05615,"Moderns, to hit the self-same path,",o4987-l05605,/ɑːθ/ | /ɑːθ/,full,<b>a</b>b<b>a</b>b,pers00014,o4987-w0180
arts | parts," Forgive them, God of arts! ",o4987-l05620," And exercise their parts,",o4987-l05610,/ɑːts/ | /ɑːts/,full,a<b>b</b>a<b>b</b>,pers00014,o4987-w0180
aright | delight,"Newton, if I can judge aright,",o4987-l05625," His knowledge gives mankind delight,",o4987-l05635,/aɪt/ | /aɪt/,full,<b>a</b>b<b>a</b>b,pers00014,o4987-w0180
express | happiness, All Wisdom does express;,o4987-l05630, Adds to their happiness. ,o4987-l05640,/es/ | /æpɪnəs/,half-pararhyme,a<b>b</b>a<b>b</b>,pers00014,o4987-w0180
delight | aright," His knowledge gives mankind delight,",o4987-l05635,"Newton, if I can judge aright,",o4987-l05625,/aɪt/ | /aɪt/,full,<b>a</b>b<b>a</b>b,pers00014,o4987-w0180
happiness | express, Adds to their happiness. ,o4987-l05640, All Wisdom does express;,o4987-l05630,/æpɪnəs/ | /es/,half-pararhyme,a<b>b</b>a<b>b</b>,pers00014,o4987-w0180
wit | it,"Pope is the emblem of true Wit,",o4987-l05645," Read o'er his works in search of it,",o4987-l05655,/ɪt/ | /ɪt/,full,<b>a</b>b<b>a</b>b,pers00014,o4987-w0180
mind | find, The sunshine of the mind;,o4987-l05650, You'll endless pleasure find. ,o4987-l05660,/aɪnd/ | /aɪnd/,full,a<b>b</b>a<b>b</b>,pers00014,o4987-w0180
it | wit," Read o'er his works in search of it,",o4987-l05655,"Pope is the emblem of true Wit,",o4987-l05645,/ɪt/ | /ɪt/,full,<b>a</b>b<b>a</b>b,pers00014,o4987-w0180
find | mind, You'll endless pleasure find. ,o4987-l05660, The sunshine of the mind;,o4987-l05650,/aɪnd/ | /aɪnd/,full,a<b>b</b>a<b>b</b>,pers00014,o4987-w0180
mass | a—,"Nash represents man in the mass,",o4987-l05665," Sometimes a K—, sometimes an A—;",o4987-l05675,/æs/ | /eɪ/,half-pararhyme,<b>a</b>b<b>a</b>b,pers00014,o4987-w0180
right | polite, Made up of Wrong and Right;,o4987-l05670," Now blunt, and now polite. ",o4987-l05680,/aɪt/ | /aɪt/,full,a<b>b</b>a<b>b</b>,pers00014,o4987-w0180
a— | mass," Sometimes a K—, sometimes an A—;",o4987-l05675,"Nash represents man in the mass,",o4987-l05665,/eɪ/ | /æs/,half-pararhyme,<b>a</b>b<b>a</b>b,pers00014,o4987-w0180
polite | right," Now blunt, and now polite. ",o4987-l05680, Made up of Wrong and Right;,o4987-l05670,/aɪt/ | /aɪt/,full,a<b>b</b>a<b>b</b>,pers00014,o4987-w0180
