r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
power | hour,"OH! thou, whose all-consoling pow'r",o4081-l00005, Whose touch in Spleen's most vap'rish hour,o4081-l00015,/aʊə/ | /æə/,half-pararhyme,<b>a</b>b<b>a</b>bcdcd,pers00348,o4081-w0010
rest | breast, Can soothe our cares to rest;,o4081-l00010, Can calm each female breast;,o4081-l00020,/est/ | /est/,full,a<b>b</b>a<b>b</b>cdcd,pers00348,o4081-w0010
hour | power, Whose touch in Spleen's most vap'rish hour,o4081-l00015,"OH! thou, whose all-consoling pow'r",o4081-l00005,/æə/ | /aʊə/,half-pararhyme,<b>a</b>b<b>a</b>bcdcd,pers00348,o4081-w0010
breast | rest, Can calm each female breast;,o4081-l00020, Can soothe our cares to rest;,o4081-l00010,/est/ | /est/,full,a<b>b</b>a<b>b</b>cdcd,pers00348,o4081-w0010
hear | near, Thee I invoke! Great Genius hear —,o4081-l00025, Without thy kind relief be near,o4081-l00035,/ɪə/ | /ɪə/,full,abab<b>c</b>d<b>c</b>d,pers00348,o4081-w0010
sighs | dies, Pity a lady's sighs; —,o4081-l00030, Poor COQUETINA dies!,o4081-l00040,/aɪz/ | /aɪz/,full,ababc<b>d</b>c<b>d</b>,pers00348,o4081-w0010
near | hear, Without thy kind relief be near,o4081-l00035, Thee I invoke! Great Genius hear —,o4081-l00025,/ɪə/ | /ɪə/,full,abab<b>c</b>d<b>c</b>d,pers00348,o4081-w0010
dies | sighs, Poor COQUETINA dies!,o4081-l00040, Pity a lady's sighs; —,o4081-l00030,/aɪz/ | /aɪz/,full,ababc<b>d</b>c<b>d</b>,pers00348,o4081-w0010
bring | sting,"Haste thee, then, and with thee bring",o4081-l00045, Many a little venom'd sting;,o4081-l00050,/ɪŋ/ | /ɪŋ/,full,<b>a</b><b>a</b>,pers00348,o4081-w0010
sting | bring, Many a little venom'd sting;,o4081-l00050,"Haste thee, then, and with thee bring",o4081-l00045,/ɪŋ/ | /ɪŋ/,full,<b>a</b><b>a</b>,pers00348,o4081-w0010
