r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
shows | rose,THE charms which blooming Beauty shows,o4986-l32170, W to the lily and the rose,o4986-l32180,/əʊz/ | /əʊz/,full,<b>a</b>b<b>a</b>b,pers00222,o4986-w0810
fair | compare," From faces heavenly fair,",o4986-l32175, With semblance apt compare:,o4986-l32185,/eə/ | /eə/,full,a<b>b</b>a<b>b</b>,pers00222,o4986-w0810
rose | shows, W to the lily and the rose,o4986-l32180,THE charms which blooming Beauty shows,o4986-l32170,/əʊz/ | /əʊz/,full,<b>a</b>b<b>a</b>b,pers00222,o4986-w0810
compare | fair, With semblance apt compare:,o4986-l32185," From faces heavenly fair,",o4986-l32175,/eə/ | /eə/,full,a<b>b</b>a<b>b</b>,pers00222,o4986-w0810
soon | gone,"With semblance apt; for ah! how soon,",o4986-l32190,"The lily droops, the rose is gone,",o4986-l32200,/uːn/ | /ɒn/,half-pararhyme,<b>a</b>b<b>a</b>b,pers00222,o4986-w0810
decay | away, How soon they all decay! ,o4986-l32195, And beauty fades away. ,o4986-l32205,/eɪ/ | /eɪ/,full,a<b>b</b>a<b>b</b>,pers00222,o4986-w0810
gone | soon,"The lily droops, the rose is gone,",o4986-l32200,"With semblance apt; for ah! how soon,",o4986-l32190,/ɒn/ | /uːn/,half-pararhyme,<b>a</b>b<b>a</b>b,pers00222,o4986-w0810
away | decay, And beauty fades away. ,o4986-l32205, How soon they all decay! ,o4986-l32195,/eɪ/ | /eɪ/,full,a<b>b</b>a<b>b</b>,pers00222,o4986-w0810
confessed | breast,"But when bright Virtue shines confess'd,",o4986-l32210," When Mildness calms the peaceful breast,",o4986-l32220,/est/ | /est/,full,<b>a</b>b<b>a</b>b,pers00222,o4986-w0810
joined | mind, With sweet Discretion join'd;,o4986-l32215, And Wisdom guides the mind;,o4986-l32225,/ɔɪnd/ | /aɪnd/,half-pararhyme,a<b>b</b>a<b>b</b>,pers00222,o4986-w0810
breast | confessed," When Mildness calms the peaceful breast,",o4986-l32220,"But when bright Virtue shines confess'd,",o4986-l32210,/est/ | /est/,full,<b>a</b>b<b>a</b>b,pers00222,o4986-w0810
mind | joined, And Wisdom guides the mind;,o4986-l32225, With sweet Discretion join'd;,o4986-l32215,/aɪnd/ | /ɔɪnd/,half-pararhyme,a<b>b</b>a<b>b</b>,pers00222,o4986-w0810
conspire | desire,"When charms like these, dear Maid, conspire",o4986-l32230," They kindle generous, chaste desire,",o4986-l32240,/aɪə/ | /æə/,half-pararhyme,<b>a</b>b<b>a</b>b,pers00222,o4986-w0810
approve | love," Thy person to approve,",o4986-l32235, And everlasting love. ,o4986-l32245,/uːv/ | /ʌv/,half-pararhyme,a<b>b</b>a<b>b</b>,pers00222,o4986-w0810
desire | conspire," They kindle generous, chaste desire,",o4986-l32240,"When charms like these, dear Maid, conspire",o4986-l32230,/æə/ | /aɪə/,half-pararhyme,<b>a</b>b<b>a</b>b,pers00222,o4986-w0810
love | approve, And everlasting love. ,o4986-l32245," Thy person to approve,",o4986-l32235,/ʌv/ | /uːv/,half-pararhyme,a<b>b</b>a<b>b</b>,pers00222,o4986-w0810
fate | create,"Beyond the reach of Time or Fate,",o4986-l32250," Still like the passion they create,",o4986-l32260,/eɪt/ | /eɪt/,full,<b>a</b>b<b>a</b>b,pers00222,o4986-w0810
endure | pure," These graces shall endure,",o4986-l32255," Eternal, constant, pure. ",o4986-l32265,/ʊə/ | /ʊə/,full,a<b>b</b>a<b>b</b>,pers00222,o4986-w0810
create | fate," Still like the passion they create,",o4986-l32260,"Beyond the reach of Time or Fate,",o4986-l32250,/eɪt/ | /eɪt/,full,<b>a</b>b<b>a</b>b,pers00222,o4986-w0810
pure | endure," Eternal, constant, pure. ",o4986-l32265," These graces shall endure,",o4986-l32255,/ʊə/ | /ʊə/,full,a<b>b</b>a<b>b</b>,pers00222,o4986-w0810
