r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
began | man,"OLD CHIRON to his pupil thus began,",o5152-l20945,When he beheld him rip'ning into man.,o5152-l20950,/æn/ | /æn/,full,<b>a</b><b>a</b>,pers00111,o5152-w0250
man | began,When he beheld him rip'ning into man.,o5152-l20950,"OLD CHIRON to his pupil thus began,",o5152-l20945,/æn/ | /æn/,full,<b>a</b><b>a</b>,pers00111,o5152-w0250
pains | reins,"""Accomplish'd youth! well worthy of my pains,",o5152-l20955,"""You now are free, and guide yourself the reins:",o5152-l20960,/eɪnz/ | /eɪnz/,full,<b>a</b><b>a</b>,pers00111,o5152-w0250
reins | pains,"""You now are free, and guide yourself the reins:",o5152-l20960,"""Accomplish'd youth! well worthy of my pains,",o5152-l20955,/eɪnz/ | /eɪnz/,full,<b>a</b><b>a</b>,pers00111,o5152-w0250
part | heart,"""Yet hear, Achilles, hear, before we part,",o5152-l20965,"""A few short precepts from a faithful heart.",o5152-l20970,/ɑːt/ | /ɑːt/,full,<b>a</b><b>a</b>,pers00111,o5152-w0250
heart | part,"""A few short precepts from a faithful heart.",o5152-l20970,"""Yet hear, Achilles, hear, before we part,",o5152-l20965,/ɑːt/ | /ɑːt/,full,<b>a</b><b>a</b>,pers00111,o5152-w0250
deny | supply,"""What tho' the gods a Nestor's age deny!",o5152-l20975,"""Let management a longer life supply,",o5152-l20980,/aɪ/ | /aɪ/,full,<b>a</b><b>a</b>a,pers00111,o5152-w0250
deny | die,"""What tho' the gods a Nestor's age deny!",o5152-l20975,"""And learn, at least, to live, before you die.",o5152-l20985,/aɪ/ | /aɪ/,full,<b>a</b>a<b>a</b>,pers00111,o5152-w0250
supply | deny,"""Let management a longer life supply,",o5152-l20980,"""What tho' the gods a Nestor's age deny!",o5152-l20975,/aɪ/ | /aɪ/,full,<b>a</b><b>a</b>a,pers00111,o5152-w0250
supply | die,"""Let management a longer life supply,",o5152-l20980,"""And learn, at least, to live, before you die.",o5152-l20985,/aɪ/ | /aɪ/,full,a<b>a</b><b>a</b>,pers00111,o5152-w0250
die | deny,"""And learn, at least, to live, before you die.",o5152-l20985,"""What tho' the gods a Nestor's age deny!",o5152-l20975,/aɪ/ | /aɪ/,full,<b>a</b>a<b>a</b>,pers00111,o5152-w0250
die | supply,"""And learn, at least, to live, before you die.",o5152-l20985,"""Let management a longer life supply,",o5152-l20980,/aɪ/ | /aɪ/,full,a<b>a</b><b>a</b>,pers00111,o5152-w0250
yields | fields,"""A little tract, well till'd, more profit yields",o5152-l20990,"""Than realms of wild, uncultivated fields.",o5152-l20995,/iːldz/ | /iːldz/,full,<b>a</b><b>a</b>,pers00111,o5152-w0250
fields | yields,"""Than realms of wild, uncultivated fields.",o5152-l20995,"""A little tract, well till'd, more profit yields",o5152-l20990,/iːldz/ | /iːldz/,full,<b>a</b><b>a</b>,pers00111,o5152-w0250
flow | owe,"""'Tis not from length of years our pleasures flow,",o5152-l21000,"""Nor to the gods alone our bliss we owe.",o5152-l21005,/əʊ/ | /əʊ/,full,<b>a</b><b>a</b>,pers00111,o5152-w0250
owe | flow,"""Nor to the gods alone our bliss we owe.",o5152-l21005,"""'Tis not from length of years our pleasures flow,",o5152-l21000,/əʊ/ | /əʊ/,full,<b>a</b><b>a</b>,pers00111,o5152-w0250
us | genius,"""Our happiness, and pain depend on us:",o5152-l21010,"""Man's his own good, or evil genius.",o5152-l21015,/ʌs/ | /iːniəs/,half-pararhyme,<b>a</b><b>a</b>,pers00111,o5152-w0250
genius | us,"""Man's his own good, or evil genius.",o5152-l21015,"""Our happiness, and pain depend on us:",o5152-l21010,/iːniəs/ | /ʌs/,half-pararhyme,<b>a</b><b>a</b>,pers00111,o5152-w0250
remove | improve,"""Great ills by art we lighten, or remove,",o5152-l21020,"""And art our meanest pleasures may improve:",o5152-l21025,/uːv/ | /uːv/,full,<b>a</b><b>a</b>a,pers00111,o5152-w0250
remove | jove,"""Great ills by art we lighten, or remove,",o5152-l21020,"""Much to ourselves is due, tho' much to Jove.",o5152-l21030,/uːv/ | /əʊv/,half-pararhyme,<b>a</b>a<b>a</b>,pers00111,o5152-w0250
improve | remove,"""And art our meanest pleasures may improve:",o5152-l21025,"""Great ills by art we lighten, or remove,",o5152-l21020,/uːv/ | /uːv/,full,<b>a</b><b>a</b>a,pers00111,o5152-w0250
improve | jove,"""And art our meanest pleasures may improve:",o5152-l21025,"""Much to ourselves is due, tho' much to Jove.",o5152-l21030,/uːv/ | /əʊv/,half-pararhyme,a<b>a</b><b>a</b>,pers00111,o5152-w0250
jove | remove,"""Much to ourselves is due, tho' much to Jove.",o5152-l21030,"""Great ills by art we lighten, or remove,",o5152-l21020,/əʊv/ | /uːv/,half-pararhyme,<b>a</b>a<b>a</b>,pers00111,o5152-w0250
jove | improve,"""Much to ourselves is due, tho' much to Jove.",o5152-l21030,"""And art our meanest pleasures may improve:",o5152-l21025,/əʊv/ | /uːv/,half-pararhyme,a<b>a</b><b>a</b>,pers00111,o5152-w0250
state | great,"""Think not, young prince, your elevated state,",o5152-l21035,"""Birth, honours, or the empty name of great,",o5152-l21040,/eɪt/ | /eɪt/,full,<b>a</b><b>a</b>,pers00111,o5152-w0250
great | state,"""Birth, honours, or the empty name of great,",o5152-l21040,"""Think not, young prince, your elevated state,",o5152-l21035,/eɪt/ | /eɪt/,full,<b>a</b><b>a</b>,pers00111,o5152-w0250
unless | happiness,"""Can fix your joys; they're ill secur'd, unless",o5152-l21045,"""You know yourself to form your happiness,",o5152-l21050,/es/ | /æpɪnəs/,half-pararhyme,<b>a</b><b>a</b>,pers00111,o5152-w0250
happiness | unless,"""You know yourself to form your happiness,",o5152-l21050,"""Can fix your joys; they're ill secur'd, unless",o5152-l21045,/æpɪnəs/ | /es/,half-pararhyme,<b>a</b><b>a</b>,pers00111,o5152-w0250
found | resound,"""Which in the shepherd's humble hut is found,",o5152-l21055,"""While palaces with discord still resound.",o5152-l21060,/aʊnd/ | /aʊnd/,full,<b>a</b><b>a</b>,pers00111,o5152-w0250
resound | found,"""While palaces with discord still resound.",o5152-l21060,"""Which in the shepherd's humble hut is found,",o5152-l21055,/aʊnd/ | /aʊnd/,full,<b>a</b><b>a</b>,pers00111,o5152-w0250
kind | blind,"""Fortune to industry is ever kind,",o5152-l21065,"""And, tho' by the blind vulgar painted blind,",o5152-l21070,/aɪnd/ | /aɪnd/,full,<b>a</b><b>a</b>,pers00111,o5152-w0250
blind | kind,"""And, tho' by the blind vulgar painted blind,",o5152-l21070,"""Fortune to industry is ever kind,",o5152-l21065,/aɪnd/ | /aɪnd/,full,<b>a</b><b>a</b>,pers00111,o5152-w0250
suppose | shows,"""Is still more equal than the crowd suppose,",o5152-l21075,"""Who judge of happiness by outward shows;",o5152-l21080,/əʊz/ | /əʊz/,full,<b>a</b><b>a</b>,pers00111,o5152-w0250
shows | suppose,"""Who judge of happiness by outward shows;",o5152-l21080,"""Is still more equal than the crowd suppose,",o5152-l21075,/əʊz/ | /əʊz/,full,<b>a</b><b>a</b>,pers00111,o5152-w0250
be | degree,"""She smiles on all conditions, each may be",o5152-l21085,"""A man of pleasure in his own degree.",o5152-l21090,/iː/ | /iː/,full,<b>a</b><b>a</b>,pers00111,o5152-w0250
degree | be,"""A man of pleasure in his own degree.",o5152-l21090,"""She smiles on all conditions, each may be",o5152-l21085,/iː/ | /iː/,full,<b>a</b><b>a</b>,pers00111,o5152-w0250
pursue | view,"""Yet few with art their happiness pursue,",o5152-l21095,"""Tho' all mankind have happiness in view,",o5152-l21100,/uː/ | /uː/,full,<b>a</b><b>a</b>,pers00111,o5152-w0250
view | pursue,"""Tho' all mankind have happiness in view,",o5152-l21100,"""Yet few with art their happiness pursue,",o5152-l21095,/uː/ | /uː/,full,<b>a</b><b>a</b>,pers00111,o5152-w0250
